ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
EPAM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,79.56,88.14,75.58,,11,0.46,HOSTILE,78.0,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:27:45.544056
PCTY,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,99.93,101.57,97.36,95.1,61,1.57,HOSTILE,99.51,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:28:11.490907
WK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,46.3,47.61,43.98,,76,1.77,HOSTILE,45.98,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:28:49.967965
IT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,126.0,128.24,119.7,,44,2.81,HOSTILE,125.1899,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:29:00.725224
INTU,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,259.42,268.33,246.44,,11,1.45,HOSTILE,259.29,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:28:57.711262
ADSK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,190.0,194.79,180.5,,20,1.98,HOSTILE,188.01,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:29:06.897126
MSFT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,375.74,381.3,364.55,,17,2.01,HOSTILE,370.7,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:29:08.123989
LEGN,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,29.5,33.69,28.02,,23,0.35,HOSTILE,28.92,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:29:44.596509
NOG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,19.77,20.89,18.78,,88,0.88,HOSTILE,19.58,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:11.776909
TYL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,284.86,289.4,275.27,273.79,21,2.11,HOSTILE,279.27,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:19.521628
SFM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,81.49,105.07,77.42,,4,0.17,HOSTILE,81.0,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:44.576971
CHKP,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,120.81,122.94,115.25,114.21,46,2.61,HOSTILE,120.3,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:31:10.015987
VRSK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,170.34,174.67,163.63,159.22,23,1.55,HOSTILE,168.99,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:31:37.317732
GWRE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,105.26,108.69,100.0,,29,1.54,HOSTILE,103.2,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:32:10.480627
FISV,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,48.18,54.05,45.78,,17,0.41,HOSTILE,47.24,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:32:19.376799
WEX,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,130.08,131.93,123.58,,54,3.52,HOSTILE,130.05,LIMIT,5,COMPRESSION,2026-06-23,2026-06-23T05:32:42.186964
NFLX,SHORT,CONVICTION,97.8,BEAR_REJECTION_PENDING,74.9,77.77,67.75,63.86,34,2.49,HOSTILE,73.43,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:27:54.747747
GFI,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,33.96,38.79,32.26,,20,0.35,HOSTILE,33.29,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:28:34.904232
PTC,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,117.07,120.1,111.21,,32,1.93,HOSTILE,114.77,LIMIT,5,VACUUM,2026-06-23,2026-06-23T05:29:56.773756
JKHY,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,124.56,126.86,118.33,,43,2.7,HOSTILE,123.42,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:00.344316
CHTR,SHORT,CONVICTION,96.6,BEAR_REJECTION_PENDING,128.42,132.98,122.0,,21,1.41,HOSTILE,125.9,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:23.026287
GDDY,SHORT,CONVICTION,96.2,BEAR_REJECTION_PENDING,75.26,77.43,71.5,,46,1.74,HOSTILE,74.99,LIMIT,5,CONVICTION,2026-06-23,2026-06-23T05:30:00.996696
