ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,145.2312,BASING,0.0,0,5,5,162.915,158.0,492,daily,8.79,14 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,145.2312,143.0527,162.915,45,12.18,8.12,False
ABVX,136.0,BASING,0.0,0,5,5,140.4,140.0,41,daily,2.94,4 bear-built-above · rel-vol 2.5x · regime FAVORABLE,True,5,136.0,133.96,140.4,49,3.24,2.16,False
ACHC,29.544,BASING,0.0,0,2,2,40.26,32.5,776,daily,10.01,1 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,2,29.544,29.1008,40.26,225,36.27,24.18,False
ACI,13.51,BASING,0.0,0,5,5,14.41,14.13,28,daily,4.59,8 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,13.51,13.3073,14.41,493,6.66,4.44,False
AEVA,28.74,BASING,0.0,0,5,5,29.0001,29.0,1,1m,0.9,8 bear-built-above · rel-vol 1.9x · regime FAVORABLE,True,7,28.74,28.3089,29.0001,231,0.91,0.6,False
AG,16.73,BASING,0.0,0,4,4,18.0,17.74,27,weekly,6.04,34 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,4,16.73,16.4791,18.0,398,7.59,5.06,False
AGI,29.9024,BASING,0.0,0,5,5,36.34,32.19,416,weekly,7.65,20 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,29.9024,29.4539,36.34,222,21.53,14.35,False
AHMA,1.73,BASING,0.0,0,5,5,1.89,1.86,3,daily,7.51,12 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,1.73,1.7041,1.89,3853,9.25,6.17,False
AIM,0.2781,BASING,0.0,0,5,5,0.3121,0.3115,1,weekly,12.01,17 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,0.2781,0.2739,0.3121,23972,12.23,8.15,False
ALB,137.26,BASING,0.0,0,5,5,147.84,143.4,444,daily,4.47,21 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,137.26,135.2011,147.84,48,7.71,5.14,False
ALM,16.55,BASING,0.0,0,2,2,18.66,18.19,47,daily,9.91,19 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,2,16.55,16.3018,18.66,402,12.75,8.5,False
ALP,0.2577,BASING,0.0,0,5,5,0.3091,0.2844,3,daily,10.36,4 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,5,0.2577,0.2538,0.3091,25869,19.95,13.3,False
ALTO,5.74,BASING,0.0,0,5,5,5.88,5.81,8,1h,1.22,rel-vol 0.9x · regime FAVORABLE,True,5,5.74,5.6539,5.88,1161,2.44,1.63,False
AMAT,709.0,BASING,0.0,0,5,5,732.94,732.57,38,5m,3.32,16 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,5,709.0,698.365,732.94,9,3.38,2.25,False
AMBA,84.4,BASING,0.0,0,5,5,87.6068,85.76,185,1h,1.61,22 bear-built-above · rel-vol 4.1x · regime FAVORABLE,False,5,84.4,83.134,87.6068,78,3.8,2.53,False
AMC,1.92,BASING,0.0,0,5,5,2.76,2.11,65,daily,9.9,5 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,5,1.92,1.8912,2.76,3472,43.75,29.17,False
AMD,570.0,BASING,0.0,0,5,5,582.29,582.05,25,5m,2.11,21 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,5,570.0,561.45,582.29,11,2.16,1.44,False
AMKR,84.88,BASING,0.0,0,5,5,93.55,86.72,683,daily,2.17,24 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,5,84.88,83.6068,93.55,78,10.21,6.81,False
AMT,164.27,BASING,0.0,0,5,5,187.18,186.12,107,weekly,13.3,28 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,5,164.27,161.8059,187.18,40,13.95,9.3,False
AMTM,20.63,BASING,0.0,0,5,5,21.66,21.36,31,weekly,3.54,7 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,20.63,20.3205,21.66,323,4.99,3.33,False
AMZE,0.1274,BASING,0.0,0,5,5,0.1353,0.1343,1,weekly,5.42,9 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,0.1274,0.1255,0.1353,52328,6.2,4.13,False
ARES,108.5173,BASING,0.0,0,5,5,125.9,124.01,190,daily,14.28,8 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,108.5173,106.8895,125.9,61,16.02,10.68,False
ARIS,14.79,BASING,0.0,0,5,5,16.62,15.97,66,weekly,7.98,14 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,14.79,14.5681,16.62,450,12.37,8.25,False
ASAN,7.0514,BASING,0.0,0,5,5,7.84,7.8,5,weekly,10.62,2 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,7.0514,6.9456,7.84,945,11.18,7.46,False
ASST,10.91,BASING,0.0,0,4,4,11.62,11.14,48,daily,2.11,26 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,4,10.91,10.7463,11.62,611,6.51,4.34,False
ATAI,5.14,BASING,0.0,0,5,5,5.96,5.89,8,daily,14.59,10 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,8,5.14,5.0629,5.96,1297,15.95,10.64,False
AU,79.61,BASING,0.0,0,4,4,90.87,85.98,490,weekly,8.0,30 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,4,79.61,78.4158,90.87,83,14.14,9.43,False
AVAV,165.2573,BASING,0.0,0,2,2,184.68,184.02,66,daily,11.35,15 bear-built-above · rel-vol 4.4x · regime FAVORABLE,False,2,165.2573,162.7784,184.68,40,11.75,7.84,False
AVEX,20.88,BASING,0.0,0,5,5,23.8445,23.81,4,15m,14.03,8 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,20.88,20.5668,23.8445,319,14.2,9.47,False
AXTI,70.67,BASING,0.0,0,3,3,77.91,77.74,18,daily,10.0,14 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,3,70.67,69.6099,77.91,94,10.24,6.83,False
BAH,60.68,BASING,0.0,0,5,5,66.36,66.0,36,weekly,8.77,17 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,60.68,59.7698,66.36,109,9.36,6.24,False
BAND,64.0,BASING,0.0,0,5,5,73.045,72.955,10,1h,13.99,2 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,5,64.0,63.04,73.045,104,14.13,9.42,False
BATL,1.3,BASING,0.0,0,5,5,1.365,1.36,1,15m,4.62,13 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,5,1.3,1.2805,1.365,5128,5.0,3.33,False
BB,12.4224,BASING,0.0,0,5,5,12.58,12.54,5,15m,0.95,10 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,12.4224,12.2361,12.58,536,1.27,0.85,False
BE,325.51,BASING,0.0,0,5,5,337.1,337.0,11,15m,3.53,19 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,6,325.51,320.6273,337.1,20,3.56,2.37,False
BIDU,112.8,BASING,0.0,0,4,4,132.05,128.5,356,daily,13.92,13 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,4,112.8,111.108,132.05,59,17.07,11.38,False
BMNR,13.344,BASING,0.0,0,5,5,15.86,15.13,73,daily,13.38,13 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,13.344,13.1438,15.86,499,18.85,12.57,False
BR,135.98,BASING,0.0,0,5,5,151.34,150.28,107,weekly,10.52,9 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,135.98,133.9403,151.34,49,11.3,7.53,False
BSX,42.9,BASING,0.0,0,5,5,45.29,44.95,34,weekly,4.78,16 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,5,42.9,42.2565,45.29,155,5.57,3.71,False
BSY,29.89,BASING,0.0,0,5,5,32.93,32.71,22,weekly,9.43,6 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,29.89,29.4416,32.93,223,10.17,6.78,False
BTDR,15.99,BASING,0.0,0,3,3,16.205,16.2,1,5m,1.31,2 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,3,15.99,15.7501,16.205,416,1.34,0.9,False
BTQ,5.401,BASING,0.0,0,5,5,5.6501,5.65,1,15m,4.61,17 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,5.401,5.32,5.6501,1234,4.61,3.07,False
BTU,23.25,BASING,0.0,0,5,5,27.4,26.38,102,weekly,13.46,7 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,6,23.25,22.9013,27.4,286,17.85,11.9,False
BX,117.0,BASING,0.0,0,5,5,123.26,120.97,230,daily,3.39,21 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,117.0,115.245,123.26,56,5.35,3.57,False
CAG,13.45,BASING,0.0,0,5,5,13.98,13.9,9,daily,3.35,9 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,13.45,13.2482,13.98,495,3.94,2.63,False
CAR,147.83,BASING,0.0,0,5,5,166.49,164.7,180,weekly,11.41,13 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,147.83,145.6125,166.49,45,12.62,8.42,False
CBOE,241.75,BASING,0.0,0,5,5,265.24,265.0,25,daily,9.62,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,241.75,238.1238,265.24,27,9.72,6.48,False
