ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ACRS,EARLY_RECLAIM_TRIGGER,100.0,93.0,93.0,EARLY_RECLAIM_TRIGGER,6.11,daily,log_regression,MID,0.557,14,4.42,4.5,daily,26.35,98.61,nearest_support_gap_hi,5.99,True,True,1.96,2.0,6.63,6.63,3.11,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 6.63% from recent high | just-triggered reclaim, still near shelf | coiled/controlled short-term momentum",early_trigger_not_chase
OSCR,LOW_CONFIDENCE_RHYME,48.0,71.0,71.0,TOO_EARLY_OR_LOOSE,26.65,1h,log_regression,OUTSIDE_DOWN,-0.267,6,19.6714,19.7566,1h,25.87,95.0,lower,28.05,True,False,-5.25,-4.99,36.02,36.02,3.3,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,late_or_far_from_channel_envelope | deep_damage_pullback | too_early_or_loose_for_trigger
