ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
TC,354.05,181.62,8.3999,2.2031,2.81,5.21,33244049,2287,14532.92,0.49,False,1.85,5.21,5.1319,5.3663,1279,99.95,3714.1319,1.006,NEUTRAL,GENESIS,GENESIS
DXF,345.48,140.45,1.63,0.7042,0.7042,0.8798,55070336,28521,1930.86,0.19,False,0.3659,0.8798,0.8666,0.9062,7577,99.99,1906.2218,0.934,NEUTRAL,GENESIS,GENESIS
ELAB,56.2,5.79,1.89,1.1902,1.23,1.28,26793938,28341,945.41,0.13,False,1.21,1.28,1.2608,1.3184,5208,99.99,312.1788,1.126,HOT,GENESIS,GENESIS
LGPS,72.41,5.26,1.19,0.7026,1.08,0.7265,13496390,19586,689.08,0.05,False,0.6902,0.7265,0.7156,0.7483,9176,100.0,312.1719,1.042,NEUTRAL,GENESIS,GENESIS
SOC,34.42,20.13,4.14,3.16,3.35,3.7,6023225,334485,18.01,0.55,True,3.08,3.7,3.6445,3.811,1801,99.96,124.6916,0.886,WEAK,GENESIS,GENESIS
LUNR,9.86,5.19,23.5,22.4,22.68,22.5,656272,291953,2.25,0.09,False,21.39,22.5,22.1625,23.175,296,99.9,11.4999,1.09,STRONG,GENESIS,GENESIS
CRCL,3.16,0.64,64.61,62.0,62.0,63.03,1186085,462876,2.56,0.39,False,62.63,63.03,62.0846,64.9209,105,99.27,5.1273,0.934,NEUTRAL,GENESIS,GENESIS
