ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
RMAX,Long,PULLBACK,T1-STRONG_LONG,100,4.9,7.27,7.0034,8.57,9.0,MED,15.85,0.08,5.5,1.0,29.5,7.3,B,125,,1.46,1.0,1.0,0.6,0.8,7.22,7.27,7.3427,461,375,294,6.23,4.88,3.62,7.0034,8.57,10:30
PGEN,Long,PULLBACK,T1-STRONG_LONG,98,2.0,4.13,3.8315,4.727,3.1,HIGH,168.88,0.02,0.8,0.0,12.0,4.4,B,82,,1.04,0.4,0.6,0.0,0.2,3.95,4.13,4.1713,843,335,294,6.56,2.0,1.64,3.8315,4.727,10:30
QCOM,Long,BOUNCE,T1-STRONG_LONG,100,2.0,148.85,128.37,189.81,2.3,MEGA,1064.7,0.02,3.4,1.0,14.8,5.5,B,1539,,0.8,0.4,0.4,0.6,0.2,134.05,148.85,150.3385,17,4,4,9.82,2.0,1.8,128.37,189.81,10:30
OGN,Long,PULLBACK,T1-STRONG_LONG,100,2.0,10.55,7.64,16.37,6.3,MEGA,258.73,0.09,3.4,1.0,36.2,99.9,A,914,,0.76,0.4,0.8,0.6,1.0,8.61,10.55,10.6555,103,34,33,8.0,2.0,1.9,7.64,16.37,10:30
NOK,Long,BOUNCE,T1-STRONG_LONG,100,2.0,10.46,9.5739,12.2322,1.3,MEGA,4443.8,0.02,1.4,0.0,11.3,99.9,A,325,,0.74,0.4,0.2,0.6,0.2,9.87,10.46,10.5646,337,112,100,7.98,2.0,1.68,9.5739,12.2322,10:30
INTC,Long,BOUNCE,T1-STRONG_LONG,100,2.0,82.54,59.25,129.12,0.6,MEGA,5016.85,0.04,2.2,1.0,32.2,99.9,A,3368,,0.6,0.4,0.0,0.6,0.6,66.84,82.54,83.3654,13,4,4,8.21,2.0,1.9,59.25,129.12,10:30
