ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
TFC,Long,BOUNCE,T1-STRONG_LONG,100,52.12,49.664,57.032,,2.0,2.456,52.12,0.2,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",52.03,51.2,HIGHWAY,EXCITED,1.57,206162652,0.7,0.7,0,0,4.4,23,8,1218.34,MEGA,0.0,51.895,51.76,52.03,0.5,PREMIUM,DISCOUNT,831,4,266,99.9,A,False,1.2017857142857156,2.04,N/A,
BKD,Long,BOUNCE,T2-LONG,100,15.47,14.6955,17.019,,2.0,0.7745,15.47,0.5,CLOSE,3,3,"1d,1h,4h",15.4,15.15,OPEN_ROAD,EXCITED,2.46,158947491,1.6,1.1,0,0,8.9,24,8,235.53,MEGA,0.03,15.175,15.15,15.2,0.3,FLAT,FLAT,347,9,231,2.7,C,True,0.6978714285714285,1.11,N/A,
FIS,Long,PULLBACK,T1-STRONG_LONG,100,40.77,39.0328,44.2444,41.84,2.0,1.7372,43.16,5.5,APPROACH,3,3,"1h,30m,4h",40.77,40.24,OPEN_ROAD,EXCITED,1.2,103481017,1.1,0.9,0,0,9.0,33,8,515.7,MEGA,0.01,41.84,41.51,42.17,1.6,PREMIUM,DISCOUNT,995,3,967,5.3,B,False,1.5203571428571436,1.14,N/A,
CSGP,Long,PULLBACK,T1-STRONG_LONG,100,27.28,26.3355,31.8,27.855,4.8,0.9445,29.17,6.5,APPROACH,3,3,"1h,30m,4h",27.28,27.15,HIGHWAY,EXCITED,1.16,35097864,1.4,1.2,0,0,11.8,29,8,402.75,MEGA,0.02,27.855,27.66,28.05,1.4,PREMIUM,DISCOUNT,427,2,388,9.0,C,False,1.4513571428571432,0.65,N/A,
MAT,Long,BOUNCE,T1-STRONG_LONG,78,14.8,13.9098,16.5804,,2.0,0.8902,14.8,1.9,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",14.525,14.34,OPEN_ROAD,EXCITED,1.15,64414051,0.6,0.6,0,0,5.9,32,8,238.24,MEGA,0.01,14.425,14.34,14.51,1.2,PREMIUM,MID,474,2,136,4.7,C,True,0.48381428571428575,1.84,N/A,
GOSS,Long,PULLBACK,T3-LONG_WATCH,61,0.1893,0.1374,0.2931,,2.0,0.0519,0.1994,5.1,APPROACH,1,1,1m,0.1893,0.1874,OPEN_ROAD,EXCITED,1.91,0,10.2,3.6,36005685,1,62.1,23,8,150.35,HIGH,2.38,0.1547,0.136,0.1734,27.5,PREMIUM,PREMIUM,13,6,3,24.7,D,False,0.024935714285714287,2.08,N/A,
