ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ACVA,7.19,7.235,6.855,7.2,REJECTED_PDH,ABOVE_PDL,True,7.335,7.048,0.495,OR_MIDDLE,0.495,False,False,0.495,3.55,38,AVOID_LONG,62,NEUTRAL
ADSK,194.42,202.46,194.89,195.24,BELOW_PDH,BELOW_PDL,True,195.0,192.7465,0.743,OR_TOP_THIRD,0.789,False,True,0.789,3.16,42,NEUTRAL,78,FIRST_RALLY_SHORT_ZONE
AHMA,1.71,1.8154,1.64,1.72,BELOW_PDH,ABOVE_PDL,True,1.772,1.7011,0.126,OR_BOTTOM_THIRD,0.126,False,False,0.126,0.78,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
AIM,0.285,0.3115,0.282,0.2962,BELOW_PDH,RECLAIMED_PDL,True,0.2888,0.2709,0.788,OR_TOP_THIRD,0.863,False,False,0.863,0.62,62,AVOID_LONG_CHASE,48,AVOID_SHORT
ANNX,5.52,5.65,5.42,5.57,REJECTED_PDH,ABOVE_PDL,True,5.67,5.47,0.25,OR_BOTTOM_THIRD,0.192,False,False,0.192,3.14,38,AVOID_LONG,74,NEUTRAL
APLE,16.738,17.06,16.715,16.89,BELOW_PDH,RECLAIMED_PDL,True,16.9151,16.65,0.332,OR_BOTTOM_THIRD,0.235,False,False,0.235,2.8,62,RELOAD_ZONE,54,AVOID_SHORT
APP,515.9,506.491,483.0,498.76,ABOVE_PDH,ABOVE_PDL,True,513.0,492.84,1.0,ABOVE_ORH,0.866,True,False,0.866,1.62,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
ARQT,26.1,27.18,26.12,26.76,REJECTED_PDH,BELOW_PDL,True,27.205,25.9,0.153,OR_BOTTOM_THIRD,0.196,False,True,0.196,2.63,18,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AUGO,62.95,63.69,60.585,63.65,BELOW_PDH,RECLAIMED_PDL,True,63.32,59.9958,0.889,OR_TOP_THIRD,0.889,False,False,0.889,1.47,74,AVOID_LONG_CHASE,40,AVOID_SHORT
AVTX,18.48,19.485,17.95,19.29,REJECTED_PDH,ABOVE_PDL,True,20.1,19.31,0.0,BELOW_ORL,0.105,False,False,0.105,4.06,18,AVOID_LONG,84,AVOID_SHORT_CHASE
BB,12.6,12.61,11.31,12.48,REJECTED_PDH,ABOVE_PDL,True,12.62,12.075,0.963,OR_TOP_THIRD,0.614,True,False,0.614,1.16,56,PULLBACK_BUY_ZONE,60,NEUTRAL
BCAX,29.8,29.38,26.595,29.34,ABOVE_PDH,ABOVE_PDL,True,29.815,28.99,0.982,OR_TOP_THIRD,0.982,False,False,0.982,1.23,74,AVOID_LONG_CHASE,40,NEUTRAL
