ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
FOX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,47.09,44.74,52.03,54.0,42,2.1,44.93000030517578,47.01499938964844,44.209999084472656,3041231.0,-4.59,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-06-22_1422,2026-06-22
SFM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,80.25,76.24,88.75,90.57,24,2.12,80.83999633789062,82.43000030517578,78.69999694824219,1669256.0,0.74,CLOSED,0.15,FAVORABLE,MARKET,5,CONVICTION,2026-06-22_1422,2026-06-22
ROKU,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,138.0,131.1,144.9,,14,1.0,135.1999969482422,138.25,135.0500030517578,8312833.0,-2.03,CLOSED_LOSS,-0.41,FAVORABLE,MARKET,5,CONVICTION,2026-06-22_1422,2026-06-22
ARXS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,43.64,40.63,45.82,,33,0.73,46.060001373291016,46.599998474121094,42.77000045776367,1394081.0,5.55,TARGET_HIT,1.5,FAVORABLE,MARKET,3,MINOR,2026-06-22_1422,2026-06-22
LEU,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,188.5,179.07,204.86,211.11,10,1.74,183.67999267578125,187.9398956298828,176.61000061035156,937362.0,-2.56,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-06-22_1422,2026-06-22
IRON,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,70.79,67.51,76.24,,30,1.66,70.80000305175781,72.83000183105469,70.69000244140625,693631.0,0.01,CLOSED,0.0,FAVORABLE,MARKET,5,MINOR,2026-06-22_1422,2026-06-22
SPCX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,177.4,160.15,186.27,,5,0.51,154.60000610351562,176.69000244140625,154.0,165553299.0,-12.85,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-06-22_1422,2026-06-22
BHE,LONG,CONVICTION,99.6,BULL_BOUNCE_PENDING,92.17,89.48,96.78,,37,1.71,93.66000366210938,94.7300033569336,91.7249984741211,356894.0,1.62,CLOSED,0.55,FAVORABLE,MARKET,5,MINOR,2026-06-22_1422,2026-06-22
CHKP,LONG,CONVICTION,99.4,BULL_BOUNCE_PENDING,122.33,114.36,138.01,140.62,12,1.97,120.30000305175781,124.58000183105469,119.04000091552734,1045556.0,-1.66,CLOSED_LOSS,-0.25,FAVORABLE,MARKET,5,COMPRESSION,2026-06-22_1422,2026-06-22
QS,LONG,CONVICTION,99.2,BULL_BOUNCE_PENDING,8.06,7.65,9.03,9.0,248,2.42,7.610000133514404,8.489999771118164,7.579999923706055,31884522.0,-5.54,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-06-22_1422,2026-06-22
