ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
SMJF,SHORT,20.41,18.37,1.4,1.17,1.39,1.2,761413,15085,50.47,0.13,True,1.47,1.2,1.212,1.176,8333,100.0,154.8872,1.126,COLD,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,1.2,27.7,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
CAST,SHORT,11.89,4.2,1.77,1.26,1.43,1.37,7674252,218720,35.09,0.22,True,1.43,1.37,1.3837,1.3426,7299,100.0,62.4912,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3553,47.58,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
MRVL,SHORT,8.88,7.73,225.0,220.02,220.45,222.7834,1853595,905000,2.05,0.55,False,241.45,222.7834,225.0112,218.3277,44,98.02,13.4517,0.934,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,16.2193,898.7,LOW
IREN,SHORT,8.34,5.38,38.64,37.15,37.37,38.3486,3786029,1613844,2.35,0.8,False,40.53,38.3486,38.7321,37.5816,260,99.71,9.6508,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,3.2607,357.38,LOW
