ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
BATL,Long,T3-LONG_WATCH,64,BREAKOUT,4.79,3.83,6.71,4.19,4.9,3.07,22151760,-12.53,STOPPED,-1.0,False,2026-04-07_2000,2026-04-07_0608
SGML,Long,T3-LONG_WATCH,35,PULLBACK,13.59,13.54,15.1,14.63,15.22,14.1,2728762,7.65,NO_FILL,0.0,True,2026-04-07_2000,2026-04-07_0608
NEXT,Long,T1-STRONG_LONG,100,PULLBACK,7.74,7.34,9.28,8.74,9.06,8.0,7413703,12.92,NO_FILL,0.0,False,2026-04-07_2000,2026-04-07_0608
UMAC,Long,T2-LONG,48,PULLBACK,13.27,13.24,14.5,13.15,14.4,12.8,4819280,-0.9,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
BLND,Long,T2-LONG,60,PULLBACK,1.79,1.785,1.945,1.72,1.97,1.6801,4667983,-3.91,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
VIR,Long,T2-LONG,43,PULLBACK,8.64,8.47,9.65,9.17,9.3895,8.78,1589254,6.13,NO_FILL,0.0,True,2026-04-07_2000,2026-04-07_0608
GTN,Long,T2-LONG,82,PULLBACK,4.55,4.46,4.77,4.85,4.9,4.68,1088869,6.59,NO_FILL,0.0,True,2026-04-07_2000,2026-04-07_0608
SKYQ,Long,T1-STRONG_LONG,100,PULLBACK,4.83,4.72,5.28,6.36,8.3199,4.9,72376702,31.68,NO_FILL,0.0,False,2026-04-07_2000,2026-04-07_0608
SIDU,Long,T3-LONG_WATCH,76,PULLBACK,3.4899,3.4801,4.06,3.79,4.2,3.28,48468755,8.6,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
BDRX,Long,T1-STRONG_LONG,100,PULLBACK,3.69,3.58,3.96,3.35,3.555,3.17,248401,-9.21,STOPPED,-1.0,False,2026-04-07_2000,2026-04-07_0608
LUD,Long,T1-STRONG_LONG,100,PULLBACK,3.59,3.5,4.0,5.24,5.43,3.98,213989,45.96,NO_FILL,0.0,False,2026-04-07_2000,2026-04-07_0608
GVH,Long,T2-LONG,84,PULLBACK,2.1593,2.1501,2.36,2.82,2.89,2.115,500788,30.6,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
ATPC,Long,T2-LONG,59,PULLBACK,2.95,2.92,3.21,3.04,3.49,2.8501,99868,3.05,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
ICU,Long,T3-LONG_WATCH,46,PULLBACK,4.36,4.31,4.68,4.17,4.75,3.82,233515,-4.36,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
FCUV,Long,T1-STRONG_LONG,100,BREAKOUT,6.77,3.34,13.63,3.775,4.8566,3.4617,1004034,-44.24,LOSING,-0.87,False,2026-04-07_2000,2026-04-07_0608
WBUY,Long,T1-STRONG_LONG,100,BREAKOUT,1.24,0.9363,1.8474,1.03,1.12,0.97,894642,-16.94,LOSING,-0.69,False,2026-04-07_2000,2026-04-07_0608
AIB,Long,T1-STRONG_LONG,100,BREAKOUT,1.54,1.1692,2.2816,1.64,1.68,1.38,3615492,6.49,WINNING,0.27,False,2026-04-07_2000,2026-04-07_0608
MLEC,Long,T1-STRONG_LONG,100,PULLBACK,10.39,10.15,11.74,10.89,11.69,10.12,239532,4.81,STOPPED,-1.0,False,2026-04-07_2000,2026-04-07_0608
BTBD,Long,T3-LONG_WATCH,100,BREAKOUT,2.19,1.93,2.71,1.95,2.1913,1.73,943470,-10.96,STOPPED,-1.0,False,2026-04-07_2000,2026-04-07_0608
DEFT,Long,T1-STRONG_LONG,96,BREAKOUT,0.815,0.7354,0.9742,0.761,0.85,0.7401,6069818,-6.63,LOSING,-0.68,False,2026-04-07_2000,2026-04-07_0608
PRFX,Long,T3-LONG_WATCH,100,PULLBACK,2.42,2.411,2.71,2.25,2.5,2.17,312883,-7.02,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
MOBX,Long,T2-LONG,44,PULLBACK,3.394,3.386,3.573,3.35,4.14,3.27,1920257,-1.3,STOPPED,-1.0,True,2026-04-07_2000,2026-04-07_0608
HUIZ,Long,T1-STRONG_LONG,100,PULLBACK,1.43,1.3342,1.66,1.54,1.55,1.37,242685,7.69,WINNING,1.15,False,2026-04-07_2000,2026-04-07_0608
PLUG,Long,T1-STRONG_LONG,63,PULLBACK,2.46,2.41,3.38,2.52,2.72,2.44,76584111,2.44,WINNING,1.2,True,2026-04-07_2000,2026-04-07_0608
