ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
RKLB,Long,PULLBACK,T2-LONG,73,72.36,68.482,80.116,,2.0,3.878,80.04,9.6,WAITING,1,1,1d,72.36,70.6,OPEN_ROAD,EXCITED,1.03,3418155856,1.7,1.3,1330390,0,20.1,35,8,548.79,MEGA,0.06,83.4475,82.83,84.065,1.5,DISCOUNT,DISCOUNT,3195,6,2169,7.8,B,False,5.99445,0.65,N/A,,INDUSTRIAL,,WEAK,,0.2,,0.79,0.2,0.5,1.0,0.0,0.75,0.2,1.06,FAVORABLE,70.6,72.36,73.0836,47,25,21,4.49,2.0,1.53,3318.2,1809.0,1534.76,10:30,68.482,80.116,PULLBACK_LIMIT,,,,MID,LIMIT
JHX,Long,BOUNCE,T1-STRONG_LONG,100,30.43,27.5383,36.2134,,2.0,2.8917,30.43,2.8,CLOSE,2,2,"1d,30m",29.59,28.39,HIGHWAY,EXCITED,2.19,1416972594,0.8,1.2,0,0,12.9,37,8,545.2,MEGA,0.01,30.43,30.23,30.63,1.3,MID,DISCOUNT,2357,9,1244,99.9,A,False,1.0534928571428568,2.74,N/A,,MATERIALS,,NEUTRAL,,0.6,,4.25,0.6,0.5,0.75,0.625,0.25,0.6,1.0175,FAVORABLE,28.39,30.43,30.7343,117,34,31,9.19,2.0,1.71,3321.63,1034.62,952.76,10:30,27.5383,36.2134,PULLBACK_LIMIT,,,,MID,LIMIT
FAST,Long,BOUNCE,T2-LONG,100,52.15,48.5,59.45,,2.0,3.65,52.15,1.9,CLOSE,4,3,"1d,1h,4h",51.175,50.0,HIGHWAY,EXCITED,1.04,525047129,0.8,1.0,0,0,11.2,21,8,1102.65,MEGA,0.01,51.77,51.84,51.7,-0.3,FLAT,FLAT,544,3,96,99.9,B,False,1.223321428571428,2.98,N/A,,CONS_DISC,,NEUTRAL,,0.56,,1.24,0.56,0.5,0.5,0.625,0.25,0.56,0.9305,FAVORABLE,50.0,52.15,52.6715,66,27,23,6.3,2.0,1.62,3300.0,1408.05,1211.44,10:30,48.5,59.45,PULLBACK_LIMIT,,,,MID,LIMIT
TSHA,Long,BOUNCE,T2-LONG,100,6.37,6.014,7.082,6.52,2.0,0.356,6.37,1.3,CLOSE,1,1,1d,6.29,6.2,HIGHWAY,EXCITED,1.25,33317478,0.8,0.8,0,0,14.3,11,8,203.4,MEGA,0.01,6.52,6.56,6.48,-1.2,DISCOUNT,DISCOUNT,111,7,22,99.9,B,True,0.3501714285714285,1.02,N/A,,HEALTHCARE,BIOTECH,STRONG,STRONG,0.76,0.8,3.82,0.8,0.5,0.25,0.625,0.25,0.8,0.9275,FAVORABLE,6.2,6.37,6.4337,537,280,238,4.74,2.0,1.54,3329.4,1783.6,1531.22,10:30,6.014,7.082,PULLBACK_LIMIT,,,,MID,LIMIT
