ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
NEE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,91.11,93.83,83.0,79.89,36,2.99,HOSTILE,89.764,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:33:35.751168
FCEL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,22.54,26.09,21.41,,28,0.32,HOSTILE,22.49,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:41:38.345824
INTC,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,105.98,110.39,97.06,90.86,22,2.02,HOSTILE,105.06,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:13:44.463660
NOW,SHORT,CONVICTION,95.7,BEAR_REJECTION_PENDING,104.81,110.05,88.98,91.26,19,3.02,HOSTILE,102.75,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:30:49.589605
DIS,SHORT,CONVICTION,94.2,BEAR_REJECTION_PENDING,97.83,111.92,92.94,,7,0.35,HOSTILE,95.91,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:33:17.930493
HAL,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,33.33,35.29,28.33,,51,2.56,HOSTILE,33.1266,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:33:04.322240
TREX,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,43.23,44.62,39.43,39.43,71,2.73,HOSTILE,42.8,LIMIT,20,VACUUM,2026-07-23,2026-07-23T05:47:55.694690
CRWV,SHORT,CONVICTION,91.3,BEAR_REJECTION_PENDING,86.51,89.32,79.89,74.53,35,2.35,HOSTILE,84.81,LIMIT,15,CONVICTION,2026-07-23,2026-07-23T05:32:45.250666
KR,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,58.55,62.13,52.38,,27,1.72,HOSTILE,57.4,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:39:25.891620
OKLO,SHORT,CONVICTION,89.2,BEAR_REJECTION_PENDING,45.45,49.09,43.18,,27,0.62,HOSTILE,44.56,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:42:11.660736
OUST,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,40.3,43.5,33.85,,31,2.02,HOSTILE,39.51,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:53:02.606340
WMT,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,109.53,110.94,105.36,102.58,70,2.95,HOSTILE,109.3,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:26:27.017618
AAOI,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,116.0,123.21,103.02,97.82,13,1.8,HOSTILE,114.6,LIMIT,15,VACUUM,2026-07-23,2026-07-23T05:32:51.905087
XOM,SHORT,CONVICTION,86.5,BEAR_REJECTION_PENDING,159.62,170.51,140.92,134.97,9,1.72,HOSTILE,156.49,LIMIT,8,CONVICTION,2026-07-23,2026-07-23T05:31:20.197700
QMCO,SHORT,CONVICTION,85.8,BEAR_REJECTION_PENDING,11.65,12.99,11.07,,74,0.43,HOSTILE,11.63,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:51:34.928165
KDP,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,30.88,34.95,29.33,,24,0.38,HOSTILE,30.27,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:27:30.073567
GLXY,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,25.39,28.67,24.12,,30,0.39,HOSTILE,24.89,LIMIT,17,CONVICTION,2026-07-23,2026-07-23T05:25:55.341480
NKTR,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,70.71,76.18,62.3,,18,1.54,HOSTILE,69.32,LIMIT,14,CONVICTION,2026-07-23,2026-07-23T05:19:10.227868
USO,SHORT,CONVICTION,83.4,BEAR_REJECTION_PENDING,137.64,144.41,123.2,120.17,14,2.13,HOSTILE,137.03,LIMIT,18,CONVICTION,2026-07-23,2026-07-23T05:57:41.428490
MVIS,SHORT,CONVICTION,82.6,BEAR_REJECTION_PENDING,0.3,0.31,0.28,,7293,1.09,HOSTILE,0.2997,LIMIT,8,COMPRESSION,2026-07-23,2026-07-23T05:47:33.123677
VZ,SHORT,CONVICTION,82.5,BEAR_REJECTION_PENDING,45.22,46.43,39.68,42.01,82,4.56,HOSTILE,44.33,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:30:27.774704
PSKY,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,9.02,9.19,8.57,8.52,615,2.79,HOSTILE,8.8463,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:37:44.239407
CSGP,SHORT,CONVICTION,81.5,BEAR_REJECTION_PENDING,28.58,29.64,27.16,,94,1.35,HOSTILE,28.0245,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:36:44.780386
PTCT,SHORT,CONVICTION,81.5,BEAR_REJECTION_PENDING,79.97,81.74,73.69,75.56,56,3.55,HOSTILE,78.4,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:53:50.829186
FIVN,SHORT,CONVICTION,81.0,BEAR_REJECTION_PENDING,23.56,24.44,21.79,20.18,113,2.02,HOSTILE,23.1,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:14:46.225963
CHWY,SHORT,CONVICTION,80.9,BEAR_REJECTION_PENDING,21.71,22.39,19.0,19.96,146,3.98,HOSTILE,21.46,LIMIT,20,COMPRESSION,2026-07-23,2026-07-23T05:12:36.882931
COAG,SHORT,CONVICTION,80.8,BEAR_REJECTION_PENDING,49.19,51.25,45.12,42.44,48,1.97,HOSTILE,48.94,LIMIT,7,VACUUM,2026-07-23,2026-07-23T05:20:30.205047
ORCL,SHORT,CONVICTION,80.8,BEAR_REJECTION_PENDING,129.15,141.34,122.69,,8,0.53,HOSTILE,126.62,LIMIT,20,CONVICTION,2026-07-23,2026-07-23T05:28:28.629333
