ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
TDIC,false,876.69,676.09,2.97,23.05,30.0,2.92,106997152,true,false,false,false,false,false,,MISSED
QUCY,false,314.86,131.03,0.58,1.34,1.62,0.4875,506085704,true,true,false,true,false,false,MOMENTUM,CAUGHT
AIIO,true,103.91,80.62,1.445,2.61,2.79,1.4,81285758,true,false,false,false,false,false,,MISSED
AEHL,false,71.56,19.67,3.025,3.62,4.24,2.65,75008059,true,false,false,false,false,false,,MISSED
YMAT,true,66.23,65.39,0.5166,0.8544,1.0,0.4979,25613588,true,false,false,false,false,false,,MISSED
FCHL,false,52.63,9.14,1.86,2.03,2.32,1.73,55907260,true,true,false,true,false,false,MOMENTUM,CAUGHT
RVI,false,37.8,16.01,63.54,73.71,77.3899,60.0,4249918,true,false,false,false,false,false,,MISSED
HTCO,false,-35.73,-17.52,8.79,7.25,8.89,7.04,1549575,true,false,false,false,false,false,,MISSED
REPL,false,29.58,32.83,3.99,5.3,5.43,3.93,17717270,true,false,false,false,false,false,,MISSED
REI,false,-29.21,-7.35,1.36,1.26,1.41,1.25,38266627,true,true,false,false,false,true,SHORT,CAUGHT
UBXG,false,-28.87,-22.7,0.196,0.1515,0.2075,0.1119,10862598,true,false,false,false,false,false,,MISSED
DXF,false,28.85,26.7,0.6,0.7602,0.7846,0.5864,21890026,true,false,false,false,false,false,,MISSED
OCG,false,26.88,1.72,2.32,2.36,2.7399,2.2,27759782,true,true,false,true,false,false,MOMENTUM,CAUGHT
OUST,false,26.09,18.24,28.9,34.17,34.8994,27.8,14626439,true,false,false,false,false,false,,MISSED
WHWK,false,25.77,13.86,4.33,4.93,5.155,4.14,5266024,true,true,false,true,false,false,MOMENTUM,CAUGHT
SRXH,false,25.33,24.92,0.1204,0.1504,0.154,0.12,105413698,true,false,false,false,false,false,,MISSED
SLNH,true,21.35,22.73,1.76,2.16,2.19,1.64,43174067,true,false,false,false,false,false,,MISSED
CREG,false,-20.0,-13.04,0.23,0.2,0.23,0.1852,5468996,true,false,false,false,false,false,,MISSED
