ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
MASK,false,199.28,120.86,1.87,4.13,6.73,1.725,146146815,true,true,false,true,false,false,MOMENTUM,CAUGHT
ASTC,false,113.11,35.68,21.69,29.43,35.8,16.68,43987368,true,false,false,false,false,false,,MISSED
ATPC,false,112.98,4.84,5.79,6.07,8.5,5.52,53481746,true,true,false,true,false,false,MOMENTUM,CAUGHT
UMAC,false,57.2,18.4,25.0,29.6,32.0,24.7,47832627,true,true,false,true,false,false,MOMENTUM,CAUGHT
CODX,true,53.29,37.64,8.13,11.19,13.54,8.12,19180590,true,false,false,false,false,false,,MISSED
QTEX,false,42.86,17.19,2.56,3.0,3.41,2.26,99280243,true,false,false,false,false,false,,MISSED
AKTX,true,38.46,39.38,15.82,22.05,29.32,15.3,1635354,true,false,false,false,false,false,,MISSED
RCAT,false,32.61,14.07,12.405,14.15,15.06,11.955,77377580,true,true,false,true,false,false,MOMENTUM,CAUGHT
LNKS,false,28.99,14.84,1.55,1.78,1.955,1.48,6176997,true,true,false,true,false,false,MOMENTUM,CAUGHT
OTLK,false,26.28,14.73,0.645,0.74,0.81,0.6103,102207963,true,false,false,false,false,false,,MISSED
APPS,false,25.82,25.82,6.68,8.405,8.545,6.39,21494160,true,false,false,false,false,false,,MISSED
GNS,false,22.73,2.51,0.2634,0.27,0.3596,0.2507,287499775,true,false,false,false,false,false,,MISSED
ONDS,false,22.69,15.44,11.478,13.25,13.78,11.22,244087329,true,true,false,true,false,false,MOMENTUM,CAUGHT
CRSR,false,21.69,7.9,11.075,11.95,13.0946,10.5812,25641254,true,true,false,true,false,false,MOMENTUM,CAUGHT
VCIG,false,21.13,54.4,3.75,5.79,6.5,3.69,6307887,true,false,false,false,false,false,,MISSED
QTTB,false,-19.77,-10.74,11.55,10.31,12.2,10.0508,1262413,true,false,false,false,false,false,,MISSED
SPCE,false,19.53,24.11,3.65,4.53,4.54,3.55,36643767,true,false,false,false,false,false,,MISSED
BTDR,false,18.28,21.56,15.12,18.38,18.46,14.7001,21466644,true,false,false,false,false,false,,MISSED
DLTR,false,17.87,1.8,111.002,113.0,114.62,106.4,12828757,true,true,false,true,false,false,MOMENTUM,CAUGHT
WGRX,false,17.72,-4.86,3.91,3.72,4.18,3.42,9716644,true,true,false,true,false,false,MOMENTUM,CAUGHT
PUSA,false,17.71,-2.48,4.43,4.32,4.82,3.91,38373063,true,true,false,true,false,false,MOMENTUM,CAUGHT
PDYN,false,17.02,6.67,8.25,8.8,9.07,8.105,6020878,true,true,false,true,false,false,MOMENTUM,CAUGHT
ASTI,false,16.25,22.97,6.4,7.87,8.35,6.15,3845546,true,false,false,false,false,false,,MISSED
GPUS,false,15.75,15.75,0.16,0.1852,0.1968,0.1592,98970826,true,false,false,false,false,false,,MISSED
ICLR,false,15.49,16.11,117.82,136.8,139.69,116.48,3417852,true,false,false,false,false,false,,MISSED
BIYA,true,-15.25,-14.53,1.17,1.0,1.27,0.99,1781188,true,false,false,false,false,false,,MISSED
INFQ,true,14.94,12.33,15.82,17.77,18.25,15.5,36821106,true,false,false,false,false,false,,MISSED
SIDU,false,-14.87,2.07,5.075,5.18,5.28,4.77,52104203,true,false,false,false,false,false,,MISSED
ZENA,false,13.99,2.52,1.59,1.63,1.64,1.55,10775199,true,true,false,true,false,false,MOMENTUM,CAUGHT
NCPL,true,13.65,32.59,1.35,1.79,1.87,1.31,3749295,true,false,false,false,false,false,,MISSED
LUNR,false,13.29,11.79,40.88,45.7,46.75,40.3501,23240988,true,false,false,false,false,false,,MISSED
BBAI,false,13.04,15.42,4.28,4.94,4.99,4.23,64186575,true,false,false,false,false,false,,MISSED
ADTN,false,-12.78,-10.48,18.9,16.92,19.0569,16.32,5633749,true,false,false,false,false,false,,MISSED
UAVS,false,12.26,-0.83,1.2,1.19,1.3,1.17,26377272,true,true,false,true,false,false,MOMENTUM,CAUGHT
NMAX,false,12.2,12.63,7.76,8.74,8.76,7.745,2099421,true,false,false,false,false,false,,MISSED
AEVA,false,-11.78,-12.19,29.428,25.84,29.428,25.22,4168256,true,false,false,false,false,false,,MISSED
ACHV,false,10.88,9.28,4.85,5.3,5.365,4.695,2265963,true,false,false,false,false,false,,MISSED
IPWR,true,-10.79,-10.79,8.99,8.02,9.0401,7.68,2265100,true,false,false,false,false,false,,MISSED
GDC,false,10.37,9.76,0.1076,0.1181,0.1181,0.1055,16842398,true,false,false,false,false,false,,MISSED
CRL,false,10.24,10.59,163.98,181.34,183.8,164.085,968394,true,false,false,false,false,false,,MISSED
GOVX,true,-10.11,-9.77,2.66,2.4,2.9284,2.26,1807609,true,false,false,false,false,false,,MISSED
RGTI,true,9.79,8.6,24.89,27.03,27.48,24.15,85232828,false,false,false,false,false,false,,IGNORED
TXG,false,9.72,10.94,25.23,27.99,28.17,25.2,3359969,false,false,false,false,false,false,,IGNORED
BHVN,false,-9.3,-7.91,11.12,10.24,11.17,10.185,4080176,false,false,false,false,false,false,,IGNORED
AIM,false,9.0,27.82,0.3411,0.436,0.4887,0.34,84677046,false,false,false,false,false,false,,IGNORED
CLFD,false,-8.9,-7.96,50.74,46.7,51.4,45.2001,629938,false,false,false,false,false,false,,IGNORED
RDDT,false,8.76,8.18,155.01,167.69,167.72,151.66,5212044,false,false,false,false,false,false,,IGNORED
RXRX,false,8.52,10.61,3.11,3.44,3.48,3.08,23990391,false,false,false,false,false,false,,IGNORED
INV,false,-8.42,0.34,5.85,5.87,6.24,5.63,9196116,false,false,false,false,false,false,,IGNORED
RDW,false,7.92,12.9,22.94,25.9,26.62,22.81,80730017,false,false,false,false,false,false,,IGNORED
HCWB,true,7.73,-0.48,2.1,2.09,2.35,1.9501,3293574,false,false,false,false,false,false,,IGNORED
VRRM,false,7.27,6.44,3.88,4.13,4.21,3.71,32306793,false,false,false,false,false,false,,IGNORED
QUBT,true,7.18,7.75,11.36,12.24,12.385,11.32,30668320,false,false,false,false,false,false,,IGNORED
NVAX,false,-6.94,-4.97,10.86,10.32,10.925,10.12,7386524,false,false,false,false,false,false,,IGNORED
OPEN,false,6.74,8.33,4.68,5.07,5.25,4.59,51769553,false,false,false,false,false,false,,IGNORED
VOYG,false,6.54,9.87,47.12,51.77,52.4,46.8087,3997232,false,false,false,false,false,false,,IGNORED
AMR,false,6.38,6.98,199.78,213.72,213.95,196.9898,276530,false,false,false,false,false,false,,IGNORED
FEIM,false,6.3,4.19,72.56,75.6,76.07,70.76,158049,false,false,false,false,false,false,,IGNORED
CERT,false,5.98,6.18,5.34,5.67,5.68,5.33,3386105,false,false,false,false,false,false,,IGNORED
ABAT,false,5.87,7.37,3.53,3.79,4.0,3.49,9176425,false,false,false,false,false,false,,IGNORED
CYD,false,-5.66,-4.51,58.99,56.33,59.05,55.59,259907,false,false,false,false,false,false,,IGNORED
APP,false,5.65,6.71,562.16,599.89,606.3899,560.4875,5832220,false,false,false,false,false,false,,IGNORED
IREN,false,-5.59,-3.74,66.54,64.05,66.75,63.55,46133522,false,false,false,false,false,false,,IGNORED
STRT,false,5.54,0.75,78.63,79.22,82.455,78.21,122237,false,false,false,false,false,false,,IGNORED
BATL,false,5.48,-1.28,1.56,1.54,1.63,1.48,5182274,false,true,false,true,false,false,MOMENTUM,PICKED-FLAT
SPIR,false,-5.42,-3.6,25.0,24.1,25.3,22.93,1538086,false,false,false,false,false,false,,IGNORED
CRSP,false,5.32,6.38,53.0,56.38,57.24,52.38,2660671,false,false,false,false,false,false,,IGNORED
