ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ATAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,7.3,6.93,7.67,,273,1.0,7.389999866485596,7.409999847412109,7.309999942779541,10313400.0,1.23,NO_FILL,0.0,FAVORABLE,MARKET,20,COMPRESSION,2026-09-25_1729,2026-09-04
AVAV,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,147.0,136.05,168.06,,9,1.92,144.64999389648438,148.02000427246094,143.3000030517578,1530200.0,-1.6,CLOSED_LOSS,-0.21,FAVORABLE,MARKET,20,COMPRESSION,2026-09-25_1729,2026-09-04
AVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,38.22,36.31,41.15,42.97,52,1.53,37.630001068115234,38.06999969482422,36.810001373291016,1679900.0,-1.54,CLOSED_LOSS,-0.31,FAVORABLE,MARKET,20,CONVICTION,2026-09-25_1729,2026-09-04
ZCSH,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,81.48,75.6,85.55,,17,0.69,83.7699966430664,84.2300033569336,77.53099822998047,801700.0,2.81,CLOSED,0.39,FAVORABLE,MARKET,0,NONE,2026-09-25_1729,2026-09-04
CRVS,LONG,CONVICTION,99.0,BULL_BOUNCE_PENDING,14.36,13.64,15.86,16.11,139,2.09,14.390000343322754,14.739999771118164,14.335000038146973,626900.0,0.21,CLOSED,0.04,FAVORABLE,MARKET,20,MINOR,2026-09-25_1729,2026-09-04
EL,LONG,CONVICTION,99.0,BULL_BOUNCE_PENDING,100.51,95.48,109.58,,19,1.8,103.86000061035156,104.18000030517578,100.44999694824219,4712900.0,3.33,CLOSED,0.67,FAVORABLE,MARKET,20,CONVICTION,2026-09-25_1729,2026-09-04
BKNG,LONG,CONVICTION,98.7,BULL_BOUNCE_PENDING,196.0,185.86,214.32,,9,1.81,193.2899932861328,195.5500030517578,192.19000244140625,6320100.0,-1.38,CLOSED_LOSS,-0.27,FAVORABLE,MARKET,20,CONVICTION,2026-09-25_1729,2026-09-04
HCA,LONG,CONVICTION,98.6,BULL_BOUNCE_PENDING,409.2,387.67,447.75,,4,1.79,405.0,419.57000732421875,401.0,971300.0,-1.03,CLOSED_LOSS,-0.2,FAVORABLE,MARKET,20,CONVICTION,2026-09-25_1729,2026-09-04
CF,LONG,CONVICTION,98.4,BULL_BOUNCE_PENDING,137.23,129.38,144.09,,12,0.87,133.35000610351562,135.97000122070312,131.63999938964844,2662100.0,-2.83,CLOSED_LOSS,-0.49,FAVORABLE,MARKET,20,MINOR,2026-09-25_1729,2026-09-04
MSTR,LONG,CONVICTION,98.3,BULL_BOUNCE_PENDING,141.83,134.74,148.92,,14,1.0,142.8000030517578,144.39999389648438,137.07000732421875,27162700.0,0.68,CLOSED,0.14,FAVORABLE,MARKET,20,CONVICTION,2026-09-25_1729,2026-09-04
