ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
IMCC,SHORT,6.0,-35.79,6.44,2.9,3.03,4.1892,10219779,4792547,2.13,0.36,True,3.085,4.1892,4.2311,4.1054,2387,100.0,11.8973,0.994,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.8395,0.6,MEDIUM
