ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
GPUS,Long,BOUNCE,T2-LONG,78,0.1597,0.1078,0.2635,0.168,2.0,0.0519,0.1597,0.8,CLOSE,2,2,"15m,30m",0.1585,0.1578,OPEN_ROAD,EXCITED,3.64,0.0,0.5,0.8,6321690.0,1.0,110.5,35.0,8.0,460.43,MEGA,0.26,0.168,0.17,0.166,-2.4,DISCOUNT,DISCOUNT,1,5,1,4.1,D,,,,False,0.0783642857142857,0.66,N/A,,TECH,,NEUTRAL,,0.4,,-3.51,0.4,0.423,0.0,0.154,1.0,0.4,0.6469,FAVORABLE,0.1578,0.1597,0.1797,2000,1926,1390,2.11,2.0,1.17,315.6,307.58,249.78,10:30,0.1078,0.2635,PULLBACK_LIMIT,,,,PENNY,MARKET
