ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SWKS,BEAR_REJECTION_PENDING,SHORT,96.1,67.02,68.54,62.11,62.12,65,3.23,HOSTILE,3.75,66.9633,BELOW,-0.2633,90.9,0.1331,13.3% (active),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 12.1, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $67.02 (1h 119tk VACUUM bear gap) | only 0.1% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,"LIMIT SHORT @ $67.02 on rally (0.1% above current $66.96). Stop $68.54. Anchor: 1h 119tk bear. CONVICTION 96 — size may step up, still waiting for location.",2026-09-01T05:30:26
SWKS,SHORT_UPPER_DIRTY,SHORT,60.6,66.96,68.54,65.03,,63,1.23,HOSTILE,3.75,66.9633,BELOW,-0.2633,90.9,0.1331,13.3% (active),FALLING,False,"{""dealing_range_present"": 14.0, ""rail_genesis_rank"": 12.6, ""rail_volume_spike"": 8.0, ""rail_huge_anchor"": 10.0, ""range_width_clean"": 4.0, ""at_upper_dirty_rail"": 12.0}",Dealing range bounded by dirty gaps $65.03–$67.02 | rail anchor in top 16% by genesis | rail had high-volume rejection on test | rail tick_width 119 (huge) | price AT upper dirty rail (responsive short zone),SHORT at upper dirty rail $66.96. Target lower rail $65.03. Stop above upper gap $68.54.,2026-09-01T05:30:26
SSRM,BEAR_REJECTION_PENDING,SHORT,69.4,37.15,39.26,32.31,32.25,47,2.3,HOSTILE,0.97,36.57,NEAR_HIGH,-0.0724,39.42,0.0141,1.4% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 1.4, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $37.15 (30m 192tk VACUUM bear gap) | only 1.6% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $37.15 on rally (1.6% above current $36.57). Stop $39.26. Anchor: 30m 192tk bear.,2026-09-01T05:30:26
MSTR,BEAR_REJECTION_PENDING,SHORT,69.7,131.4,139.88,112.39,112.1,11,2.24,HOSTILE,0.94,128.82,DEEP_BELOW,-0.6473,365.21,0.061,6.1% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 7.7, ""vacuum_tier"": 6.0, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""bull_gap_magnet_above"": -12.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $137.36 (45m 171tk VACUUM bear gap) | SPY HOSTILE — short setup amplified | 1 bull gap magnet(s) above $139.06 — upside pull may breach resistance | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $131.40 (2% rally cap; anchor at $137.36 too far). Stop $139.88. Anchor: 45m 171tk bear.,2026-09-01T05:30:29
CAST,BEAR_REJECTION_PENDING,SHORT,75.6,1.29,1.39,1.23,,981,0.63,HOSTILE,0.1,1.285,DEEP_BELOW,-0.9611,33.0,0.0263,2.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 13.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $1.29 (weekly 4tk COMPRESSION bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $1.29 on rally (0.4% above current $1.28). Stop $1.39. Anchor: weekly 4tk bear.,2026-09-01T05:30:26
GDYN,BEAR_REJECTION_PENDING,SHORT,63.6,8.14,8.33,7.2,6.96,521,4.9,HOSTILE,0.62,7.98,BELOW,-0.2184,10.21,0.0118,1.2% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 11.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $8.14 (daily 15tk COMPRESSION bear gap) | only 2.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $8.14 (2% rally cap; anchor at $8.14 too far). Stop $8.33. Anchor: daily 15tk bear.,2026-09-01T05:30:28
RLAY,BEAR_REJECTION_PENDING,SHORT,72.0,18.54,18.86,16.14,17.58,308,7.41,HOSTILE,1.61,18.38,BELOW,-0.1359,21.27,0.0173,1.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $18.54 (weekly 24tk COMPRESSION bear gap) | only 0.9% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $18.54 on rally (0.9% above current $18.38). Stop $18.86. Anchor: weekly 24tk bear.,2026-09-01T05:30:26
CRCL,BEAR_REJECTION_PENDING,SHORT,62.0,94.55,96.58,87.98,82.99,49,3.24,HOSTILE,1.34,92.7,DEEP_BELOW,-0.4187,159.47,0.0783,7.8% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $94.62 (1m 48tk MINOR bear gap) | only 2.1% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $94.55 (2% rally cap; anchor at $94.62 too far). Stop $96.58. Anchor: 1m 48tk bear.,2026-09-01T05:30:27
PAY,BEAR_REJECTION_PENDING,SHORT,76.5,35.68,36.23,34.3,34.3,183,2.53,HOSTILE,0.81,35.07,BELOW,-0.226,45.31,0.0084,0.8% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.5, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $35.68 (weekly 32tk COMPRESSION bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $35.68 on rally (1.7% above current $35.07). Stop $36.23. Anchor: weekly 32tk bear.,2026-09-01T05:30:26
ANRO,BEAR_REJECTION_PENDING,SHORT,67.5,35.76,36.48,32.15,32.15,138,5.0,HOSTILE,1.59,35.38,NEAR_HIGH,-0.056,37.48,0.0195,1.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 9.5, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $35.76 (45m 54tk MINOR bear gap) | only 1.1% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (daily) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $35.76 on rally (1.1% above current $35.38). Stop $36.48. Anchor: 45m 54tk bear.,2026-09-01T05:30:26
SGLY,BEAR_REJECTION_PENDING,SHORT,69.2,1.38,1.65,1.31,,362,0.25,HOSTILE,0.11,1.35,DEEP_BELOW,-0.9335,20.3,0.072,7.2% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 7.2, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.38 (4h 2tk MINOR bear gap) | only 2.2% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.38 (2% rally cap; anchor at $1.38 too far). Stop $1.65. Anchor: 4h 2tk bear.,2026-09-01T05:30:28
LOOP,BEAR_REJECTION_PENDING,SHORT,62.0,0.47,0.49,0.45,,4426,1.04,HOSTILE,0.06,0.47,DEEP_BELOW,-0.7773,2.11,0.0063,0.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.47 (1h 2tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.47 on rally (0.4% above current $0.47). Stop $0.49. Anchor: 1h 2tk bear.,2026-09-01T05:30:26
BEEM,BEAR_REJECTION_PENDING,SHORT,62.0,1.47,1.51,1.36,1.35,2316,2.55,HOSTILE,0.27,1.45,DEEP_BELOW,-0.6411,4.04,0.0299,3.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.47 (30m 3tk MINOR bear gap) | only 1.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.47 on rally (1.4% above current $1.45). Stop $1.51. Anchor: 30m 3tk bear.,2026-09-01T05:30:27
PWCM,BEAR_REJECTION_PENDING,SHORT,71.4,1.15,1.22,1.09,,1530,0.88,HOSTILE,0.18,1.1443,,,,0.0955,9.5% (normal),NEUTRAL,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 3.4, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $1.15 (1h 6tk MINOR bear gap) | only 0.5% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $1.15 on rally (0.5% above current $1.14). Stop $1.22. Anchor: 1h 6tk bear.,2026-09-01T05:30:26
BMNR,BEAR_REJECTION_PENDING,SHORT,79.5,25.08,25.76,23.6,22.25,147,2.19,HOSTILE,1.04,24.59,DEEP_BELOW,-0.6252,65.6,0.069,6.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 11.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $25.10 (daily 53tk COMPRESSION bear gap) | only 2.1% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $25.08 (2% rally cap; anchor at $25.10 too far). Stop $25.76. Anchor: daily 53tk bear.,2026-09-01T05:32:52
MARA,BEAR_REJECTION_PENDING,SHORT,62.0,10.5,10.78,9.3,9.59,354,4.26,HOSTILE,0.49,10.49,DEEP_BELOW,-0.5527,23.45,0.0614,6.1% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $10.50 (1m 1tk MINOR bear gap) | only 0.1% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $10.50 on rally (0.1% above current $10.49). Stop $10.78. Anchor: 1m 1tk bear.,2026-09-01T05:32:26
BTCS,BEAR_REJECTION_PENDING,SHORT,62.0,1.37,1.41,1.31,1.26,2757,1.65,HOSTILE,0.51,1.36,DEEP_BELOW,-0.7789,6.15,0.0241,2.4% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.37 (5m 1tk MINOR bear gap) | only 0.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.37 on rally (0.7% above current $1.36). Stop $1.41. Anchor: 5m 1tk bear.,2026-09-01T05:32:24
SMTK,BEAR_REJECTION_PENDING,SHORT,62.0,3.05,3.35,2.9,,331,0.51,HOSTILE,0.23,3.0,DEEP_BELOW,-0.9842,190.0,0.2193,21.9% (active),NEUTRAL,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $3.05 (1h 4tk MINOR bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $3.05 on rally (1.7% above current $3.00). Stop $3.35. Anchor: 1h 4tk bear.,2026-09-01T05:32:45
SNYR,BEAR_REJECTION_PENDING,SHORT,65.0,0.11,0.11,0.09,,12077,1.85,HOSTILE,0.12,0.1038,DEEP_BELOW,-0.9649,2.96,0.1107,11.1% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 7.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $0.11 (4h 1tk MINOR bear gap) | only 1.5% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (15m) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $0.11 on rally (1.5% above current $0.10). Stop $0.11. Anchor: 4h 1tk bear.,2026-09-01T05:32:13
INTC,BEAR_REJECTION_PENDING,SHORT,73.2,89.35,104.01,84.88,,6,0.3,HOSTILE,0.65,87.6,DEEP_BELOW,-0.3846,142.35,0.0123,1.2% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 13.2, ""vacuum_tier"": 6.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $99.22 (daily 427tk VACUUM bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $89.35 (2% rally cap; anchor at $99.22 too far). Stop $104.01. Anchor: daily 427tk bear.,2026-09-01T05:32:35
SPCX,BEAR_REJECTION_PENDING,SHORT,60.7,145.06,152.28,126.54,127.09,13,2.57,HOSTILE,0.54,142.2197,DEEP_BELOW,-0.3697,225.64,0.0048,0.5% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 12.7, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $150.12 (daily 32tk COMPRESSION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $145.06 (2% rally cap; anchor at $150.12 too far). Stop $152.28. Anchor: daily 32tk bear.,2026-09-01T05:32:44
BTTC,BEAR_REJECTION_PENDING,SHORT,76.1,0.41,0.44,0.39,,3690,0.76,HOSTILE,0.04,0.407,DEEP_BELOW,-0.9896,39.0,0.0144,1.4% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.41 (weekly 3tk COMPRESSION bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.41 on rally (1.7% above current $0.41). Stop $0.44. Anchor: weekly 3tk bear.,2026-09-01T05:32:51
ZBAO,BEAR_REJECTION_PENDING,SHORT,62.0,0.17,0.17,0.14,,16260,3.92,HOSTILE,0.08,0.168,DEEP_BELOW,-0.8746,1.34,0.0171,1.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $0.17 (1m 1tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $0.17 on rally (0.4% above current $0.17). Stop $0.17. Anchor: 1m 1tk bear.,2026-09-01T05:32:17
LGHL,BEAR_REJECTION_PENDING,SHORT,62.0,0.48,0.52,0.46,,2574,0.62,HOSTILE,0.13,0.4815,DEEP_BELOW,-0.9985,317.06,1.0097,101.0% (FULL ROTATION — exhaustion signal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.48 (10m 1tk MINOR bear gap) | only 0.0% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.48 on rally (0.0% above current $0.48). Stop $0.52. Anchor: 10m 1tk bear.,2026-09-01T05:32:22
LGCL,BEAR_REJECTION_PENDING,SHORT,62.0,4.28,11.57,4.06,,13,0.03,HOSTILE,0.65,4.2375,DEEP_BELOW,-0.9984,2650.0,1.4103,141.0% (FULL ROTATION — exhaustion signal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $4.28 (1m 5tk MINOR bear gap) | only 0.9% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $4.28 on rally (0.9% above current $4.24). Stop $11.57. Anchor: 1m 5tk bear.,2026-09-01T05:31:59
SURG,BEAR_REJECTION_PENDING,SHORT,62.0,0.17,0.18,0.16,,7541,0.62,HOSTILE,0.06,0.1653,DEEP_BELOW,-0.9474,3.14,0.0766,7.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $0.17 (1m 1tk MINOR bear gap) | only 0.1% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $0.17 on rally (0.1% above current $0.17). Stop $0.18. Anchor: 1m 1tk bear.,2026-09-01T05:32:25
ARX,BEAR_REJECTION_PENDING,SHORT,76.0,19.81,20.18,17.57,16.78,269,6.05,HOSTILE,0.2,19.73,NEAR_HIGH,-0.0899,21.68,0.0065,0.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $19.81 (daily 27tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $19.81 on rally (0.4% above current $19.73). Stop $20.18. Anchor: daily 27tk bear.,2026-09-01T05:31:51
TSHA,BEAR_REJECTION_PENDING,SHORT,68.0,5.77,5.89,5.47,5.08,838,2.51,HOSTILE,0.79,5.7,BELOW,-0.2192,7.3,0.0063,0.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $5.77 (1m 10tk MINOR bear gap) | only 1.2% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $5.77 on rally (1.2% above current $5.70). Stop $5.89. Anchor: 1m 10tk bear.,2026-09-01T05:32:05
ACVA,BEAR_REJECTION_PENDING,SHORT,74.6,7.09,7.22,6.05,6.17,759,7.9,HOSTILE,0.72,7.03,DEEP_BELOW,-0.4097,11.91,0.0206,2.1% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 12.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $7.09 (weekly 8tk COMPRESSION bear gap) | only 0.9% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $7.09 on rally (0.9% above current $7.03). Stop $7.22. Anchor: weekly 8tk bear.,2026-09-01T05:31:54
