ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
HCWB,true,128.31,132.7,1.04,2.4201,3.99,1.04,189850523,true,false,false,false,false,false,,MISSED
GCL,false,86.48,8.86,0.74,0.8056,0.9641,0.6854,119385009,true,true,false,true,false,false,MOMENTUM,CAUGHT
MWC,false,51.38,-40.53,12.015,7.145,13.95,7.08,38895128,true,true,false,true,false,false,MOMENTUM,CAUGHT
JYD,false,-49.47,-31.66,1.39,0.9499,1.445,0.47,13437067,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
TE,true,24.35,18.0,7.25,8.555,9.42,7.22,100967065,true,false,false,false,false,false,,MISSED
CODX,false,24.11,21.04,2.02,2.445,2.68,1.85,13798562,true,false,false,false,false,false,,MISSED
AEHL,true,-21.39,-19.23,3.64,2.94,3.85,2.73,857845,true,false,false,false,false,false,,MISSED
AMST,false,20.83,28.25,1.63,2.0904,2.16,1.6,7631318,true,false,false,false,false,false,,MISSED
GDC,false,-20.35,-22.82,0.1455,0.1123,0.15,0.0911,187552889,true,false,false,false,false,false,,MISSED
NVTS,true,18.4,14.41,20.108,23.005,23.37,19.95,34361721,true,false,false,false,false,false,,MISSED
NXXT,false,-17.55,-8.64,0.74,0.6761,1.06,0.65,115747059,true,false,false,false,false,false,,MISSED
ALAB,false,17.3,14.38,250.49,286.505,286.62,250.44,8845722,true,false,false,false,false,false,,MISSED
MEHA,false,14.71,-3.72,0.0834,0.0803,0.0905,0.0666,225662043,true,false,false,false,false,false,,MISSED
CREG,true,-14.22,-3.5,0.4089,0.3946,0.43,0.2,9891997,true,false,false,false,false,false,,MISSED
POET,false,12.66,0.14,14.705,14.725,14.9,13.5801,47112937,true,false,false,false,false,false,,MISSED
RXO,false,12.02,11.39,21.25,23.67,24.39,20.6911,5932537,true,false,false,false,false,false,,MISSED
AIIO,true,-11.2,-6.81,4.04,3.765,4.31,3.65,5925322,true,false,false,false,false,false,,MISSED
AMPG,false,11.15,-1.88,4.52,4.435,4.72,4.2,18054690,true,true,false,true,false,false,MOMENTUM,CAUGHT
IREN,true,10.43,7.33,49.12,52.72,53.12,48.55,38240708,true,false,false,false,false,false,,MISSED
RPGL,false,8.6,5.08,0.2439,0.2563,0.28,0.221,17480185,false,false,false,false,false,false,,IGNORED
EVTV,false,-8.6,-1.51,2.32,2.285,2.6,2.22,2920466,false,true,false,true,false,true,MOMENTUM | SHORT,PICKED-FLAT
APPS,false,8.39,3.91,4.35,4.52,4.53,4.12,4060790,false,false,false,false,false,false,,IGNORED
SLNH,true,-7.92,-5.87,1.79,1.685,1.88,1.68,17336454,false,false,false,false,false,false,,IGNORED
SKLZ,false,-7.82,-6.62,7.7,7.19,8.46,7.01,780801,false,false,false,false,false,false,,IGNORED
