ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
AHMA,SHORT,14.16,5.94,3.0999,1.88,2.19,2.06,9308362,9054,1028.07,0.15,True,2.19,2.06,2.0806,2.0188,4854,99.99,136.4222,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.494,29.73,MEDIUM
