ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
ALP,Long,T2-LONG,70,PULLBACK,0.4461,0.3783,0.5817,0.4398,0.4674,0.4128,16161396,-1.41,LOSING,-0.09,False,2026-05-28_1503,2026-05-28_0506
ATPC,Long,T2-LONG,100,BOUNCE,2.85,2.7098,3.1304,6.07,8.5,5.52,53863649,112.98,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
BHVN,Long,T2-LONG,100,PULLBACK,10.71,9.78,12.57,10.24,11.17,10.185,4471361,-4.39,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
CERT,Long,T3-LONG_WATCH,81,BOUNCE,5.35,5.0537,5.9426,5.67,5.68,5.33,3507876,5.98,STOPPED,-1.0,True,2026-05-28_1503,2026-05-28_0506
CRI,Long,T1-STRONG_LONG,100,PULLBACK,39.36,36.1131,45.8538,40.12,41.32,39.065,682328,1.93,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
CZR,Long,T1-STRONG_LONG,100,BOUNCE,28.78,27.063,32.214,29.08,29.285,28.99,95899738,1.04,WINNING,0.16,True,2026-05-28_1503,2026-05-28_0506
DIOD,Long,T2-LONG,100,PULLBACK,98.26,93.411,108.8,109.89,110.44,105.18,981041,11.84,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
FUN,Long,T1-STRONG_LONG,100,BOUNCE,20.5,19.2351,25.75,20.3,20.59,19.82,4058408,-0.98,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
GDC,Long,T3-LONG_WATCH,37,BREAKOUT,0.107,0.0562,0.2086,0.1181,0.1181,0.1055,17856708,10.37,WINNING,0.22,False,2026-05-28_1503,2026-05-28_0506
IREN,Long,T3-LONG_WATCH,58,PULLBACK,61.83,57.9866,69.5168,64.05,66.75,63.55,46684166,3.59,NO_FILL,0.0,False,2026-05-28_1503,2026-05-28_0506
MNTS,Long,T1-STRONG_LONG,100,PULLBACK,18.5,15.05,26.5965,19.4,20.5099,16.25,14627647,4.86,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
NOK,Long,T1-STRONG_LONG,95,BREAKOUT,15.99,15.0059,17.9582,15.28,15.825,15.08,116524809,-4.44,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
ONDS,Long,T3-LONG_WATCH,73,PULLBACK,10.0,9.4769,11.0462,13.25,13.78,11.22,245803175,32.5,STOPPED,-1.0,True,2026-05-28_1503,2026-05-28_0506
PLUG,Long,T1-STRONG_LONG,62,PULLBACK,3.74,3.6181,3.9838,4.12,4.31,4.03,91452498,10.16,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
PRKS,Long,T1-STRONG_LONG,99,PULLBACK,39.62,36.278,47.43,39.11,40.11,38.7,1218949,-1.29,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
RCAT,Long,T1-STRONG_LONG,100,PULLBACK,9.73,9.1277,11.15,14.15,15.06,11.955,77495487,45.43,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
RDW,Long,T3-LONG_WATCH,100,BOUNCE,24.0,21.9802,28.0396,25.9,26.64,22.81,86311921,7.92,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
TVTX,Long,T1-STRONG_LONG,98,PULLBACK,45.07,43.0971,49.0158,47.76,48.5,46.921,1854475,5.97,TARGET_HIT,1.5,True,2026-05-28_1503,2026-05-28_0506
ENR,Long,T1-STRONG_LONG,88,BOUNCE,18.63,17.6346,20.6208,18.55,18.81,18.33,650657,-0.43,LOSING,-0.08,False,2026-05-28_1503,2026-05-28_0506
MRVL,Long,T1-STRONG_LONG,87,PULLBACK,182.28,176.1908,194.4584,204.83,207.4,194.7,52462087,12.37,STOPPED,-1.0,True,2026-05-28_1503,2026-05-28_0506
