ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
SRXH,SHORT,8.63,4.06,2.4,1.8,2.08,1.89,7461518,735647,10.14,0.15,True,1.97,1.89,1.9089,1.8522,5291,100.0,38.8713,1.006,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,1.9193,14.31,HIGH (low-priced low-float — verify locate before entering)
