ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
NEE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,90.31,93.83,83.0,79.89,28,2.08,89.41000366210938,89.73999786376953,88.33999633789062,8708200.0,0.98,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
ISRG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,361.01,395.97,342.96,,2,0.52,340.69000244140625,355.0,340.6099853515625,4563800.0,-3.74,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
SKDD,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,14.04,16.58,13.33,,39,0.28,13.34000015258789,13.829999923706055,12.6899995803833,12412100.0,-3.05,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
ON,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,88.94,93.0,80.34,76.78,24,2.12,92.33000183105469,94.26000213623047,89.30999755859375,6508100.0,3.86,STOPPED,-1.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1724,2026-07-22
SPCX,SHORT,CONVICTION,95.3,BEAR_REJECTION_PENDING,127.38,131.77,120.12,,22,1.65,115.26000213623047,124.7699966430664,115.19000244140625,92731800.0,-7.7,NO_FILL,0.0,HOSTILE,LIMIT,17,CONVICTION,2026-07-23_1724,2026-07-22
KDP,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,30.71,34.95,29.18,,23,0.36,30.200000762939453,30.719999313354492,30.170000076293945,7245100.0,0.3,CLOSED,0.12,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1724,2026-07-22
BKD,SHORT,CONVICTION,93.0,BEAR_REJECTION_PENDING,15.43,16.58,13.65,,86,1.53,14.649999618530273,15.260000228881836,14.550000190734863,3890500.0,-3.36,NO_FILL,0.0,HOSTILE,LIMIT,15,CONVICTION,2026-07-23_1724,2026-07-22
WYFI,SHORT,CONVICTION,92.6,BEAR_REJECTION_PENDING,27.84,29.33,23.49,23.49,67,2.94,27.860000610351562,28.899999618530273,26.329999923706055,1841100.0,1.02,CLOSED_LOSS,-0.01,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
JNJ,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,252.01,254.31,248.27,220.21,43,1.63,255.6300048828125,256.2900085449219,251.2100067138672,9100200.0,2.05,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
HAL,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,33.33,35.29,28.33,,51,2.56,33.029998779296875,33.81999969482422,32.66999816894531,19471700.0,-0.81,CLOSED,0.15,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1724,2026-07-22
