ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,175.19,BASING,0.0,0,5,5,196.4799,195.75,73,5m,11.74,25 bear-built-above · rel-vol 0.8x · regime CHOP,False,5,175.19,172.5622,196.4799,38,12.15,8.1,False
AAON,145.25,BASING,0.0,0,5,5,149.03,148.76,28,15m,2.42,7 bear-built-above · rel-vol 0.8x · regime CHOP,True,5,145.25,143.0712,149.03,45,2.6,1.73,False
AAP,57.35,BASING,0.0,0,5,5,59.3,59.0,30,daily,2.88,14 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,57.35,56.4898,59.3,116,3.4,2.27,False
ABVX,90.55,BASING,0.0,0,5,5,101.4,101.01,40,1h,11.55,13 bear-built-above · rel-vol 2.9x · regime CHOP,False,5,90.55,89.1917,101.4,73,11.98,7.99,False
ACCL,1.93,BASING,0.0,0,5,5,2.5,2.0,50,weekly,3.63,2 bear-built-above · rel-vol 17.8x · regime CHOP,False,5,1.93,1.901,2.5,3454,29.53,19.69,False
ACHC,26.0,BASING,0.0,0,5,5,26.8,26.455,35,daily,1.75,1 bear-built-above · rel-vol 1.3x · regime CHOP,True,5,26.0,25.61,26.8,256,3.08,2.05,False
ACHV,4.86,BASING,0.0,0,5,5,5.03,5.0,4,daily,2.88,9 bear-built-above · rel-vol 0.9x · regime CHOP,False,5,4.86,4.7871,5.03,1371,3.5,2.33,False
ACMR,86.1,BASING,0.0,0,5,5,90.49,90.35,15,1h,4.94,29 bear-built-above · rel-vol 0.8x · regime CHOP,True,5,86.1,84.8085,90.49,77,5.1,3.4,False
AD,51.305,BASING,0.0,0,5,5,75.52,53.66,2186,daily,4.59,20 bear-built-above · rel-vol 6.8x · regime CHOP,False,5,51.305,50.5354,75.52,129,47.2,31.47,False
ADEA,31.17,BASING,0.0,0,5,5,33.4,33.2,20,15m,6.51,7 bear-built-above · rel-vol 1.6x · regime CHOP,True,5,31.17,30.7025,33.4,213,7.15,4.77,False
ADNT,22.42,BASING,0.0,0,5,5,24.86,24.74,13,weekly,10.35,24 bear-built-above · rel-vol 1.5x · regime CHOP,False,5,22.42,22.0837,24.86,297,10.88,7.26,False
