ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ADBE,219.71,213.66,207.06,210.98,ABOVE_PDH,ABOVE_PDL,True,219.67,213.735,1.0,ABOVE_ORH,0.71,True,False,0.71,1.64,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
AGI,31.68,31.82,30.23,30.31,REJECTED_PDH,ABOVE_PDL,True,31.9,31.06,0.738,OR_TOP_THIRD,0.78,False,False,0.78,1.59,50,AVOID_LONG,60,NEUTRAL
AHMA,2.27,2.4599,1.71,2.19,REJECTED_PDH,ABOVE_PDL,True,2.36,2.1,0.654,OR_TOP_THIRD,0.415,False,False,0.415,1.47,38,AVOID_LONG,68,NEUTRAL
AMKR,70.1942,83.465,79.5,79.99,BELOW_PDH,BELOW_PDL,True,80.27,75.99,0.0,BELOW_ORL,0.151,False,True,0.151,1.83,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AMPG,6.15,7.69,6.73,7.1,BELOW_PDH,BELOW_PDL,True,7.155,6.59,0.0,BELOW_ORL,0.173,False,True,0.173,0.79,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
ANNX,5.46,6.04,5.435,5.55,BELOW_PDH,RECLAIMED_PDL,True,5.64,5.365,0.345,OR_BOTTOM_THIRD,0.507,False,True,0.507,2.35,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
APLE,16.66,16.86,16.44,16.48,BELOW_PDH,ABOVE_PDL,True,16.65,16.495,1.0,ABOVE_ORH,1.0,False,False,1.0,3.7,72,AVOID_LONG_CHASE,34,AVOID_SHORT
ARQT,25.5,26.46,25.83,25.84,BELOW_PDH,BELOW_PDL,True,26.11,25.735,0.0,BELOW_ORL,0.0,False,False,0.0,2.29,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ARX,13.77,13.04,11.91,12.84,ABOVE_PDH,ABOVE_PDL,True,13.66,12.97,1.0,ABOVE_ORH,0.755,True,False,0.755,2.84,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
AVTX,18.84,18.99,17.23,17.29,BELOW_PDH,ABOVE_PDL,True,18.23,17.45,1.0,ABOVE_ORH,0.926,False,False,0.926,3.46,72,AVOID_LONG_CHASE,34,AVOID_SHORT
BB,11.37,13.59,12.4618,12.81,BELOW_PDH,BELOW_PDL,True,13.0295,12.35,0.0,BELOW_ORL,0.093,False,True,0.093,0.76,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
BCAX,29.0,29.9,28.78,28.91,BELOW_PDH,RECLAIMED_PDL,True,29.7799,28.835,0.175,OR_BOTTOM_THIRD,0.31,False,True,0.31,3.26,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
BRBR,13.85,13.48,12.7826,13.35,ABOVE_PDH,ABOVE_PDL,True,13.685,13.25,1.0,ABOVE_ORH,0.75,True,False,0.75,4.0,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
BWIN,28.0,27.33,26.4301,26.91,ABOVE_PDH,ABOVE_PDL,True,27.45,26.91,1.0,ABOVE_ORH,0.703,True,False,0.703,3.01,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
CAL,11.71,12.7,12.13,12.39,BELOW_PDH,BELOW_PDL,True,12.61,11.89,0.0,BELOW_ORL,0.053,False,True,0.053,3.24,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
CAST,4.43,6.2,4.86,4.86,BELOW_PDH,BELOW_PDL,True,5.31,4.45,0.0,BELOW_ORL,0.109,False,True,0.109,0.61,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
CCTG,0.89,0.87,0.6695,0.708,ABOVE_PDH,ABOVE_PDL,True,1.23,0.75,0.292,OR_BOTTOM_THIRD,0.292,False,False,0.292,0.12,70,CONTINUATION_LONG,42,NEUTRAL
CETX,2.84,3.25,2.71,2.8,REJECTED_PDH,RECLAIMED_PDL,True,4.05,3.21,0.0,BELOW_ORL,0.171,False,False,0.171,0.16,38,AVOID_LONG,64,AVOID_SHORT_CHASE
CMPS,13.66,14.13,13.27,13.29,BELOW_PDH,RECLAIMED_PDL,True,13.59,13.01,1.0,ABOVE_ORH,0.862,False,False,0.862,1.12,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CRE,2.59,2.6728,2.45,2.45,BELOW_PDH,ABOVE_PDL,False,,,,OPENING_RANGE_PENDING,1.0,False,False,,,50,NEUTRAL,50,NEUTRAL
CRNX,42.23,39.43,37.365,38.68,ABOVE_PDH,ABOVE_PDL,True,42.3,39.8301,0.972,OR_TOP_THIRD,0.927,True,False,0.927,2.33,92,PULLBACK_BUY_ZONE,32,NEUTRAL
CRVO,3.55,3.9298,3.05,3.69,BELOW_PDH,ABOVE_PDL,True,3.69,3.4501,0.416,OR_MIDDLE,0.417,False,False,0.417,0.89,50,NEUTRAL,50,NEUTRAL
CTM,0.6852,0.7681,0.695,0.7295,BELOW_PDH,BELOW_PDL,True,0.7424,0.7136,0.0,BELOW_ORL,0.0,False,False,0.0,1.05,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CTSO,0.4,0.41,0.3815,0.391,BELOW_PDH,RECLAIMED_PDL,True,0.3969,0.3806,1.0,ABOVE_ORH,0.705,False,False,0.705,2.46,72,CONTINUATION_LONG,34,AVOID_SHORT
DGXX,4.6194,5.415,5.02,5.09,BELOW_PDH,BELOW_PDL,True,5.21,4.91,0.0,BELOW_ORL,0.131,False,True,0.131,1.11,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
DRH,12.12,12.1853,11.86,11.93,BELOW_PDH,RECLAIMED_PDL,True,12.155,11.85,0.885,OR_TOP_THIRD,0.885,False,False,0.885,2.66,74,AVOID_LONG_CHASE,40,AVOID_SHORT
EFX,168.7,163.87,157.41,162.17,ABOVE_PDH,ABOVE_PDL,True,168.0,163.685,1.0,ABOVE_ORH,0.587,True,False,0.587,3.76,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
EPC,27.21,27.86,26.8,27.51,REJECTED_PDH,ABOVE_PDL,True,28.009,27.3566,0.0,BELOW_ORL,0.175,False,False,0.175,2.67,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ESAB,92.78,99.9099,93.53,93.69,BELOW_PDH,BELOW_PDL,True,95.665,92.14,0.182,OR_BOTTOM_THIRD,0.314,False,True,0.314,3.81,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
FA,20.7,19.015,17.95,18.895,ABOVE_PDH,ABOVE_PDL,True,19.41,18.935,1.0,ABOVE_ORH,1.0,False,False,1.0,2.55,84,AVOID_LONG_CHASE,26,AVOID_SHORT
FBIN,53.22,55.149,53.28,54.11,BELOW_PDH,BELOW_PDL,True,54.54,52.89,0.2,OR_BOTTOM_THIRD,0.356,False,True,0.356,2.02,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
FCEL,27.8601,37.4,31.46,31.89,BELOW_PDH,BELOW_PDL,True,32.0,28.63,0.0,BELOW_ORL,0.222,False,True,0.222,0.89,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
FCUV,3.345,4.5,3.2401,4.09,BELOW_PDH,ABOVE_PDL,True,3.9221,3.72,0.0,BELOW_ORL,0.0,False,False,,,38,AVOID_LONG,60,AVOID_SHORT_CHASE
