ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
FSLY,Short,20.5924,IN_BAND,LOW,159.3,,SHORT_GENESIS,28.31,28.5931,27.7438,26.68,28.15,26.192,17465728,5.76,TARGET_HIT,1.0,True,6.88,5.94,2026-09-24_1743,2026-09-24
BB,Short,12.5201,IN_BAND,LOW,586.1,,SHORT_GENESIS,8.3784,8.4622,8.2108,8.73,8.8,7.93,45867706,-4.2,STOPPED,-1.0,True,5.13,3.77,2026-09-24_1743,2026-09-24
