ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
SMR,EARLY_RECLAIM_TRIGGER,51.4,58.0,58.0,EARLY_RECLAIM_TRIGGER,8.49,daily,log_regression,OUTSIDE_DOWN,-0.091,1,8.09,8.325,weekly,1.94,96.92,nearest_support_gap_hi,8.325,True,True,1.94,1.98,68.9,68.9,2.35,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | some bullish shelf support | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high | coiled/controlled short-term momentum",late_or_far_from_channel_envelope | deep_damage_pullback | early_trigger_not_chase | overhead_gap_too_close
