ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ACDC,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,5.29,daily,log_regression,AT_LOWER,0.24,9,4.99,5.11,weekly,3.4,100.0,nearest_support_gap_hi,5.23,True,True,1.13,1.15,55.39,55.39,9.07,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | early_positive_momentum
INTC,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,101.64,daily,log_regression,AT_LOWER,0.259,14,66.78,82.2,daily,19.13,100.0,nearest_support_gap_hi,100.8,True,False,0.83,0.83,40.05,40.05,2.1,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,deep_damage_pullback | overhead_gap_too_close
KALU,HIGH_PRIORITY_PRE_TRIGGER,100.0,99.0,99.0,PRE_TRIGGER_COIL,165.805,daily,log_regression,AT_LOWER,0.16,36,156.38,163.24,weekly,1.55,100.0,nearest_support_gap_hi,165.39,True,True,0.25,0.25,20.56,20.56,6.72,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 20.56% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,early_positive_momentum
TYRA,EARLY_STRUCTURAL_MATCH,95.8,89.0,89.0,TOO_EARLY_OR_LOOSE,28.08,daily,log_regression,AT_LOWER,0.043,7,21.5,21.76,weekly,22.51,98.0,lower,27.08,True,True,3.56,3.69,32.73,32.73,3.28,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
