ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
ODD,SHORT,30.33,27.05,14.7972,9.74,14.6,10.198,472786,3417,138.36,0.09,True,13.98,10.198,10.3,9.994,980,99.94,285.4226,1.126,COLD,SHORT_GENESIS,SHORT_GENESIS,EXTREME,0.8813,56.66,LOW
AMC,SHORT,5.66,1.42,2.14,2.0,2.12,2.09,1249385,487393,2.56,0.64,False,2.12,2.09,2.1109,2.0482,4784,99.99,9.5884,1.018,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1454,754.17,MEDIUM
