ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
STAK,SHORT,56.52,54.8,6.3,4.0304,5.54,4.19,2164059,269097,8.04,0.07,True,9.27,4.19,4.2319,4.1062,2386,99.97,226.8334,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,PARABOLIC,1.5048,19.21,MEDIUM
