ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABEO,7.363,7.18,6.87,7.06,ABOVE_PDH,ABOVE_PDL,True,7.2151,6.97,1.0,ABOVE_ORH,1.0,False,False,1.0,2.15,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ABSI,9.7706,10.5,10.04,10.23,BELOW_PDH,BELOW_PDL,True,10.37,9.94,0.0,BELOW_ORL,0.119,False,True,0.119,1.25,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
ACN,137.2,137.75,129.96,134.56,REJECTED_PDH,ABOVE_PDL,True,138.53,135.93,0.488,OR_MIDDLE,0.352,False,False,0.352,1.81,38,AVOID_LONG,62,NEUTRAL
ACRS,5.54,5.648,5.35,5.43,REJECTED_PDH,RECLAIMED_PDL,True,5.4346,5.31,1.0,ABOVE_ORH,0.605,True,False,0.605,2.56,78,PULLBACK_BUY_ZONE,38,AVOID_SHORT
AGI,29.1147,29.98,29.12,29.37,BELOW_PDH,BELOW_PDL,True,29.675,29.14,0.0,BELOW_ORL,0.517,False,True,0.517,1.66,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
AHMA,1.8,1.8928,1.76,1.77,BELOW_PDH,ABOVE_PDL,True,1.8085,1.77,0.779,OR_TOP_THIRD,0.455,False,False,,,50,NEUTRAL,56,NEUTRAL
ALB,125.2,130.61,127.72,128.75,BELOW_PDH,BELOW_PDL,True,127.87,126.02,0.0,BELOW_ORL,0.538,False,True,0.538,1.67,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
ALHC,21.3,21.23,20.28,21.2,ABOVE_PDH,ABOVE_PDL,True,20.91,20.32,1.0,ABOVE_ORH,1.0,False,False,1.0,2.63,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMKR,67.0078,70.93,67.9813,70.2,REJECTED_PDH,BELOW_PDL,True,72.4,67.3001,0.0,BELOW_ORL,0.332,False,True,0.332,2.9,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AMPG,6.89,7.19,6.42,7.03,REJECTED_PDH,RECLAIMED_PDL,True,7.648,6.94,0.0,BELOW_ORL,0.393,False,False,0.393,0.66,38,AVOID_LONG,64,AVOID_SHORT
ASAN,7.57,7.59,6.952,7.46,REJECTED_PDH,ABOVE_PDL,True,7.83,7.57,0.0,OR_BOTTOM_THIRD,0.373,False,False,0.373,2.37,46,AVOID_LONG,62,NEUTRAL
ATPC,3.59,2.63,2.52,2.6,ABOVE_PDH,RECLAIMED_PDL,True,2.6,2.53,1.0,ABOVE_ORH,1.0,False,False,,,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BAND,74.3653,77.5,74.5,75.77,REJECTED_PDH,BELOW_PDL,True,77.57,72.92,0.311,OR_BOTTOM_THIRD,0.541,False,True,0.541,1.8,26,AVOID_LONG,92,FIRST_RALLY_SHORT_ZONE
CAL,11.6314,11.97,11.27,11.31,REJECTED_PDH,ABOVE_PDL,True,11.88,11.285,0.582,OR_MIDDLE,0.478,True,False,0.478,2.68,56,PULLBACK_BUY_ZONE,54,NEUTRAL
CCI,79.47,79.68,78.1,79.05,REJECTED_PDH,ABOVE_PDL,True,80.68,79.02,0.271,OR_BOTTOM_THIRD,0.377,False,False,0.377,2.01,46,AVOID_LONG,62,NEUTRAL
CCTG,0.8266,0.899,0.8106,0.891,BELOW_PDH,ABOVE_PDL,True,0.8899,0.85,0.0,BELOW_ORL,0.0,False,False,0.0,1.17,30,AVOID_LONG,72,AVOID_SHORT_CHASE
CELC,92.75,113.73,101.09,111.05,BELOW_PDH,BELOW_PDL,True,98.0,85.0,0.596,OR_MIDDLE,0.596,False,False,0.596,1.12,38,NEUTRAL,62,CONTINUATION_SHORT
CMPS,14.5,13.53,12.9408,13.39,ABOVE_PDH,RECLAIMED_PDL,True,13.31,12.81,1.0,ABOVE_ORH,1.0,False,False,1.0,1.16,96,AVOID_LONG_CHASE,18,AVOID_SHORT
COMP,12.71,11.93,11.575,11.68,ABOVE_PDH,ABOVE_PDL,True,12.705,11.995,1.0,ABOVE_ORH,0.953,False,False,0.953,1.38,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CORT,90.35,90.96,85.61,90.47,BELOW_PDH,ABOVE_PDL,True,90.45,86.2,0.976,OR_TOP_THIRD,0.977,False,False,0.977,2.15,62,AVOID_LONG_CHASE,48,NEUTRAL
CPB,21.918,22.19,21.69,22.1,REJECTED_PDH,RECLAIMED_PDL,True,22.3254,21.55,0.475,OR_MIDDLE,0.423,False,False,0.423,2.04,50,AVOID_LONG,54,AVOID_SHORT
CPNG,17.48,18.015,17.32,17.74,BELOW_PDH,ABOVE_PDL,True,17.98,17.5,0.0,BELOW_ORL,0.18,False,False,0.18,1.96,30,AVOID_LONG,72,CONTINUATION_SHORT
CRE,3.3801,3.2604,3.07,3.17,ABOVE_PDH,ABOVE_PDL,True,3.47,3.12,0.743,OR_TOP_THIRD,0.65,True,False,,,80,PULLBACK_BUY_ZONE,40,NEUTRAL
CRK,13.1676,13.34,12.77,12.98,BELOW_PDH,RECLAIMED_PDL,True,13.045,12.77,1.0,ABOVE_ORH,1.0,False,False,1.0,2.68,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CRSR,9.44,9.81,9.51,9.65,REJECTED_PDH,BELOW_PDL,True,9.83,9.5972,0.0,BELOW_ORL,0.466,False,True,0.466,1.3,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
CRVO,3.02,3.33,3.05,3.08,BELOW_PDH,BELOW_PDL,True,3.21,2.93,0.321,OR_BOTTOM_THIRD,0.424,False,True,0.424,5.93,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
CTM,0.6378,0.653,0.6222,0.6402,REJECTED_PDH,ABOVE_PDL,True,0.669,0.6427,0.0,BELOW_ORL,0.239,False,False,0.239,0.32,26,AVOID_LONG,72,CONTINUATION_SHORT
CTSO,0.3889,0.4099,0.374,0.3885,BELOW_PDH,ABOVE_PDL,True,0.401,0.39,0.0,BELOW_ORL,0.0,False,False,0.0,2.04,30,AVOID_LONG,72,AVOID_SHORT_CHASE
DDOG,264.173,271.12,252.02,270.73,REJECTED_PDH,ABOVE_PDL,True,276.7,263.62,0.042,OR_BOTTOM_THIRD,0.191,False,False,0.191,1.18,38,AVOID_LONG,74,NEUTRAL
DKNG,25.24,26.23,25.055,25.21,BELOW_PDH,RECLAIMED_PDL,True,25.855,25.02,0.263,OR_BOTTOM_THIRD,0.186,False,False,0.186,2.1,62,RELOAD_ZONE,54,AVOID_SHORT
DOCN,118.1675,134.5572,123.0,126.3,BELOW_PDH,BELOW_PDL,True,129.99,119.151,0.0,BELOW_ORL,0.331,False,True,0.331,1.76,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
DYN,23.99,24.21,23.21,23.78,BELOW_PDH,RECLAIMED_PDL,True,23.685,23.2,1.0,ABOVE_ORH,0.981,False,False,0.981,1.24,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ELVA,11.5662,8.16,7.79,7.89,ABOVE_PDH,ABOVE_PDL,True,12.3,10.2,0.651,OR_TOP_THIRD,0.651,False,False,0.651,0.49,62,CONTINUATION_LONG,48,NEUTRAL
ENPH,43.8,45.6,44.0,44.985,REJECTED_PDH,BELOW_PDL,True,46.59,44.2,0.0,BELOW_ORL,0.328,False,True,0.328,1.4,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
EPAM,85.93,86.31,81.67,84.5,REJECTED_PDH,ABOVE_PDL,True,88.07,85.49,0.171,OR_BOTTOM_THIRD,0.222,False,False,0.222,2.21,38,AVOID_LONG,74,NEUTRAL
ERNA,6.6019,6.15,5.7719,6.06,ABOVE_PDH,ABOVE_PDL,True,9.9,7.5,0.0,BELOW_ORL,0.13,False,False,0.13,0.18,50,AVOID_LONG,52,AVOID_SHORT_CHASE
FCEL,20.18,22.89,20.57,21.35,BELOW_PDH,BELOW_PDL,True,22.63,19.92,0.096,OR_BOTTOM_THIRD,0.325,False,False,0.325,0.69,46,NEUTRAL,62,CONTINUATION_SHORT
FIGR,30.6,30.89,29.3,29.96,REJECTED_PDH,RECLAIMED_PDL,True,30.6299,29.04,0.981,OR_TOP_THIRD,0.69,True,False,0.69,1.7,68,PULLBACK_BUY_ZONE,52,AVOID_SHORT
FROG,91.71,95.9135,89.3302,91.17,BELOW_PDH,RECLAIMED_PDL,True,93.915,88.79,0.57,OR_MIDDLE,0.577,False,False,0.577,1.95,62,NEUTRAL,42,AVOID_SHORT
FTHM,0.9826,0.9558,0.9041,0.9201,ABOVE_PDH,ABOVE_PDL,True,0.98,0.921,1.0,ABOVE_ORH,1.0,False,False,1.0,1.09,84,AVOID_LONG_CHASE,26,AVOID_SHORT
GDHG,1.35,1.55,1.33,1.52,REJECTED_PDH,ABOVE_PDL,True,1.56,1.45,0.0,BELOW_ORL,0.045,False,False,0.045,0.96,26,AVOID_LONG,72,AVOID_SHORT_CHASE
GFS,61.34,67.64,63.18,63.39,BELOW_PDH,BELOW_PDL,True,64.59,61.96,0.0,BELOW_ORL,0.381,False,True,0.381,2.17,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
GH,161.35,163.52,158.35,160.11,REJECTED_PDH,ABOVE_PDL,True,164.22,160.69,0.187,OR_BOTTOM_THIRD,0.154,False,False,0.154,2.71,38,AVOID_LONG,74,AVOID_SHORT_CHASE
GLUE,21.0425,23.77,21.5817,23.46,BELOW_PDH,BELOW_PDL,True,23.6,22.562,0.0,BELOW_ORL,0.0,False,False,0.0,2.18,18,AVOID_LONG,84,AVOID_SHORT_CHASE
GLXY,24.7,24.49,23.11,24.22,ABOVE_PDH,ABOVE_PDL,True,25.2,23.535,0.7,OR_TOP_THIRD,0.704,False,False,0.704,1.15,62,CONTINUATION_LONG,48,NEUTRAL
GNIS,0.002,0.0039,0.0024,0.0026,BELOW_PDH,BELOW_PDL,True,0.0027,0.0024,0.0,BELOW_ORL,0.3,False,False,0.3,6.91,26,AVOID_LONG,72,CONTINUATION_SHORT
GRRR,12.12,17.4,16.45,16.77,REJECTED_PDH,BELOW_PDL,True,17.4,13.42,0.0,BELOW_ORL,0.073,False,True,0.073,1.23,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
HITI,2.17,2.2,2.13,2.16,REJECTED_PDH,ABOVE_PDL,True,2.21,2.15,0.333,OR_BOTTOM_THIRD,0.333,False,False,0.333,2.33,46,AVOID_LONG,62,NEUTRAL
HL,15.485,16.05,15.41,15.5,BELOW_PDH,RECLAIMED_PDL,True,15.705,15.225,0.542,OR_MIDDLE,0.757,False,False,0.757,1.6,74,NEUTRAL,34,AVOID_SHORT
HTFL,27.1,26.64,25.065,25.49,ABOVE_PDH,ABOVE_PDL,True,27.3899,25.36,0.857,OR_TOP_THIRD,0.634,True,False,0.634,2.21,80,PULLBACK_BUY_ZONE,40,NEUTRAL
HUBC,1.23,1.33,1.26,1.26,BELOW_PDH,BELOW_PDL,True,1.27,1.22,0.2,OR_BOTTOM_THIRD,0.579,False,True,0.579,1.61,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
IBRX,7.7081,7.99,7.65,7.88,BELOW_PDH,RECLAIMED_PDL,True,7.87,7.61,0.377,OR_MIDDLE,0.478,False,True,0.478,1.65,54,NEUTRAL,60,FIRST_RALLY_SHORT_ZONE
INHD,,,,,BELOW_PDH,ABOVE_PDL,False,,,,OPENING_RANGE_PENDING,,False,False,,,50,NEUTRAL,50,NEUTRAL
INTC,103.2499,109.19,103.5905,107.76,REJECTED_PDH,BELOW_PDL,True,109.61,102.62,0.09,OR_BOTTOM_THIRD,0.389,False,True,0.389,1.1,26,AVOID_LONG,92,FIRST_RALLY_SHORT_ZONE
IOVA,4.69,4.07,3.9,3.93,ABOVE_PDH,RECLAIMED_PDL,True,3.94,3.76,1.0,ABOVE_ORH,0.894,True,False,0.894,1.7,100,PULLBACK_BUY_ZONE,10,AVOID_SHORT
IP,36.74,37.06,35.87,36.5,REJECTED_PDH,ABOVE_PDL,True,37.35,36.705,0.054,OR_BOTTOM_THIRD,0.114,False,False,0.114,2.94,38,AVOID_LONG,74,AVOID_SHORT_CHASE
IVDA,0.29,0.2918,0.27,0.2854,REJECTED_PDH,ABOVE_PDL,True,0.2972,0.2801,0.579,OR_MIDDLE,0.655,True,False,0.655,0.69,56,PULLBACK_BUY_ZONE,54,NEUTRAL
JRSH,4.5115,4.8,4.4751,4.52,BELOW_PDH,RECLAIMED_PDL,True,4.658,4.57,0.0,BELOW_ORL,0.311,False,True,,,42,AVOID_LONG,70,FIRST_RALLY_SHORT_ZONE
JTAI,3.59,4.95,3.51,4.87,REJECTED_PDH,RECLAIMED_PDL,True,5.01,3.33,0.155,OR_BOTTOM_THIRD,0.34,False,False,0.34,0.9,58,AVOID_LONG,54,AVOID_SHORT
KD,11.8051,11.765,10.9002,11.61,ABOVE_PDH,ABOVE_PDL,True,12.16,11.84,0.0,BELOW_ORL,0.39,True,False,0.39,2.58,68,PULLBACK_BUY_ZONE,44,CONTINUATION_SHORT
KEEL,4.35,4.75,4.42,4.49,BELOW_PDH,BELOW_PDL,True,4.6,4.25,0.286,OR_BOTTOM_THIRD,0.419,False,True,0.419,0.96,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
KURA,11.33,11.5,10.84,11.24,BELOW_PDH,ABOVE_PDL,True,11.345,11.0,0.957,OR_TOP_THIRD,0.904,False,False,0.904,2.64,62,AVOID_LONG_CHASE,48,NEUTRAL
LASE,1.22,1.27,1.2,1.23,BELOW_PDH,RECLAIMED_PDL,True,1.26,1.2,0.333,OR_BOTTOM_THIRD,0.333,False,False,0.333,1.31,70,RELOAD_ZONE,42,AVOID_SHORT
MDA,32.25,34.08,32.02,33.89,REJECTED_PDH,ABOVE_PDL,True,34.51,33.7251,0.0,BELOW_ORL,0.0,False,False,0.0,2.85,18,AVOID_LONG,84,AVOID_SHORT_CHASE
