ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
AIXI,SHORT,15.36,-1.62,5.37,2.59,2.72,3.1095,25651649,82443,311.14,0.19,True,3.06,3.1095,3.1406,3.0473,3215,99.97,135.944,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,1.6313,0.92,MEDIUM
BILI,SHORT,5.37,4.65,16.07,15.86,15.9,15.98,664750,39067,17.02,0.57,False,16.76,15.98,16.1398,15.6604,625,99.88,19.1183,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.7081,416.79,LOW
CDE,SHORT,3.89,3.89,17.08,16.79,16.98,16.79,907723,210669,4.31,0.0,True,17.47,16.79,16.9579,16.4542,595,99.9,14.3667,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,1.2461,1030.53,LOW
GERN,SHORT,4.48,2.24,1.31,1.28,1.3,1.31,323585,28674,11.28,1.0,False,1.34,1.31,1.3231,1.2838,7633,99.99,7.6644,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.0717,641.52,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
