ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,111.5999,114.21,110.01,113.76,REJECTED_PDH,ABOVE_PDL,True,118.9,111.54,0.008,OR_BOTTOM_THIRD,0.039,False,False,0.039,0.96,46,AVOID_LONG,62,AVOID_SHORT_CHASE
ABT,111.6,116.715,114.005,114.1,BELOW_PDH,BELOW_PDL,True,113.45,111.91,0.0,BELOW_ORL,0.144,False,False,0.144,2.32,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ACM,66.24,65.56,62.89,65.11,ABOVE_PDH,ABOVE_PDL,True,65.4999,64.34,1.0,ABOVE_ORH,0.96,False,False,0.96,5.02,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ADTX,0.0058,0.0068,0.0048,0.0055,BELOW_PDH,RECLAIMED_PDL,True,0.0058,0.0043,1.0,OR_TOP_THIRD,0.937,False,False,0.937,0.96,62,AVOID_LONG_CHASE,48,AVOID_SHORT
AEMD,3.14,2.445,2.2201,2.28,ABOVE_PDH,RECLAIMED_PDL,True,2.3,2.24,1.0,ABOVE_ORH,1.0,False,False,1.0,0.48,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AGEN,7.84,8.4,8.03,8.25,REJECTED_PDH,BELOW_PDL,True,8.52,8.18,0.0,BELOW_ORL,0.081,False,True,0.081,1.68,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AHMA,1.51,1.4614,1.38,1.45,ABOVE_PDH,ABOVE_PDL,True,1.523,1.5,0.435,OR_MIDDLE,0.794,False,False,,,62,CONTINUATION_LONG,42,NEUTRAL
AIM,0.254,0.258,0.2496,0.25,REJECTED_PDH,RECLAIMED_PDL,True,0.2529,0.2493,1.0,ABOVE_ORH,0.545,False,False,0.545,0.52,60,AVOID_LONG,46,AVOID_SHORT
AMKR,50.71,48.85,47.63,48.4,ABOVE_PDH,ABOVE_PDL,True,52.88,50.69,0.009,OR_BOTTOM_THIRD,0.009,False,False,0.009,1.31,62,CONTINUATION_LONG,54,AVOID_SHORT_CHASE
AMPG,3.7,3.62,3.51,3.55,ABOVE_PDH,ABOVE_PDL,True,3.68,3.6,1.0,ABOVE_ORH,0.462,True,False,0.462,1.4,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
