ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
BIYA,HIGH_PRIORITY_PRE_TRIGGER,100.0,89.0,89.0,PRE_TRIGGER_COIL,5.51,1h,log_regression,AT_LOWER,0.219,1,4.17,5.5,daily,0.18,100.0,nearest_support_gap_hi,5.5,True,False,0.18,0.18,353.72,353.72,3.09,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | some bullish shelf support | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | near_term_selling_pressure
DXC,EARLY_STRUCTURAL_MATCH,100.0,71.0,71.0,TOO_EARLY_OR_LOOSE,11.4501,1h,log_regression,AT_UPPER,0.687,25,8.82,8.97,weekly,21.66,100.0,upper,12.11,True,False,-5.76,-5.45,18.23,18.23,9.17,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 18.23% from recent high | room back to recent high | coiled/controlled short-term momentum,mid_high_channel_location | too_early_or_loose_for_trigger
