ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
PRFX,Short,184.0386,EXTREME,HIGH (low-priced low-float � verify locate before entering),0.87,HOT,SHORT_GENESIS,1.651,1.6675,1.618,1.84,2.02,1.5049,2898915,-11.45,STOPPED,-1.0,True,34.94,25.17,2026-06-16_1642,2026-06-16
CMND,Short,76.5588,IN_BAND,MEDIUM,1.02,NEUTRAL,SHORT_GENESIS,3.15,3.1815,3.087,3.14,3.48,2.92,1686654,0.32,STOPPED,-1.0,True,10.98,58.35,2026-06-16_1642,2026-06-16
HCWB,Short,70.0782,IN_BAND,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",7.16,NEUTRAL,SHORT_GENESIS,1.1309,1.1422,1.1083,1.14,1.22,1.035,4306982,-0.8,STOPPED,-1.0,True,13.11,17.55,2026-06-16_1642,2026-06-16
WNW,Short,40.7223,IN_BAND,MEDIUM,1.33,STRONG,SHORT_GENESIS,3.8,3.838,3.724,3.5,4.47,3.49,12093914,7.89,STOPPED,-1.0,True,6.44,100.82,2026-06-16_1642,2026-06-16
LASE,Short,6.9963,IN_BAND,MEDIUM,38.32,HOT,SHORT_GENESIS,2.29,2.3129,2.2442,2.38,2.57,2.16,30105035,-3.93,STOPPED,-1.0,True,5.58,2.42,2026-06-16_1642,2026-06-16
