ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
INTC,Long,T2-LONG,84,PULLBACK,118.2,113.5385,135.0899,120.35,130.74,117.63,125021717,1.82,CLOSED,0.46,False,2026-07-03_1355,2026-07-02_0442_ranked
ALKT,Long,T1-STRONG_LONG,100,PULLBACK,17.2,16.5041,21.03,19.02,19.48,18.8,2942849,10.58,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
Z,Long,T1-STRONG_LONG,100,BOUNCE,33.02,30.5938,39.11,33.43,33.95,32.87,4114510,1.24,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
CG,Long,T2-LONG,96,BOUNCE,42.33,39.3044,48.3812,42.83,44.22,42.39,1941363,1.18,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
TRU,Long,T1-STRONG_LONG,96,BOUNCE,74.47,69.9758,83.4584,78.31,78.4,74.555,3249412,5.16,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
NTRA,Long,T1-STRONG_LONG,100,PULLBACK,276.27,252.9178,322.9744,279.32,279.63,271.64,1274247,1.1,CLOSED,1.41,True,2026-07-03_1355,2026-07-02_0442_ranked
TRI,Long,T1-STRONG_LONG,83,BOUNCE,84.91,79.2199,96.2902,89.21,89.5,84.365,1905131,5.06,STOPPED,-1.0,True,2026-07-03_1355,2026-07-02_0442_ranked
OLLI,Long,T2-LONG,100,BOUNCE,75.51,69.84,86.885,74.21,77.93,73.72,1888332,-1.72,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
PRCH,Long,T1-STRONG_LONG,100,PULLBACK,15.98,14.5888,18.7624,15.19,16.61,15.05,3434750,-4.94,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
SVC,Long,T2-LONG,98,BOUNCE,1.68,1.615,1.81,1.73,1.74,1.67,10801643,2.98,TARGET_HIT,1.0,True,2026-07-03_1355,2026-07-02_0442_ranked
PRGO,Long,T1-STRONG_LONG,100,BOUNCE,10.31,9.7485,11.433,11.02,11.045,10.44,3336052,6.89,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
STGW,Long,T1-STRONG_LONG,100,BOUNCE,7.58,7.2071,8.3258,7.4,7.68,7.35,939934,-2.37,TARGET_HIT,1.5,True,2026-07-03_1355,2026-07-02_0442_ranked
