ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
FIVN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,32.47,30.51,34.09,,50,0.83,37.0099983215332,37.130001068115234,32.80500030517578,4044200.0,13.98,NO_FILL,0.0,FAVORABLE,MARKET,14,COMPRESSION,2026-09-24_1737,2026-09-21
DK,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,78.19,75.59,82.1,,38,1.51,74.37000274658203,79.16999816894531,74.05000305175781,1723100.0,-4.89,STOPPED,-1.0,FAVORABLE,MARKET,10,MINOR,2026-09-24_1737,2026-09-21
TSEM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,224.0,218.12,249.78,250.73,16,4.38,233.82000732421875,240.0,224.07000732421875,2231500.0,4.38,NO_FILL,0.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-24_1737,2026-09-21
AVTR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,15.51,14.73,16.29,,128,1.0,15.100000381469727,15.59000015258789,15.039999961853027,9194200.0,-2.64,CLOSED_LOSS,-0.53,FAVORABLE,MARKET,12,COMPRESSION,2026-09-24_1737,2026-09-21
ATAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,7.33,6.96,7.7,,272,1.0,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,4,MINOR,2026-09-24_1737,2026-09-21
PTCT,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,65.37,61.69,73.05,74.85,27,2.08,65.26000213623047,66.20999908447266,64.98999786376953,1086200.0,-0.17,CLOSED_LOSS,-0.03,FAVORABLE,MARKET,20,CONVICTION,2026-09-24_1737,2026-09-21
FSLY,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,23.85,22.66,27.4,27.4,83,2.98,27.420000076293945,28.06999969482422,23.704999923706055,9874200.0,14.97,TARGET_HIT,1.5,FAVORABLE,MARKET,12,MINOR,2026-09-24_1737,2026-09-21
HP,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,40.86,36.91,42.9,,25,0.52,40.290000915527344,40.849998474121094,39.70000076293945,729900.0,-1.4,CLOSED_LOSS,-0.14,FAVORABLE,MARKET,20,COMPRESSION,2026-09-24_1737,2026-09-21
P,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,104.82,97.5,110.06,,13,0.72,113.66000366210938,113.80000305175781,104.4000015258789,7342600.0,8.43,TARGET_HIT,1.5,FAVORABLE,MARKET,2,CONVICTION,2026-09-24_1737,2026-09-21
ARES,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,123.8,116.06,139.38,141.52,12,2.01,126.66999816894531,127.94999694824219,125.05000305175781,1615300.0,2.32,NO_FILL,0.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-24_1737,2026-09-21
GPN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,85.06,80.52,96.95,,22,2.62,85.29000091552734,86.61000061035156,84.18000030517578,2672800.0,0.27,CLOSED,0.05,FAVORABLE,MARKET,20,COMPRESSION,2026-09-24_1737,2026-09-21
NTNX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,69.8,65.59,73.29,,23,0.83,70.04000091552734,70.58999633789062,69.55500030517578,2272400.0,0.35,CLOSED,0.06,FAVORABLE,MARKET,8,VACUUM,2026-09-24_1737,2026-09-21
PCOR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,51.97,46.95,59.5,,19,1.5,51.689998626708984,52.119998931884766,50.70000076293945,1732300.0,-0.54,CLOSED_LOSS,-0.06,FAVORABLE,MARKET,20,COMPRESSION,2026-09-24_1737,2026-09-21
