ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
BTCT,false,0.0,-6.42,1.87,1.75,1.93,1.75,2570900,false,false,false,false,false,false,,IGNORED
SWKS,false,0.0,2.14,66.0,67.41,67.84,64.65,5311700,false,false,false,false,false,false,,IGNORED
SSRM,false,0.0,-0.78,36.11,35.83,37.85,35.69,3989600,false,false,false,false,false,false,,IGNORED
ELF,false,0.0,-2.33,108.06,105.54,110.0,105.355,1715700,false,false,false,false,false,false,,IGNORED
MSTR,false,0.0,-2.46,128.03,124.88,129.9,123.59,22289000,false,false,false,false,false,false,,IGNORED
NESR,false,0.0,-0.8,35.0,34.72,35.45,34.425,1507500,false,false,false,false,false,false,,IGNORED
CAST,false,0.0,9.45,1.27,1.39,1.48,1.26,1699800,false,false,false,false,false,false,,IGNORED
PURR,false,0.0,-3.2,11.73,11.355,11.86,11.02,24313900,false,false,false,false,false,false,,IGNORED
GDYN,false,0.0,-0.38,7.88,7.85,7.92,7.77,704700,false,false,false,false,false,false,,IGNORED
RLAY,false,0.0,1.87,18.15,18.49,18.68,17.96,1598400,false,false,false,false,false,false,,IGNORED
FROG,false,0.0,-6.92,98.6,91.78,99.7,91.29,2737300,false,false,false,false,false,false,,IGNORED
CRCL,false,0.0,-2.87,92.125,89.48,93.3,88.11,13697600,false,false,false,false,false,false,,IGNORED
PAY,false,0.0,-0.34,35.25,35.13,35.93,34.97,1136200,false,false,false,false,false,false,,IGNORED
BIVI,false,0.0,-2.61,2.3,2.24,2.45,2.18,483000,false,false,false,false,false,false,,IGNORED
ENTX,false,0.0,-1.36,2.94,2.9,3.09,2.8,256700,false,false,false,false,false,false,,IGNORED
DRTS,false,0.0,0.0,13.96,13.96,14.4,13.65,464800,false,false,false,false,false,false,,IGNORED
SPHR,false,0.0,-0.54,134.03,133.3,136.66,132.8,863200,false,false,false,false,false,false,,IGNORED
ANRO,false,0.0,0.0,35.2,35.2,36.04,34.62,350100,false,false,false,false,false,false,,IGNORED
SGLY,false,0.0,3.76,1.33,1.38,1.45,1.31,177000,false,false,false,false,false,false,,IGNORED
RITR,false,0.0,-12.0,0.1,0.088,0.106,0.086,87090800,false,false,false,false,false,false,,IGNORED
LOOP,false,0.0,7.58,0.462,0.497,0.502,0.462,198100,false,false,false,false,false,false,,IGNORED
