ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SWKS,BEAR_REJECTION_PENDING,SHORT,62.0,70.11,76.05,59.25,,16,1.83,HOSTILE,0.95,68.74,BELOW,-0.2438,90.9,0.0368,3.7% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $75.00 (1h 67tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $70.11 (2% rally cap; anchor at $75.00 too far). Stop $76.05. Anchor: 1h 67tk bear.,2026-08-20T05:23:56
MSTR,BEAR_REJECTION_PENDING,SHORT,71.6,116.99,131.8,111.14,,6,0.4,HOSTILE,2.78,114.7,DEEP_BELOW,-0.6859,365.21,0.1238,12.4% (active),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 11.6, ""conviction_tier"": 10.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $129.38 (daily 176tk CONVICTION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (15m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $116.99 (2% rally cap; anchor at $129.38 too far). Stop $131.8. Anchor: daily 176tk bear.,2026-08-20T05:23:54
CAST,BEAR_REJECTION_PENDING,SHORT,62.0,1.58,1.67,1.5,,1069,0.84,HOSTILE,4.0,1.56,DEEP_BELOW,-0.9527,33.0,0.8926,89.3% (heavy — watch parabolic),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.58 (1m 1tk MINOR bear gap) | only 1.3% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.58 on rally (1.3% above current $1.56). Stop $1.67. Anchor: 1m 1tk bear.,2026-08-20T05:24:00
GDYN,BEAR_REJECTION_PENDING,SHORT,60.5,8.06,8.33,7.2,6.78,365,3.14,HOSTILE,1.03,7.9,BELOW,-0.2262,10.21,0.0268,2.7% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 12.5, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $8.14 (daily 15tk COMPRESSION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $8.06 (2% rally cap; anchor at $8.14 too far). Stop $8.33. Anchor: daily 15tk bear.,2026-08-20T05:23:54
FROG,BEAR_REJECTION_PENDING,SHORT,70.9,93.33,95.65,89.52,87.0,43,1.64,HOSTILE,0.84,91.5,NEAR_HIGH,-0.0778,99.22,0.0156,1.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 12.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $94.03 (daily 61tk COMPRESSION bear gap) | only 2.8% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure,LIMIT SHORT @ $93.33 (2% rally cap; anchor at $94.03 too far). Stop $95.65. Anchor: daily 61tk bear.,2026-08-20T05:23:55
CRCL,BEAR_REJECTION_PENDING,SHORT,62.2,85.46,90.99,73.77,72.01,18,2.11,HOSTILE,2.02,83.78,DEEP_BELOW,-0.4746,159.47,0.0915,9.2% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.2, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""bull_gap_magnet_above"": -24.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $88.11 (daily 244tk CONVICTION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (10m) — short fights rising structure | 2 bull gap magnet(s) above $90.54 — upside pull may breach resistance | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $85.46 (2% rally cap; anchor at $88.11 too far). Stop $90.99. Anchor: daily 244tk bear.,2026-08-20T05:23:55
PAY,BEAR_REJECTION_PENDING,SHORT,68.0,40.15,41.61,34.3,34.3,68,4.02,HOSTILE,1.11,39.5,BELOW,-0.1282,45.31,0.0115,1.2% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $40.15 (5m 125tk VACUUM bear gap) | only 1.6% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure,LIMIT SHORT @ $40.15 on rally (1.6% above current $39.50). Stop $41.61. Anchor: 5m 125tk bear.,2026-08-20T05:23:55
SGLY,BEAR_REJECTION_PENDING,SHORT,68.0,2.95,3.37,2.8,,235,0.35,HOSTILE,0.4,2.92,DEEP_BELOW,-0.8562,20.3,0.4639,46.4% (active),FALLING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $2.95 (30m 3tk MINOR bear gap) | only 1.0% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $2.95 on rally (1.0% above current $2.92). Stop $3.37. Anchor: 30m 3tk bear.,2026-08-20T05:23:54
RITR,BEAR_REJECTION_PENDING,SHORT,62.7,0.19,0.26,0.18,,1473,0.14,HOSTILE,0.06,0.1858,DEEP_BELOW,-0.9758,7.68,0.1307,13.1% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.7, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $0.19 (daily 7tk COMPRESSION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (5m) — short fights rising structure,LIMIT SHORT @ $0.19 (2% rally cap; anchor at $0.19 too far). Stop $0.26. Anchor: daily 7tk bear.,2026-08-20T05:23:54
BMNR,BEAR_REJECTION_PENDING,SHORT,62.9,22.54,23.1,21.7,20.17,178,1.51,HOSTILE,2.31,22.1,DEEP_BELOW,-0.6631,65.6,0.1254,12.5% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 4.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $22.65 (1h 34tk MINOR bear gap) | only 2.5% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (30m) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $22.54 (2% rally cap; anchor at $22.65 too far). Stop $23.1. Anchor: 1h 34tk bear.,2026-08-20T05:23:55
SNYR,BEAR_REJECTION_PENDING,SHORT,61.9,0.11,0.12,0.09,,15360,2.3,HOSTILE,0.22,0.107,DEEP_BELOW,-0.9702,3.59,0.1582,15.8% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 9.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.11 (1h 1tk MINOR bear gap) | only 2.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (5m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.11 on rally (2.0% above current $0.11). Stop $0.12. Anchor: 1h 1tk bear.,2026-08-20T05:25:47
INTC,BEAR_REJECTION_PENDING,SHORT,80.9,94.99,104.01,81.12,,11,1.54,HOSTILE,0.91,93.13,DEEP_BELOW,-0.3458,142.35,0.0209,2.1% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 12.9, ""vacuum_tier"": 6.0, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $99.22 (daily 427tk VACUUM bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $94.99 (2% rally cap; anchor at $99.22 too far). Stop $104.01. Anchor: daily 427tk bear.,2026-08-20T05:26:13
SPCX,BEAR_REJECTION_PENDING,SHORT,60.9,139.05,142.31,126.54,120.53,30,3.84,HOSTILE,0.66,137.96,DEEP_BELOW,-0.3886,225.64,0.0058,0.6% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 8.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $139.05 (4h 30tk MINOR bear gap) | only 0.8% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure,LIMIT SHORT @ $139.05 on rally (0.8% above current $137.96). Stop $142.31. Anchor: 4h 30tk bear.,2026-08-20T05:26:17
ZBAO,BEAR_REJECTION_PENDING,SHORT,62.0,0.19,0.2,0.18,,6422,0.6,HOSTILE,0.48,0.183,DEEP_BELOW,-0.8634,1.34,0.5353,53.5% (heavy — watch parabolic),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $0.19 (10m 1tk MINOR bear gap) | only 1.5% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $0.19 on rally (1.5% above current $0.18). Stop $0.2. Anchor: 10m 1tk bear.,2026-08-20T05:25:03
MRNA,BEAR_REJECTION_PENDING,SHORT,84.7,160.0,165.82,135.27,143.16,17,4.25,HOSTILE,13.16,157.63,BELOW,-0.1077,176.66,0.4991,49.9% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 12.7, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $160.00 (45m 500tk VACUUM bear gap) | only 1.5% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $160.00 on rally (1.5% above current $157.63). Stop $165.82. Anchor: 45m 500tk bear.,2026-08-20T05:27:33
