ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
CELH,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,30.0421,weekly,log_regression,AT_LOWER,0.151,3,22.74,24.085,daily,19.83,96.88,nearest_support_gap_hi,29.985,True,True,0.19,0.19,21.36,21.36,4.85,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 21.36% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
EXK,EARLY_RECLAIM_TRIGGER,100.0,100.0,100.0,EARLY_RECLAIM_TRIGGER,10.15,weekly,log_regression,MID,0.338,17,8.33,8.96,daily,11.72,96.61,nearest_support_gap_hi,9.98,True,True,1.67,1.7,14.24,14.24,2.66,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 14.24% from recent high | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase | early_positive_momentum
COMP,EARLY_STRUCTURAL_MATCH,100.0,90.0,90.0,TOO_EARLY_OR_LOOSE,12.52,daily,log_regression,MID,0.39,24,8.59,8.94,weekly,28.59,100.0,nearest_support_gap_hi,12.51,True,False,0.08,0.08,10.14,10.14,2.24,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 10.14% from recent high | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger | overhead_gap_too_close
NBIS,EARLY_RECLAIM_TRIGGER,100.0,88.0,88.0,EARLY_RECLAIM_TRIGGER,236.0,daily,log_regression,MID,0.577,25,193.23,226.0,daily,4.24,99.31,nearest_support_gap_hi,231.29,True,True,2.0,2.04,27.06,27.06,2.54,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase | recent_move_already_hot
