ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABT,102.0,104.44,102.57,103.09,BELOW_PDH,BELOW_PDL,True,103.06,101.47,0.333,OR_BOTTOM_THIRD,0.333,False,False,0.333,2.96,46,NEUTRAL,62,CONTINUATION_SHORT
ACM,64.16,65.18,63.3,64.6,REJECTED_PDH,ABOVE_PDL,True,64.8399,63.55,0.473,OR_MIDDLE,0.298,False,False,0.298,5.29,38,AVOID_LONG,62,NEUTRAL
ACN,193.3506,195.47,187.78,195.0,REJECTED_PDH,ABOVE_PDL,True,195.26,190.08,0.631,OR_MIDDLE,0.433,True,False,0.433,1.91,56,PULLBACK_BUY_ZONE,54,NEUTRAL
AGEN,7.16,7.18,6.82,7.13,REJECTED_PDH,RECLAIMED_PDL,True,7.12,6.81,1.0,ABOVE_ORH,0.921,True,False,0.921,3.68,90,PULLBACK_BUY_ZONE,30,AVOID_SHORT
AHMA,1.32,1.48,1.33,1.405,BELOW_PDH,BELOW_PDL,True,1.4,1.32,0.0,OR_BOTTOM_THIRD,0.0,False,False,,,46,NEUTRAL,62,AVOID_SHORT_CHASE
ARE,53.59,52.71,51.21,51.96,ABOVE_PDH,ABOVE_PDL,True,52.0951,51.43,1.0,ABOVE_ORH,1.0,False,False,1.0,3.61,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ARES,129.1,132.9299,129.9,131.52,BELOW_PDH,BELOW_PDL,True,131.7523,129.09,0.004,OR_BOTTOM_THIRD,0.276,False,True,0.276,2.97,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
ARLO,13.57,13.83,13.01,13.76,REJECTED_PDH,ABOVE_PDL,True,13.97,13.5,0.149,OR_BOTTOM_THIRD,0.279,False,False,0.279,2.9,46,AVOID_LONG,62,NEUTRAL
ASAN,9.37,9.795,9.11,9.66,BELOW_PDH,ABOVE_PDL,True,9.745,9.395,0.0,BELOW_ORL,0.051,False,False,0.051,4.36,30,AVOID_LONG,72,AVOID_SHORT_CHASE
AVPT,13.595,13.69,12.83,13.6,REJECTED_PDH,ABOVE_PDL,True,13.71,13.37,0.662,OR_TOP_THIRD,0.405,True,False,0.405,1.99,56,PULLBACK_BUY_ZONE,60,NEUTRAL
AVTR,15.44,15.17,14.7,15.16,ABOVE_PDH,ABOVE_PDL,True,15.56,15.19,0.676,OR_TOP_THIRD,0.549,True,False,0.549,2.55,80,PULLBACK_BUY_ZONE,40,NEUTRAL
BAX,23.71,24.2179,23.605,23.86,BELOW_PDH,RECLAIMED_PDL,True,23.94,23.16,0.705,OR_TOP_THIRD,0.705,False,False,0.705,3.07,62,NEUTRAL,48,AVOID_SHORT
BMGL,5.65,9.22,6.83,7.14,BELOW_PDH,BELOW_PDL,True,6.59,5.96,0.0,BELOW_ORL,0.313,False,False,0.313,1.32,26,AVOID_LONG,72,CONTINUATION_SHORT
BMNR,23.2,25.97,24.5,25.76,BELOW_PDH,BELOW_PDL,True,24.71,24.05,0.0,BELOW_ORL,0.12,False,True,0.12,1.56,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
BMY,63.61,65.29,63.91,64.1,BELOW_PDH,BELOW_PDL,True,64.13,63.15,0.469,OR_MIDDLE,0.469,False,False,0.469,1.62,38,NEUTRAL,62,CONTINUATION_SHORT
BSY,31.88,32.345,31.505,31.7,BELOW_PDH,RECLAIMED_PDL,True,32.1,31.27,0.735,OR_TOP_THIRD,0.744,False,False,0.744,4.15,62,NEUTRAL,48,AVOID_SHORT
BTE,5.1699,5.13,5.0,5.03,ABOVE_PDH,ABOVE_PDL,True,5.13,5.02,1.0,ABOVE_ORH,0.857,True,False,0.857,0.96,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
BULL,8.36,9.36,8.865,9.04,BELOW_PDH,BELOW_PDL,True,8.9,8.59,0.0,BELOW_ORL,0.0,False,False,0.0,2.62,18,AVOID_LONG,84,AVOID_SHORT_CHASE
BWIN,32.42,32.18,31.72,32.0,ABOVE_PDH,ABOVE_PDL,True,32.32,31.95,1.0,ABOVE_ORH,0.623,True,False,0.623,3.06,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
CAL,12.31,13.085,12.3,12.54,BELOW_PDH,RECLAIMED_PDL,True,12.6,12.255,0.159,OR_BOTTOM_THIRD,0.171,False,True,0.171,2.88,54,RELOAD_ZONE,72,FIRST_RALLY_SHORT_ZONE
CCC,6.7603,7.08,6.7,6.76,BELOW_PDH,RECLAIMED_PDL,True,6.77,6.63,0.931,OR_TOP_THIRD,0.633,False,False,0.633,2.18,62,NEUTRAL,48,AVOID_SHORT
CCTG,0.5621,0.6148,0.578,0.5894,BELOW_PDH,BELOW_PDL,True,0.6125,0.595,0.0,BELOW_ORL,0.079,False,True,,,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
CERT,8.35,8.09,7.58,8.0,ABOVE_PDH,ABOVE_PDL,True,8.165,7.949,1.0,ABOVE_ORH,0.889,True,False,0.889,3.96,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
