ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,13.73,BASING,0.0,0,20,20,14.79,13.985,81,daily,1.86,15 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,25,13.73,13.5241,14.79,485,7.72,5.15,False
AAOI,111.9884,BASING,0.0,0,19,19,123.49,116.22,727,45m,3.78,21 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,19,111.9884,110.3086,123.49,59,10.27,6.85,False
AAPL,321.66,BASING,0.0,0,20,20,325.89,321.73,416,daily,0.02,26 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,321.66,316.8351,325.89,20,1.32,0.88,False
ABT,101.0,BASING,0.0,0,15,15,120.73,108.61,1213,daily,7.53,3 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,16,101.0,99.485,120.73,66,19.53,13.02,False
ACHC,34.01,BASING,0.0,0,9,9,34.78,34.72,7,daily,2.09,9 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,9,34.01,33.4998,34.78,196,2.26,1.51,False
ACHR,5.12,BASING,0.0,0,10,10,5.2463,5.245,1,45m,2.44,10 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,10,5.12,5.0432,5.2463,1302,2.47,1.64,False
ACN,136.7587,BASING,0.0,0,19,19,140.09,139.0,110,daily,1.64,38 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,19,136.7587,134.7073,140.09,48,2.44,1.62,False
ADBE,215.18,BASING,0.0,0,17,17,234.74,227.16,759,daily,5.57,46 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,17,215.18,211.9523,234.74,30,9.09,6.06,False
ADPT,22.19,BASING,0.0,0,2,2,23.0,22.93,8,5m,3.33,2 bear-built-above · rel-vol 0.9x · regime HOSTILE,True,2,22.19,21.8572,23.0,300,3.65,2.43,False
AEHL,0.6125,BASING,0.0,0,10,10,0.7046,0.7023,1,4h,14.66,3 bear-built-above · rel-vol 9.8x · regime HOSTILE,False,10,0.6125,0.6033,0.7046,10884,15.04,10.03,False
AEVA,16.1,BASING,0.0,0,20,20,18.675,18.21,47,daily,13.11,26 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,16.1,15.8585,18.675,414,15.99,10.66,False
AGNC,10.59,BASING,0.0,0,20,20,11.97,11.83,15,daily,11.71,39 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,23,10.59,10.4312,11.97,629,13.03,8.69,False
AHMA,1.63,BASING,0.0,0,20,20,1.72,1.71,2,weekly,4.91,22 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,20,1.63,1.6055,1.72,4089,5.52,3.68,False
ALC,67.21,BASING,0.0,0,16,16,69.82,67.99,183,daily,1.16,37 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,16,67.21,66.2018,69.82,99,3.88,2.59,False
ALIT,18.28,BASING,0.0,0,20,20,21.41,20.93,49,daily,14.5,23 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,20,18.28,18.0058,21.41,364,17.12,11.42,False
ALMS,28.3,BASING,0.0,0,20,20,29.72,29.27,45,4h,3.43,12 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,20,28.3,27.8755,29.72,235,5.02,3.35,False
ALTO,5.09,BASING,0.0,0,20,20,5.565,5.4475,12,4h,7.02,19 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,20,5.09,5.0137,5.565,1309,9.33,6.22,False
AMAT,560.89,BASING,0.0,0,18,18,602.5,582.01,2050,weekly,3.77,20 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,18,560.89,552.4766,602.5,11,7.42,4.95,False
AMC,2.28,BASING,0.0,0,5,5,2.3628,2.36,1,10m,3.51,2 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,2.28,2.2458,2.3628,2923,3.63,2.42,False
AMD,541.6,BASING,0.0,0,18,18,554.6,554.0,61,30m,2.29,16 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,18,541.6,533.476,554.6,12,2.4,1.6,False
AMN,33.07,BASING,0.0,0,20,20,40.92,36.25,468,daily,9.62,24 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,20,33.07,32.5739,40.92,201,23.74,15.83,False
AMPG,6.34,BASING,0.0,0,20,20,6.52,6.4,12,weekly,0.95,17 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,20,6.34,6.2449,6.52,1051,2.84,1.89,False
AMZN,234.91,BASING,0.0,0,16,16,244.85,236.26,860,daily,0.57,41 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,17,234.91,231.3863,244.85,28,4.23,2.82,False
ANDG,43.37,BASING,0.0,0,11,11,45.77,44.52,125,4h,2.65,11 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,11,43.37,42.7194,45.77,153,5.53,3.69,False
ANET,177.0,BASING,0.0,0,7,7,187.1,187.015,9,30m,5.66,3 bear-built-above · rel-vol 0.5x · regime HOSTILE,True,10,177.0,174.345,187.1,37,5.71,3.8,False
ANRO,26.9,BASING,0.0,0,14,14,27.03,26.94,9,4h,0.15,14 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,16,26.9,26.4965,27.03,247,0.48,0.32,False
ANY,2.05,BASING,0.0,0,9,9,2.39,2.14,25,45m,4.39,2 bear-built-above · rel-vol 9.2x · regime HOSTILE,False,10,2.05,2.0192,2.39,3252,16.59,11.06,False
APP,401.6,BASING,0.0,0,17,17,403.8,403.405,40,45m,0.45,18 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,17,401.6,395.576,403.8,16,0.55,0.37,False
ARBE,0.742,BASING,0.0,0,20,20,0.799,0.793,1,daily,6.87,25 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,21,0.742,0.7309,0.799,8984,7.68,5.12,False
ARI,6.72,BASING,0.0,0,20,20,10.54,7.02,352,daily,4.46,27 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,6.72,6.6192,10.54,992,56.85,37.9,False
ASST,12.19,BASING,0.0,0,19,19,13.95,13.895,6,daily,13.99,32 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,19,12.19,12.0071,13.95,546,14.44,9.63,False
ASTS,59.3,BASING,0.0,0,19,19,61.95,59.97,199,daily,1.13,30 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,19,59.3,58.4105,61.95,112,4.47,2.98,False
ATEX,100.2,BASING,0.0,0,19,19,103.99,103.0,99,daily,2.79,40 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,19,100.2,98.697,103.99,66,3.78,2.52,False
ATLC,95.62,BASING,0.0,0,20,20,100.68,100.43,25,weekly,5.03,35 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,20,95.62,94.1857,100.68,69,5.29,3.53,False
AUR,6.1,BASING,0.0,0,20,20,6.19,6.18,2,4h,1.31,21 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,21,6.1,6.0085,6.19,1092,1.48,0.98,False
AVTR,11.36,BASING,0.0,0,6,6,15.08,12.42,266,daily,9.33,1 bear-built-above · rel-vol 1.6x · regime HOSTILE,True,6,11.36,11.1896,15.08,586,32.75,21.83,False
AVTX,17.9,BASING,0.0,0,20,20,18.71,18.11,61,15m,1.17,20 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,23,17.9,17.6315,18.71,372,4.53,3.02,False
AXTI,52.7,BASING,0.0,0,18,18,52.98,52.93,5,daily,0.44,22 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,18,52.7,51.9095,52.98,126,0.53,0.35,False
BAND,58.47,BASING,0.0,0,20,20,63.2,63.0,21,4h,7.75,40 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,21,58.47,57.5929,63.2,114,8.09,5.39,False
BATL,1.66,BASING,0.0,0,11,11,1.8187,1.815,1,45m,9.34,10 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,11,1.66,1.6351,1.8187,4016,9.56,6.37,False
BAX,21.69,BASING,0.0,0,20,20,28.05,23.755,430,daily,9.52,15 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,22,21.69,21.3647,28.05,307,29.32,19.55,False
BB,8.72,BASING,0.0,0,20,20,8.99,8.88,11,weekly,1.83,30 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,20,8.72,8.5892,8.99,764,3.1,2.06,False
BCAX,27.73,BASING,0.0,0,20,20,28.91,28.535,38,weekly,2.9,10 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,20,27.73,27.3141,28.91,240,4.26,2.84,False
BE,194.97,BASING,0.0,0,19,19,214.96,213.875,109,weekly,9.7,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,19,194.97,192.0454,214.96,34,10.25,6.84,False
BHVN,14.635,BASING,0.0,0,20,20,19.51,16.78,274,daily,14.66,13 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,22,14.635,14.4155,19.51,455,33.31,22.21,False
BKD,15.58,BASING,0.0,0,7,7,16.71,16.5,22,1h,5.91,rel-vol 0.7x · regime HOSTILE,False,8,15.58,15.3463,16.71,427,7.25,4.84,False
BKNG,173.89,BASING,0.0,0,20,20,177.86,174.065,380,daily,0.1,36 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,20,173.89,171.2816,177.86,38,2.28,1.52,False
BLZE,12.8,BASING,0.0,0,20,20,13.22,13.17,6,weekly,2.89,16 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,20,12.8,12.608,13.22,520,3.28,2.19,False
BMNR,16.7174,BASING,0.0,0,19,19,19.27,18.46,81,weekly,10.42,21 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,19,16.7174,16.4666,19.27,398,15.27,10.18,False
BSX,43.76,BASING,0.0,0,20,20,48.31,48.05,27,weekly,9.8,17 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,43.76,43.1036,48.31,152,10.4,6.93,False
BTE,4.4156,BASING,0.0,0,20,20,4.68,4.64,5,daily,5.08,2 bear-built-above · rel-vol 0.9x · regime HOSTILE,True,20,4.4156,4.3494,4.68,1509,5.99,3.99,False
