ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
HTCO,false,-78.83,-73.9,31.0,8.09,34.7899,6.5,3454458,true,false,false,false,false,false,,MISSED
ATER,false,68.95,0.91,1.1,1.11,1.87,0.9772,252322788,true,false,false,false,false,false,,MISSED
SEGG,false,56.32,37.74,1.06,1.46,1.56,0.96,49256475,true,false,false,false,false,false,,MISSED
ERAS,false,-48.3,-5.84,10.514,9.9,10.59,8.7,51214694,true,false,false,false,false,false,,MISSED
GLND,false,-40.85,-2.88,3.295,3.2,3.44,3.15,11046212,true,false,false,false,false,false,,MISSED
YAAS,false,-33.62,-6.67,1.65,1.54,1.68,1.255,3848234,true,false,false,false,false,false,,MISSED
CUE,false,-30.54,-27.59,17.2,12.455,17.2,10.7601,695787,true,false,false,false,false,false,,MISSED
CHSN,false,-30.37,-14.35,0.0439,0.0376,0.0452,0.0353,144095946,true,false,false,false,false,false,,MISSED
EDSA,false,27.66,32.53,10.76,14.26,15.4999,10.01,4023107,true,false,false,false,false,false,,MISSED
OMCL,false,20.94,0.84,45.13,45.51,46.89,43.07,2168436,true,false,false,false,false,false,,MISSED
CRML,false,-17.92,-8.2,12.92,11.86,13.58,11.83,33118072,true,false,false,false,false,false,,MISSED
NVTS,false,-17.38,-11.95,17.172,15.12,17.22,14.81,36931383,true,false,false,false,false,false,,MISSED
DRCT,false,17.14,-3.04,2.96,2.87,3.3,2.55,9278459,true,false,false,false,false,false,,MISSED
CTNT,false,-16.07,-20.88,0.0297,0.0235,0.0297,0.0222,286037054,true,false,false,false,false,false,,MISSED
FCHL,false,-15.44,-14.43,0.167,0.1429,0.168,0.1338,10642096,true,false,false,false,false,false,,MISSED
AUUD,false,15.33,4.85,1.65,1.73,1.8398,1.59,4664470,true,false,false,false,false,false,,MISSED
NEXR,false,15.0,-31.24,3.345,2.3,3.3999,2.16,43011812,true,false,false,false,false,false,,MISSED
ASBP,false,-14.82,-7.24,0.225,0.2087,0.2254,0.2,15377330,true,false,false,false,false,false,,MISSED
CLS,false,-14.37,1.41,356.505,361.54,392.6999,350.01,5452519,true,false,false,false,false,false,,MISSED
TRT,true,-13.87,-4.55,12.75,12.17,13.93,11.5051,922498,true,false,false,false,false,false,,MISSED
