ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
INTC,Long,T2-LONG,84,PULLBACK,118.2,113.5385,135.0899,122.2,127.3,121.52,86950215,3.38,NO_FILL,0.0,True,2026-07-06_1720,2026-07-02_0442_ranked
ALKT,Long,T1-STRONG_LONG,100,PULLBACK,17.2,16.5041,21.03,18.95,19.16,18.53,1459981,10.17,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
Z,Long,T1-STRONG_LONG,100,BOUNCE,33.02,30.5938,39.11,32.96,33.81,32.95,4210655,-0.18,CLOSED,0.02,True,2026-07-06_1720,2026-07-02_0442_ranked
CG,Long,T2-LONG,96,BOUNCE,42.33,39.3044,48.3812,44.04,44.83,42.96,3155036,4.04,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
TRU,Long,T1-STRONG_LONG,96,BOUNCE,74.47,69.9758,83.4584,79.28,79.8,77.215,3128885,6.46,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
NTRA,Long,T1-STRONG_LONG,100,PULLBACK,276.27,252.9178,322.9744,283.8,288.04,276.4001,1358561,2.73,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
TRI,Long,T1-STRONG_LONG,83,BOUNCE,84.91,79.2199,96.2902,87.86,89.475,86.77,1729706,3.47,NO_FILL,0.0,True,2026-07-06_1720,2026-07-02_0442_ranked
OLLI,Long,T2-LONG,100,BOUNCE,75.51,69.84,86.885,69.17,75.51,69.0,3590289,-8.4,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
PRCH,Long,T1-STRONG_LONG,100,PULLBACK,15.98,14.5888,18.7624,14.88,15.59,14.84,2070314,-6.88,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
SVC,Long,T2-LONG,98,BOUNCE,1.68,1.615,1.81,1.74,1.77,1.71,8201987,3.57,TARGET_HIT,1.03,True,2026-07-06_1720,2026-07-02_0442_ranked
PRGO,Long,T1-STRONG_LONG,100,BOUNCE,10.31,9.7485,11.433,11.09,11.24,10.78,2527986,7.57,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
STGW,Long,T1-STRONG_LONG,100,BOUNCE,7.58,7.2071,8.3258,7.58,7.655,7.33,954682,0.0,TARGET_HIT,1.5,True,2026-07-06_1720,2026-07-02_0442_ranked
