ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
GRML,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,14.63,13.9,16.17,16.52,136,2.11,CHOP,14.63,MARKET,7,MINOR,2026-09-24,2026-09-24T04:26:18.229885
WBD,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,30.8,27.81,32.34,,33,0.52,CHOP,30.8,MARKET,15,MINOR,2026-09-24,2026-09-24T04:32:39.509592
IONQ,LONG,CONVICTION,96.8,BULL_BOUNCE_PENDING,41.17,38.93,46.71,46.85,44,2.48,CHOP,41.17,MARKET,20,MINOR,2026-09-24,2026-09-24T04:34:46.538176
SHOP,LONG,CONVICTION,96.7,BULL_BOUNCE_PENDING,139.69,132.71,150.7,158.45,14,1.58,CHOP,139.69,MARKET,20,CONVICTION,2026-09-24,2026-09-24T04:36:00.496503
KD,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,12.24,23.04,11.63,,9,0.06,CHOP,12.11,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:37:06.189932
BDC,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,116.41,122.87,103.6,101.32,15,1.98,CHOP,114.13,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:59:09.279923
NFLX,SHORT,CONVICTION,94.3,BEAR_REJECTION_PENDING,71.79,75.69,68.2,,25,0.92,CHOP,71.37,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:31:20.415665
XMTR,LONG,CONVICTION,94.2,BULL_BOUNCE_PENDING,105.01,99.03,110.26,,16,0.88,CHOP,105.01,MARKET,0,NONE,2026-09-24,2026-09-24T04:27:10.628632
BDX,SHORT,CONVICTION,92.2,BEAR_REJECTION_PENDING,185.42,188.56,167.75,175.88,31,5.63,CHOP,182.52,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:45:29.380300
NTNX,LONG,CONVICTION,91.7,BULL_BOUNCE_PENDING,69.7,65.59,73.19,,24,0.85,CHOP,69.7,MARKET,9,VACUUM,2026-09-24,2026-09-24T04:47:50.187458
ACI,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,11.96,14.67,11.37,,36,0.22,CHOP,11.73,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T05:02:40.275210
PCOR,LONG,CONVICTION,90.9,BULL_BOUNCE_PENDING,51.06,46.95,57.4,,24,1.54,CHOP,51.06,MARKET,20,COMPRESSION,2026-09-24,2026-09-24T04:47:56.223468
WMG,SHORT,CONVICTION,90.7,BEAR_REJECTION_PENDING,27.7,29.25,25.38,24.12,64,1.51,CHOP,27.16,LIMIT,20,COMPRESSION,2026-09-24,2026-09-24T04:50:54.733486
TEM,LONG,CONVICTION,90.4,BULL_BOUNCE_PENDING,75.33,69.62,85.05,,17,1.7,CHOP,75.3325,MARKET,20,COMPRESSION,2026-09-24,2026-09-24T04:28:19.760486
ATAI,LONG,CONVICTION,90.0,BULL_BOUNCE_PENDING,7.33,6.96,7.7,,272,1.0,CHOP,7.33,MARKET,4,MINOR,2026-09-24,2026-09-24T04:34:18.722587
IPDN,LONG,CONVICTION,90.0,BULL_BOUNCE_PENDING,4.63,4.4,5.27,5.25,431,2.76,CHOP,4.63,MARKET,20,MINOR,2026-09-24,2026-09-24T05:05:43.479712
ARKG,LONG,CONVICTION,89.8,BULL_BOUNCE_PENDING,49.9,47.8,52.4,,47,1.19,CHOP,50.92,LIMIT,20,MINOR,2026-09-24,2026-09-24T04:38:56.529681
UPWK,SHORT,CONVICTION,89.8,BEAR_REJECTION_PENDING,8.29,9.61,7.88,,76,0.32,CHOP,8.13,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:45:10.929545
MSFU,LONG,CONVICTION,89.7,BULL_BOUNCE_PENDING,38.92,37.31,42.19,,61,2.03,CHOP,37.1,STOP,20,VACUUM,2026-09-24,2026-09-24T04:56:55.206175
ADBE,LONG,CONVICTION,89.2,BULL_BOUNCE_PENDING,234.71,223.98,262.81,262.81,9,2.62,CHOP,239.5,LIMIT,20,CONVICTION,2026-09-24,2026-09-24T04:34:22.797817
RARE,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,14.85,26.09,14.11,,8,0.07,CHOP,14.8,LIMIT,12,CONVICTION,2026-09-24,2026-09-24T04:37:42.095241
BRZE,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,26.13,30.46,24.83,,23,0.3,CHOP,25.62,LIMIT,10,CONVICTION,2026-09-24,2026-09-24T04:41:54.057027
MDB,LONG,CONVICTION,88.2,BULL_BOUNCE_PENDING,438.72,419.02,460.66,,5,1.11,CHOP,426.03,STOP,20,COMPRESSION,2026-09-24,2026-09-24T04:40:26.511916
