ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
OPTU,Long,PULLBACK,T2-LONG,73,0.7951,0.73,0.9253,0.851,2.0,0.0651,0.8751,9.1,WAITING,2,2,"1h,4h",0.7951,0.78,OPEN_ROAD,EXCITED,0.99,2511474,0.4,0.5,0,0,25.0,41,8,262.8,MEGA,0.01,0.851,0.8586,0.8434,-1.8,PREMIUM,DISCOUNT,8,3,0,4.2,D,False,0.08055357142857142,0.81,N/A,,COMMS,,NEUTRAL,,0.44,,2.16,0.44,0.438,1.0,0.125,0.188,0.44,1.1445,FAVORABLE,0.78,0.7951,0.8151,1999,1536,1175,2.91,2.0,1.29,1559.22,1221.27,957.74,10:30,0.73,0.9253,PULLBACK_LIMIT,,,,PENNY,MARKET
