idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
394495bc6dfebd52,2026-09-22,live_state_lookup,PCOR,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,51.69,46.95,54.27,21,0.55,2026-09-22T04:06:16,2026-09-22T12:48:51,NOT_EVALUATED,,,,,,,,FAVORABLE,0.659,FALLING,MARKET BUY @ ~$51.69 (CONVICTION score 100). Stop $46.95. Anchor: 4h 181tk @ $48.09.
8ae40d6fbc3077ed,2026-09-22,live_state_lookup,TRI,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.2,90+,MARKET,95.43,89.46,105.68,16,1.72,2026-09-22T04:06:22,2026-09-22T13:03:21,NOT_EVALUATED,,,,,,,,FAVORABLE,0.932,FALLING,MARKET BUY @ ~$95.43 (CONVICTION score 97). Stop $89.46. Anchor: daily 121tk @ $90.75.
791b8aedb0d9cc9b,2026-09-22,live_state_lookup,PODD,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.9,90+,MARKET,140.5,131.3,147.53,10,0.76,2026-09-22T04:06:26,2026-09-22T13:03:21,NOT_EVALUATED,,,,,,,,FAVORABLE,0.728,RISING,MARKET BUY @ ~$140.50 (CONVICTION score 95). Stop $131.3. Anchor: 1h 166tk @ $132.79.
d33dfdd555a2b440,2026-09-22,live_state_lookup,AMKR,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.8,90+,MARKET,50.2,49.48,57.48,27,10.11,2026-09-22T04:07:08,2026-09-22T13:03:21,NOT_EVALUATED,,,,,,,,FAVORABLE,0.673,RISING,MARKET BUY @ ~$53.62 (CONVICTION score 93). Stop $50.05. Anchor: weekly 138tk @ $50.99.
6a0af1b8a4b0bbaf,2026-09-22,live_state_lookup,DGXX,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,92.0,90+,MARKET,4.47,4.35,4.71,824,1.94,2026-09-22T10:32:46,2026-09-22T10:54:08,NOT_EVALUATED,,,,,,,,FAVORABLE,0.964,RISING,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into 45m gap floor @ $4.35 (~-1d). Long $4.47, target $4.71."
d8347c3a76654765,2026-09-22,live_state_lookup,VUZI,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,92.0,90+,MARKET,3.1,3.04,3.27,1774,3.02,2026-09-22T09:48:14,2026-09-22T10:00:55,NOT_EVALUATED,,,,,,,,FAVORABLE,1.016,RISING,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into 45m gap floor @ $3.02 (~-1d). Long $3.10, target $3.27."
1cf0be99cb894a37,2026-09-22,live_state_lookup,BEEM,DOUBLE_REJECTION_LONG,LONG,CONVICTION,92.0,90+,MARKET,1.32,1.3,1.4,16447,4.0,2026-09-22T08:00:24,2026-09-22T09:36:24,NOT_EVALUATED,,,,,,,,FAVORABLE,1.271,NEUTRAL,"DOUBLE BOUNCE: 10m DESC channel lower rail + 30m bull gap ceiling stacked @ $1.34. Long $1.33, stop $1.32, target next gap $1.40."
0aa16e0d183e2bd1,2026-09-22,live_state_lookup,NUAI,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.0,90+,MARKET,7.2,6.76,7.92,276,1.64,2026-09-22T04:07:16,2026-09-22T13:03:21,NOT_EVALUATED,,,,,,,,FAVORABLE,1.304,NEUTRAL,MARKET BUY @ ~$7.25 (CONVICTION score 92). Stop $6.88. Anchor: weekly 101tk @ $6.36.
6cf95d86e4c3ae14,2026-09-22,live_state_lookup,BSP,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.0,90+,MARKET,37.47,35.83,43.11,49,3.44,2026-09-22T04:06:05,2026-09-22T13:03:21,NOT_EVALUATED,,,,,,,,FAVORABLE,2.293,FALLING,MARKET BUY @ ~$36.71 (CONVICTION score 92). Stop $34.69. Anchor: weekly 40tk @ $35.40.
e7a21cf2759b9b5e,2026-09-22,live_state_lookup,PSIG,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,91.9,90+,LIMIT,4.3,3.81,4.51,204,0.44,2026-09-22T09:29:03,2026-09-22T12:34:16,NOT_EVALUATED,,,,,,,,FAVORABLE,1.147,RISING,"Channel: 45m ASC, rails $3.72-$20.91. Recent low $4.14 → now $4.30 (+3.9%)"
