ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
STAK,SHORT,3.7,-23.05,3.08,2.34,2.365,2.99,4814085,1011763,4.76,0.88,False,2.43,2.99,3.0199,2.9302,3344,99.99,5.8936,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,1.9946,19.21,HIGH (low-priced low-float — verify locate before entering)
