ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
CSGP,Long,BOUNCE,T2-LONG,37,30.36,28.7508,33.5784,31.405,2.0,1.6092,,30.36,2.1,CLOSE,1,1,OPEN_ROAD,EXCITED,1.07,,,MEGA,0.01,31.405,31.56,31.25,-1.0,DISCOUNT,DISCOUNT,258,1,105,2.8,D,1d,29.715,29.64,50676527.0,0.7,0.8,0.0,0.0,10.5,28.0,8.0,401.75,False,1.2251357142857147,1.31,N/A,,TECH,,NEUTRAL,,0.44,,-2.1,0.44,0.5,0.5,0.0,0.0,0.44,1.132,FAVORABLE,29.64,30.36,30.6636,112,62,52,4.43,2.0,1.52,3319.68,1882.32,1594.51,10:30,28.7508,33.5784,PULLBACK_LIMIT,,,,MID,LIMIT
AVTR,Long,BOUNCE,T1-STRONG_LONG,100,15.61,14.7052,17.4196,,2.0,0.9048,,15.61,0.2,CLOSE,5,3,HIGHWAY,EXCITED,1.17,,,MEGA,0.02,15.485,15.44,15.53,0.6,PREMIUM,DISCOUNT,1033,11,370,99.9,A,"1d,1h,4h",15.585,15.16,179276565.0,1.4,1.3,0.0,0.0,8.4,43.0,8.0,657.81,True,0.43702857142857165,2.07,N/A,,TECH,,NEUTRAL,,0.44,,-2.1,0.44,0.5,0.0,1.0,0.5,0.44,0.582,FAVORABLE,15.16,15.61,15.7661,219,110,94,4.97,2.0,1.56,3320.04,1717.1,1482.01,10:30,14.7052,17.4196,PULLBACK_LIMIT,,,,MID,LIMIT
