ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
REI,Long,PULLBACK,T2-LONG,90,1.44,1.29,1.88,,2.9,0.15,1.44,4.5,APPROACH,5,2,"1h,4h",1.375,1.34,OPEN_ROAD,EXCITED,1.02,1494127.0,1.1,1.0,0.0,0.0,10.7,37.0,8.0,220.27,MEGA,0.02,1.405,1.4,1.41,0.7,PREMIUM,DISCOUNT,55,7,40,30.6,C,,,,True,0.06035714285714289,2.49,N/A,
ARI,Long,BOUNCE,T3-LONG_WATCH,53,6.82,6.5475,7.365,,2.0,0.2725,6.82,0.7,CLOSE,1,1,1d,6.77,6.75,OPEN_ROAD,EXCITED,1.62,18718077.0,1.2,1.0,0.0,1.0,3.3,19.0,8.0,102.09,HIGH,0.04,6.835,6.83,6.84,0.1,FLAT,FLAT,47,2,23,4.0,C,,,,True,0.15020714285714273,1.81,N/A,
KEY,Long,BREAKOUT,T3-LONG_WATCH,63,22.79,22.0093,24.3514,,2.0,0.7807,22.79,0.0,INSIDE,1,1,,,,HIGHWAY,EXCITED,0.78,,,,,,,,,,MEGA,0.01,23.05,23.04,23.06,0.1,FLAT,FLAT,168,6,132,99.9,B,False,0.9,True,False,0.4017714285714286,1.94,N/A,
EW,Long,BREAKOUT,T3-LONG_WATCH,62,91.005,88.0857,96.8436,,2.0,2.9193,90.98,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,1.0,,,,,,,,,,MEGA,0.0,90.885,90.81,90.96,0.2,FLAT,FLAT,593,2,165,3.5,C,False,0.6,True,False,1.9450000000000003,1.5,N/A,
FNB,Long,BREAKOUT,T3-LONG_WATCH,63,19.22,18.5367,20.5866,,2.0,0.6833,19.22,0.0,INSIDE,1,1,,,,HIGHWAY,EXCITED,0.5,,,,,,,,,,MEGA,0.01,19.4,19.4,19.4,0.0,FLAT,FLAT,259,3,137,99.9,B,False,0.9,True,True,0.3003642857142856,2.27,N/A,
INTC,Long,BREAKOUT,T2-LONG,69,96.74,88.658,112.904,101.355,2.0,8.082,96.685,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,1.62,,,,,,,,,,MEGA,0.03,101.355,103.49,99.22,-4.1,DISCOUNT,DISCOUNT,6813,13,3030,2.7,C,False,1.0,True,False,6.646778571428574,1.22,N/A,
DVLT,Long,PULLBACK,T2-LONG,99,0.3522,0.274,0.5086,,2.0,0.0782,0.3867,8.9,WAITING,7,7,"10m,15m,1d,1h,30m,4h,5m",0.3522,0.324,OPEN_ROAD,EXCITED,20.12,338044565.0,5.4,2.2,15000758.0,1.0,35.1,37.0,8.0,529.44,MEGA,0.29,0.3398,0.3203,0.3593,12.2,PREMIUM,MID,15,4,7,12.3,D,,,,False,0.03363571428571429,2.32,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,8.7965,5.2,6.6,0.5679,5.03,3.0,CLOSE,1,1,4h,4.88,4.6014,HIGHWAY,EXCITED,1.32,9400005.0,0.2,0.6,0.0,1.0,195.8,10.0,3.0,0.59,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,74.9,C,,,,True,,,N/A,
