idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
5f45c2966f115553,2026-07-15,live_state_lookup,HTFL,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,25.49,24.22,27.8,78,1.81,2026-07-15T01:21:00,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,0.888,NEUTRAL,MARKET BUY @ ~$25.49 (CONVICTION score 100). Stop $24.22. Anchor: 4h 130tk @ $23.16.
12943db6e0f935b5,2026-07-15,live_state_lookup,GFS,BULL_BOUNCE_PENDING,LONG,CONVICTION,91.6,90+,MARKET,63.6,58.62,71.44,20,1.57,2026-07-15T01:20:14,2026-07-15T04:05:33,NOT_EVALUATED,,,,,,,,FAVORABLE,1.204,FALLING,MARKET BUY @ ~$63.60 (CONVICTION score 92). Stop $58.62. Anchor: daily 120tk @ $60.09.
72eb425d0c82a912,2026-07-15,live_state_lookup,TMHC,BULL_BOUNCE_PENDING,LONG,CONVICTION,86.6,80-89,STOP,72.03,71.76,73.47,367,5.29,2026-07-15T01:22:32,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,0.533,RISING,"BUY-STOP @ $72.03 (above today's high $71.96). Stop $71.76 (1.5xATR). Score 87, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
72e905f438e3a1f8,2026-07-15,live_state_lookup,MDA,BULL_BOUNCE_PENDING,LONG,CONVICTION,83.0,80-89,LIMIT,32.92,31.69,35.63,81,2.22,2026-07-15T01:20:30,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,1.317,FALLING,LIMIT BUY @ $32.92 (2% pullback cap; anchor at $32.44 too far). Stop $31.69. Anchor: 1h 113tk.
3605385553c85610,2026-07-15,live_state_lookup,WYFI,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.9,80-89,STOP,31.74,29.98,36.44,11,2.67,2026-07-15T01:21:28,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,1.69,NEUTRAL,"BUY-STOP @ $39.13 (above today's high $39.09). Stop $30.33 (1.5xATR). Score 81, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
9eb827f926e5c054,2026-07-15,live_state_lookup,CPNG,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.6,80-89,LIMIT,17.4,16.74,18.55,149,1.71,2026-07-15T01:19:22,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,1.43,RISING,LIMIT BUY @ $17.40 (2% pullback cap; anchor at $17.01 too far). Stop $16.74. Anchor: weekly 38tk.
d9ec44a7d4d70fd1,2026-07-15,live_state_lookup,CCI,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.5,80-89,LIMIT,77.47,76.3,79.65,85,1.86,2026-07-15T01:20:26,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,0.623,RISING,LIMIT BUY @ $77.47 (2% pullback cap; anchor at $77.43 too far). Stop $76.3. Anchor: daily 149tk.
88379f58c65ad036,2026-07-15,live_state_lookup,OSS,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.0,80-89,LIMIT,13.25,12.81,14.41,116,2.64,2026-07-15T01:21:31,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,0.766,NEUTRAL,LIMIT BUY @ $13.92 (2% pullback cap; anchor at $13.49 too far). Stop $13.06. Anchor: daily 17tk.
1c7d80d8c53dffc9,2026-07-15,live_state_lookup,CPB,BULL_BOUNCE_PENDING,LONG,CONVICTION,77.4,70-79,STOP,22.21,21.1,25.21,90,2.71,2026-07-15T01:19:58,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,0.425,FALLING,"BUY-STOP @ $22.21 (above today's high $22.19). Stop $21.1 (1.5xATR). Score 77, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
40bc9919b219d3b9,2026-07-15,live_state_lookup,TREX,BULL_BOUNCE_PENDING,LONG,CONVICTION,76.8,70-79,STOP,48.88,45.61,51.32,30,0.75,2026-07-15T01:19:54,2026-07-15T05:01:52,NOT_EVALUATED,,,,,,,,FAVORABLE,2.374,FALLING,"BUY-STOP @ $48.88 (above today's high $48.83). Stop $45.61 (1.5xATR). Score 77, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
