ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
CLRO,false,166.3,-16.6,11.7499,9.8,12.49,8.22,64504598,true,true,false,true,false,false,MOMENTUM,CAUGHT
CELZ,false,71.95,0.44,1.145,1.15,1.75,1.01,267240387,true,true,false,true,false,false,MOMENTUM,CAUGHT
SURG,false,45.74,-17.74,0.3951,0.325,0.3951,0.2927,270522621,true,false,false,false,false,false,,MISSED
ENSC,true,44.83,-17.32,0.6341,0.5243,0.979,0.4602,491753227,true,false,false,false,false,false,,MISSED
HNST,false,40.78,9.49,4.95,5.42,5.84,4.84,19947740,true,false,false,false,false,false,,MISSED
PAVS,false,40.12,-25.62,9.25,6.88,9.7,6.0285,31085589,true,false,false,false,false,false,,MISSED
ASPN,false,37.52,-5.62,7.3,6.89,8.1,6.41,14373377,true,true,false,true,false,false,MOMENTUM,CAUGHT
INSM,false,33.86,3.38,128.22,132.55,137.7,126.48,12029853,true,false,false,false,false,false,,MISSED
HTZ,false,29.49,10.99,1.82,2.02,2.19,1.6336,127957632,true,true,false,true,false,false,MOMENTUM,CAUGHT
AEVA,false,28.81,-2.09,25.8,25.26,28.42,22.75,8372668,true,false,false,false,false,false,,MISSED
MGRX,false,23.71,-10.98,0.592,0.527,0.6292,0.4868,51444720,true,false,false,false,false,false,,MISSED
ELPW,true,-22.7,-19.26,0.135,0.109,0.1415,0.1088,13905254,true,false,false,false,false,false,,MISSED
CAI,false,21.58,5.26,19.0,20.0,20.11,17.945,11266725,true,false,false,false,false,false,,MISSED
SMJF,false,21.48,22.39,6.7,8.2,8.7,6.59,821767,true,false,false,false,false,false,,MISSED
OMH,false,-21.08,-14.07,0.1102,0.0947,0.114,0.0912,6853061,true,false,false,false,false,false,,MISSED
CHYM,false,20.56,10.42,28.3,31.25,33.41,27.77,34791532,true,true,false,true,false,false,MOMENTUM,CAUGHT
EOLS,false,19.9,6.01,6.99,7.41,7.52,6.54,2919889,true,false,false,false,false,false,,MISSED
AGL,false,-19.49,-13.68,100.59,86.83,99.1,86.33,883513,true,false,false,false,false,false,,MISSED
CELH,false,-18.46,-8.37,25.94,23.77,26.0,23.555,43275897,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
ONFO,false,-17.81,0.0,0.06,0.06,0.061,0.0469,226551194,true,false,false,false,false,false,,MISSED
MGNI,false,17.66,5.75,22.998,24.32,25.4,22.6,9799202,true,false,false,false,false,false,,MISSED
EVH,false,16.56,-12.01,4.08,3.59,4.08,3.535,7064958,true,false,false,false,false,false,,MISSED
MTSI,false,14.49,12.13,269.0,301.64,304.505,263.0,2930157,true,false,false,false,false,false,,MISSED
GDRX,false,13.76,8.77,3.42,3.72,3.82,3.23,4396270,true,false,false,false,false,false,,MISSED
HYFM,false,13.58,17.95,1.56,1.84,1.92,1.55,1409632,true,false,false,false,false,false,,MISSED
ZBAO,true,-13.16,-11.21,0.223,0.198,0.2235,0.195,3062222,true,false,false,false,false,false,,MISSED
GTM,false,13.11,10.11,3.76,4.14,4.23,3.76,16671040,true,false,false,false,false,false,,MISSED
DVLT,false,12.89,4.81,0.3016,0.3161,0.3272,0.2934,39767265,true,false,false,false,false,false,,MISSED
CLOV,false,12.56,-4.7,4.89,4.66,5.19,4.52,11607449,true,false,false,false,false,false,,MISSED
VYX,false,-11.97,-10.18,9.33,8.38,9.7,8.335,2636798,true,false,false,false,false,false,,MISSED
OSCR,false,-11.86,-3.6,27.53,26.54,28.18,25.8001,15246644,true,true,false,true,false,false,MOMENTUM,FAILED
LESL,false,11.76,-1.94,1.55,1.52,1.5752,1.37,813126,true,false,false,false,false,false,,MISSED
