idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
3304b5f0056803e7,2026-07-08,live_state_lookup,PFSI,BEAR_REJECTION_PENDING,SHORT,CONVICTION,95.9,90+,LIMIT,82.25,84.01,79.36,56,1.64,2026-07-08T05:11:04,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,1.041,RISING,"LIMIT SHORT @ $82.25 on rally (1.4% above current $81.11). Stop $84.01. Anchor: daily 135tk bear. CONVICTION 96 — size may step up, still waiting for location."
426c686e32cefb08,2026-07-08,live_state_lookup,CRWV,BEAR_REJECTION_PENDING,SHORT,CONVICTION,93.0,90+,LIMIT,81.6,84.15,74.53,11,2.77,2026-07-08T04:44:10,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.396,FALLING,"LIMIT SHORT @ $87.27 (2% rally cap; anchor at $88.86 too far). Stop $95.66. Anchor: daily 632tk bear. CONVICTION 93 — size may step up, still waiting for location."
7b3f6521178e3432,2026-07-08,live_state_lookup,KLAC,BEAR_REJECTION_PENDING,SHORT,CONVICTION,92.6,90+,LIMIT,214.51,234.48,181.7,5,1.64,2026-07-08T04:43:36,2026-07-08T11:56:10,NOT_EVALUATED,,,,,,,,HOSTILE,1.07,FALLING,"LIMIT SHORT @ $214.51 (2% rally cap; anchor at $217.12 too far). Stop $234.48. Anchor: daily 1619tk bear. CONVICTION 93 — size may step up, still waiting for location."
97322398931d8045,2026-07-08,live_state_lookup,VAL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,90.7,90+,LIMIT,76.09,78.93,63.65,35,4.38,2026-07-08T05:10:47,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.978,FALLING,"LIMIT SHORT @ $76.09 (2% rally cap; anchor at $76.31 too far). Stop $78.93. Anchor: daily 224tk bear. CONVICTION 91 — size may step up, still waiting for location."
574c2b9a2944accb,2026-07-08,live_state_lookup,AMKR,BEAR_REJECTION_PENDING,SHORT,CONVICTION,90.5,90+,LIMIT,63.47,65.81,56.2,24,3.11,2026-07-08T04:48:03,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.296,NEUTRAL,"LIMIT SHORT @ $66.14 on rally (1.5% above current $65.17). Stop $70.23. Anchor: daily 375tk bear. CONVICTION 90 — size may step up, still waiting for location."
1b14b0671a6888b3,2026-07-08,live_state_lookup,PRIM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,88.4,80-89,LIMIT,88.6,91.56,82.23,33,2.16,2026-07-08T05:10:17,2026-07-08T12:42:39,NOT_EVALUATED,,,,,,,,HOSTILE,0.491,FALLING,LIMIT SHORT @ $88.60 on rally (1.9% above current $86.97). Stop $91.56. Anchor: 1h 250tk bear.
c4353e71b26dd73f,2026-07-08,live_state_lookup,WYFI,BEAR_REJECTION_PENDING,SHORT,CONVICTION,87.2,80-89,LIMIT,32.0,34.17,27.35,46,2.14,2026-07-08T04:47:19,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.869,FALLING,LIMIT SHORT @ $32.00 on rally (0.6% above current $31.80). Stop $34.17. Anchor: 45m 200tk bear.
22701d9125996400,2026-07-08,live_state_lookup,FCEL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,87.0,80-89,LIMIT,21.43,22.91,19.07,25,1.59,2026-07-08T04:47:40,2026-07-08T11:56:10,NOT_EVALUATED,,,,,,,,HOSTILE,0.957,RISING,LIMIT SHORT @ $22.10 (2% rally cap; anchor at $22.65 too far). Stop $26.09. Anchor: daily 332tk bear.
b7807b91f41c33be,2026-07-08,live_state_lookup,CVI,BEAR_REJECTION_PENDING,SHORT,CONVICTION,86.7,80-89,LIMIT,29.12,30.82,25.34,58,2.22,2026-07-08T05:12:06,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.744,NEUTRAL,LIMIT SHORT @ $29.12 on rally (0.4% above current $29.00). Stop $30.82. Anchor: weekly 156tk bear.
3541fb9906f415e4,2026-07-08,live_state_lookup,MSTR,BEAR_REJECTION_PENDING,SHORT,CONVICTION,86.5,80-89,LIMIT,94.01,96.9,85.67,7,2.89,2026-07-08T04:44:20,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.65,RISING,LIMIT SHORT @ $96.12 (2% rally cap; anchor at $106.53 too far). Stop $110.01. Anchor: daily 293tk bear.
543a3cf14a8e8f66,2026-07-08,live_state_lookup,ORCL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,83.0,80-89,LIMIT,139.33,142.31,131.4,33,2.67,2026-07-08T07:40:57,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.188,FALLING,LIMIT SHORT @ $139.33 on rally (0.4% above current $138.80). Stop $142.31. Anchor: daily 227tk bear.
182c48968a6bcfdc,2026-07-08,live_state_lookup,SHAK,BEAR_REJECTION_PENDING,SHORT,CONVICTION,81.2,80-89,LIMIT,55.6,56.5,54.17,110,1.59,2026-07-08T05:10:17,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,1.148,RISING,LIMIT SHORT @ $55.60 on rally (1.3% above current $54.87). Stop $56.5. Anchor: weekly 62tk bear.
7a881ac964169fcb,2026-07-08,live_state_lookup,THO,BEAR_REJECTION_PENDING,SHORT,CONVICTION,80.7,80-89,LIMIT,76.61,77.69,73.62,92,2.78,2026-07-08T05:11:10,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.712,FALLING,LIMIT SHORT @ $76.61 on rally (1.5% above current $75.50). Stop $77.69. Anchor: 4h 69tk bear.
ec6764526abfeb30,2026-07-08,live_state_lookup,IONQ,BEAR_REJECTION_PENDING,SHORT,CONVICTION,79.9,70-79,LIMIT,44.27,49.11,42.05,17,0.46,2026-07-08T04:45:07,2026-07-08T11:14:16,NOT_EVALUATED,,,,,,,,HOSTILE,0.765,FALLING,LIMIT SHORT @ $43.54 (2% rally cap; anchor at $47.54 too far). Stop $49.11. Anchor: daily 133tk bear.
d089c0004d55f68a,2026-07-08,live_state_lookup,IREN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,79.9,70-79,LIMIT,39.14,45.93,37.18,14,0.29,2026-07-08T04:44:22,2026-07-08T11:04:52,NOT_EVALUATED,,,,,,,,HOSTILE,1.023,FALLING,LIMIT SHORT @ $39.14 (2% rally cap; anchor at $44.05 too far). Stop $45.93. Anchor: daily 166tk bear.
81cff938cd767c92,2026-07-08,live_state_lookup,LYB,BEAR_REJECTION_PENDING,SHORT,CONVICTION,79.8,70-79,LIMIT,55.95,56.85,53.43,110,2.79,2026-07-08T04:46:34,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,1.309,FALLING,LIMIT SHORT @ $55.95 on rally (1.0% above current $55.40). Stop $56.85. Anchor: 10m 62tk bear.
3521edbdc9cc7240,2026-07-08,live_state_lookup,STRL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.0,70-79,LIMIT,663.14,682.65,629.98,5,1.7,2026-07-08T04:46:38,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.731,FALLING,LIMIT SHORT @ $663.14 on rally (0.0% above current $663.00). Stop $682.65. Anchor: 5m 537tk bear.
2b28af7b403eb56c,2026-07-08,live_state_lookup,SITM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.0,70-79,LIMIT,581.41,602.98,537.47,4,2.04,2026-07-08T04:46:04,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,1.19,FALLING,LIMIT SHORT @ $581.41 (2% rally cap; anchor at $585.00 too far). Stop $602.98. Anchor: 1h 500tk bear.
48d5146d0ff41b9f,2026-07-08,live_state_lookup,FN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.0,70-79,LIMIT,463.75,476.53,392.07,7,5.61,2026-07-08T04:45:59,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.894,FALLING,LIMIT SHORT @ $463.75 on rally (0.8% above current $459.98). Stop $476.53. Anchor: 1h 474tk bear.
de043e3b85aefab3,2026-07-08,live_state_lookup,CIEN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.0,70-79,LIMIT,404.5,414.68,345.0,9,5.84,2026-07-08T04:45:25,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.484,FALLING,LIMIT SHORT @ $404.88 on rally (0.1% above current $404.53). Stop $415.06. Anchor: 10m 313tk bear.
c7d94bdab75354a7,2026-07-08,live_state_lookup,ACN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.0,70-79,LIMIT,142.14,144.67,130.57,39,4.57,2026-07-08T04:44:45,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.687,RISING,LIMIT SHORT @ $142.14 on rally (0.1% above current $142.00). Stop $144.67. Anchor: 10m 182tk bear.
aa966c245b1c23b5,2026-07-08,live_state_lookup,NKE,BEAR_REJECTION_PENDING,SHORT,CONVICTION,77.6,70-79,LIMIT,43.5,45.43,40.55,52,1.54,2026-07-08T04:45:19,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.607,RISING,LIMIT SHORT @ $43.50 (2% rally cap; anchor at $44.62 too far). Stop $45.43. Anchor: weekly 59tk bear.
eacaa609e3b531c2,2026-07-08,live_state_lookup,VLN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,77.0,70-79,LIMIT,2.04,2.11,1.91,1418,1.84,2026-07-08T04:48:44,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.542,NEUTRAL,LIMIT SHORT @ $2.04 on rally (1.0% above current $2.02). Stop $2.11. Anchor: daily 7tk bear.
c6a6eea30f90e79d,2026-07-08,live_state_lookup,SHMD,BEAR_REJECTION_PENDING,SHORT,CONVICTION,76.7,70-79,LIMIT,4.99,5.17,4.39,552,3.32,2026-07-08T04:48:00,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,1.267,FALLING,LIMIT SHORT @ $4.99 on rally (0.8% above current $4.95). Stop $5.17. Anchor: 45m 9tk bear.
44bef6ac5be2175e,2026-07-08,live_state_lookup,TOON,BEAR_REJECTION_PENDING,SHORT,CONVICTION,76.4,70-79,LIMIT,0.66,0.69,0.62,3607,1.53,2026-07-08T05:15:10,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.207,FALLING,LIMIT SHORT @ $0.66 on rally (1.6% above current $0.65). Stop $0.69. Anchor: 1h 1tk bear.
8ef4cc71c37e5158,2026-07-08,live_state_lookup,ASTS,BEAR_REJECTION_PENDING,SHORT,CONVICTION,76.4,70-79,LIMIT,72.22,74.62,66.65,18,2.32,2026-07-08T04:53:28,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.21,RISING,LIMIT SHORT @ $75.96 (2% rally cap; anchor at $79.08 too far). Stop $81.41. Anchor: daily 157tk bear.
74fcf89bcc749405,2026-07-08,live_state_lookup,CRCL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,76.3,70-79,LIMIT,64.93,66.83,59.37,57,2.93,2026-07-08T04:45:48,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.075,FALLING,LIMIT SHORT @ $64.19 on rally (0.4% above current $63.95). Stop $65.93. Anchor: daily 97tk bear.
2726a162e76b48ea,2026-07-08,live_state_lookup,MKTX,BEAR_REJECTION_PENDING,SHORT,CONVICTION,75.7,70-79,LIMIT,119.84,121.24,117.73,71,1.5,2026-07-08T05:10:37,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.877,RISING,LIMIT SHORT @ $119.84 on rally (1.0% above current $118.60). Stop $121.24. Anchor: weekly 49tk bear.
ae48d806577f921b,2026-07-08,live_state_lookup,LGN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,75.5,70-79,LIMIT,71.81,73.83,66.06,57,2.85,2026-07-08T05:10:16,2026-07-08T10:22:20,NOT_EVALUATED,,,,,,,,HOSTILE,0.137,NEUTRAL,LIMIT SHORT @ $70.08 on rally (1.6% above current $69.00). Stop $71.82. Anchor: daily 32tk bear.
a17a9cb7877fcc82,2026-07-08,live_state_lookup,OUST,BEAR_REJECTION_PENDING,SHORT,CONVICTION,75.4,70-79,LIMIT,41.9,44.0,35.26,47,3.16,2026-07-08T05:15:55,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,1.096,NEUTRAL,LIMIT SHORT @ $42.50 on rally (0.8% above current $42.18). Stop $44.6. Anchor: 45m 160tk bear.
612edf38c896ff45,2026-07-08,live_state_lookup,CMCSA,BEAR_REJECTION_PENDING,SHORT,CONVICTION,74.8,70-79,LIMIT,24.08,24.67,22.56,169,2.58,2026-07-08T04:45:04,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.762,RISING,LIMIT SHORT @ $24.08 (2% rally cap; anchor at $24.25 too far). Stop $24.67. Anchor: daily 31tk bear.
2926a9bf7db7103a,2026-07-08,live_state_lookup,SITE,BEAR_REJECTION_PENDING,SHORT,CONVICTION,74.0,70-79,LIMIT,111.11,112.43,105.55,74,4.21,2026-07-08T05:10:41,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.22,FALLING,LIMIT SHORT @ $111.11 on rally (1.0% above current $109.99). Stop $112.46. Anchor: 5m 71tk bear.
f6a83cf2b182f59e,2026-07-08,live_state_lookup,FPS,BEAR_REJECTION_PENDING,SHORT,CONVICTION,74.0,70-79,LIMIT,44.01,45.38,40.38,73,2.66,2026-07-08T04:45:29,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,1.776,FALLING,LIMIT SHORT @ $44.01 on rally (0.9% above current $43.61). Stop $45.38. Anchor: 10m 74tk bear.
ac7588b4cdb6e436,2026-07-08,live_state_lookup,VST,BEAR_REJECTION_PENDING,SHORT,CONVICTION,73.5,70-79,LIMIT,153.13,155.28,148.0,46,2.38,2026-07-08T04:46:09,2026-07-08T05:00:24,NOT_EVALUATED,,,,,,,,HOSTILE,0.683,FALLING,LIMIT SHORT @ $153.13 on rally (0.4% above current $152.50). Stop $155.28. Anchor: 45m 138tk bear.
349b901530293fe9,2026-07-08,live_state_lookup,CPOP,BEAR_REJECTION_PENDING,SHORT,CONVICTION,73.3,70-79,LIMIT,0.07,0.07,0.06,14992,0.49,2026-07-08T05:15:42,2026-07-08T12:29:41,NOT_EVALUATED,,,,,,,,HOSTILE,6.698,RISING,LIMIT SHORT @ $0.07 (2% rally cap; anchor at $0.07 too far). Stop $0.07. Anchor: 4h 1tk bear.
d108bd84893d4a46,2026-07-08,live_state_lookup,PSIG,BEAR_REJECTION_PENDING,SHORT,CONVICTION,72.4,70-79,LIMIT,1.28,1.62,1.22,297,0.19,2026-07-08T04:49:02,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.131,FALLING,LIMIT SHORT @ $1.28 on rally (0.8% above current $1.27). Stop $1.62. Anchor: 4h 1tk bear.
49754a0b0e929642,2026-07-08,live_state_lookup,CAR,BEAR_REJECTION_PENDING,SHORT,CONVICTION,72.1,70-79,LIMIT,156.09,159.13,148.78,33,2.4,2026-07-08T05:11:08,2026-07-08T11:04:52,NOT_EVALUATED,,,,,,,,HOSTILE,0.131,FALLING,LIMIT SHORT @ $154.14 on rally (0.8% above current $152.85). Stop $157.17. Anchor: daily 136tk bear.
bc9461ea4265e492,2026-07-08,live_state_lookup,FTHM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,71.7,70-79,LIMIT,1.0,1.05,0.95,1862,0.93,2026-07-08T04:47:41,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.059,NEUTRAL,LIMIT SHORT @ $1.00 on rally (1.0% above current $0.99). Stop $1.05. Anchor: daily 2tk bear.
e847e6d4304876db,2026-07-08,live_state_lookup,INGM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,71.5,70-79,LIMIT,27.18,27.51,24.82,305,7.22,2026-07-08T05:15:38,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,0.932,FALLING,LIMIT SHORT @ $27.18 on rally (0.1% above current $27.14). Stop $27.51. Anchor: daily 20tk bear.
da389c3017d77b46,2026-07-08,live_state_lookup,MRAM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,71.3,70-79,LIMIT,17.0,17.83,14.4,135,3.13,2026-07-08T05:16:13,2026-07-08T10:22:20,NOT_EVALUATED,,,,,,,,HOSTILE,0.186,FALLING,LIMIT SHORT @ $17.47 on rally (0.9% above current $17.31). Stop $18.21. Anchor: daily 22tk bear.
ea0a00d7f7449674,2026-07-08,live_state_lookup,RIVN,BEAR_REJECTION_PENDING,SHORT,CONVICTION,71.0,70-79,LIMIT,16.13,18.64,15.32,39,0.32,2026-07-08T04:44:21,2026-07-08T13:02:05,NOT_EVALUATED,,,,,,,,HOSTILE,2.557,RISING,LIMIT SHORT @ $16.13 (2% rally cap; anchor at $17.67 too far). Stop $18.64. Anchor: daily 88tk bear.
3c4cd4c871a5933e,2026-07-08,live_state_lookup,GBUX,BEAR_REJECTION_PENDING,SHORT,CONVICTION,70.8,70-79,LIMIT,0.0,0.0,0.0,485436,0.04,2026-07-08T04:48:24,2026-07-08T12:52:34,NOT_EVALUATED,,,,,,,,HOSTILE,2.393,FALLING,LIMIT SHORT @ $0.00 (2% rally cap; anchor at $0.00 too far). Stop $0.0. Anchor: 1h 1tk bear.
