ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
AIXI,Long,PULLBACK,T2-LONG,86,2.2,1.36,1.345,1.4716,4.9,MED,25.48,3.32,1.0,2,3245.7,2.9,C,40,"-DELISTING_RISK [Dec 23 22:15], +CONTRACT [Oct 31 13:45], +PATENT [Mar 31 13:25]",1.2,1.0,0.0,1.0,0.0,1.345,1.36,1.38,0,6666,2857,0.0,7.44,2.62,1.345,1.4716,10:30
QNCX,Long,PULLBACK,T2-LONG,71,2.1,0.1738,0.173,0.278,5.1,MED,49.76,12.16,10.2,2,339.2,51.8,D,0,"+FDA_TRIAL [Jan 29 20:10], +ANALYST_UPGRADE [Dec 16 14:26]",0.6,0.0,1.0,0.0,1.0,0.173,0.1738,0.1938,0,124999,4807,0.0,130.25,4.05,0.173,0.278,10:30
