ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
EOSE,SHORT,22.76,17.01,4.774,3.36,4.59,3.61,6453439,555089,11.63,0.18,True,4.35,3.61,3.6461,3.5378,2770,100.0,92.1363,0.886,STRONG,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.4159,361.69,MEDIUM
SPCX,SHORT,12.25,10.82,116.87,109.98,115.95,111.7701,8547446,2656505,3.22,0.26,True,125.33,111.7701,112.8878,109.5347,89,99.48,32.3472,0.982,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,8.3475,13174.19,LOW
