ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
NNE,LONG,BOUNCED_CLEAN,0,4.18,29.36,28.7524,31.9,4.18,27.360000610351562,29.077999114990234,26.799999237060547,2518100.0,-6.81,STOPPED,-1.0,0,0,0,False,51.8,DEEP_BELOW,2026-05-27_2131,2026-05-27
CSW,LONG,BOUNCED_WAITING,4,2.36,279.59,262.8234,319.16,2.36,289.17999267578125,294.8999938964844,276.2799987792969,129300.0,3.43,WINNING,0.57,5,0,0,False,17.0,BELOW,2026-05-27_2131,2026-05-27
SNOW,LONG,BOUNCED_CLEAN,1,2.51,175.0288,172.654,181.0,2.51,175.25999450683594,179.10000610351562,173.0800018310547,17004500.0,0.13,WINNING,0.1,0,0,0,False,37.6,DEEP_BELOW,2026-05-27_2131,2026-05-27
CSW,LONG,BOUNCED_WAITING,4,1.48,279.59,262.8234,304.39,1.48,289.17999267578125,294.8999938964844,276.2799987792969,129300.0,3.43,WINNING,0.57,9,0,0,False,17.0,BELOW,2026-05-27_2131,2026-05-27
BELFA,LONG,BOUNCED_WAITING,4,1.12,253.88,250.977,257.12,1.12,251.64999389648438,255.3000030517578,243.25,114100.0,-0.88,STOPPED,-1.0,1,0,0,False,8.1,NEAR_HIGH,2026-05-27_2131,2026-05-27
CSW,LONG,BOUNCED_WAITING,4,1.01,279.59,262.8234,296.51,1.01,289.17999267578125,294.8999938964844,276.2799987792969,129300.0,3.43,WINNING,0.57,4,0,0,False,17.0,BELOW,2026-05-27_2131,2026-05-27
HPQ,LONG,BOUNCED_WAITING,0,11.86,24.3796,24.2514,25.9,11.86,25.489999771118164,25.600000381469727,23.959999084472656,34963000.0,4.55,STOPPED,-1.0,13,0,0,False,17.5,BELOW,2026-05-27_2131,2026-05-27
HPQ,LONG,BOUNCED_WAITING,0,21.53,24.3796,24.2514,27.14,21.53,25.489999771118164,25.600000381469727,23.959999084472656,34963000.0,4.55,STOPPED,-1.0,13,0,0,False,17.5,BELOW,2026-05-27_2131,2026-05-27
CRBP,LONG,BOUNCED_WAITING,0,9.8,8.1387,7.6547,12.88,9.8,7.820000171661377,8.20199966430664,7.49399995803833,2076300.0,-3.92,STOPPED,-1.0,45,0,0,False,60.4,DEEP_BELOW,2026-05-27_2131,2026-05-27
LAES,LONG,BOUNCED_WAITING,0,4.86,3.47,3.3732,3.94,4.86,3.4800000190734863,3.5250000953674316,3.25,21353500.0,0.29,STOPPED,-1.0,2,0,0,False,60.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
GSHD,LONG,BOUNCED_WAITING,3,16.89,40.0,39.4909,48.6,16.89,37.68000030517578,41.79999923706055,36.84000015258789,531600.0,-5.8,STOPPED,-1.0,41,0,0,False,64.6,DEEP_BELOW,2026-05-27_2131,2026-05-27
GSHD,LONG,BOUNCED_WAITING,3,13.37,40.0,39.4909,46.805,13.37,37.68000030517578,41.79999923706055,36.84000015258789,531600.0,-5.8,STOPPED,-1.0,37,0,0,False,64.6,DEEP_BELOW,2026-05-27_2131,2026-05-27
GSHD,LONG,BOUNCED_WAITING,3,4.48,40.0,39.4909,42.28,4.48,37.68000030517578,41.79999923706055,36.84000015258789,531600.0,-5.8,STOPPED,-1.0,18,0,0,False,64.6,DEEP_BELOW,2026-05-27_2131,2026-05-27
GSHD,LONG,BOUNCED_WAITING,3,2.17,40.0,39.4909,41.105,2.17,37.68000030517578,41.79999923706055,36.84000015258789,531600.0,-5.8,TARGET_HIT,1.5,4,0,0,False,64.6,DEEP_BELOW,2026-05-27_2131,2026-05-27
BTGO,LONG,BOUNCED_WAITING,0,80.61,6.07,5.988,12.68,80.61,6.199999809265137,6.239999771118164,5.420000076293945,5260100.0,2.14,STOPPED,-1.0,120,0,0,False,75.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
AMWD,LONG,BOUNCED_WAITING,0,1.61,42.63,38.8422,48.71,1.61,48.09000015258789,48.33000183105469,43.22999954223633,1011700.0,12.81,NO_FILL,0.0,3,0,0,False,40.9,DEEP_BELOW,2026-05-27_2131,2026-05-27
PHGE,LONG,BOUNCED_WAITING,0,4.81,1.2968,0.9841,2.8,4.81,1.5499999523162842,1.5700000524520874,1.2899999618530273,5021000.0,19.52,WINNING,0.81,15,0,0,False,91.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
SYM,LONG,BOUNCED_WAITING,0,7.73,53.01,52.5946,56.22,7.73,53.630001068115234,54.20000076293945,52.11000061035156,1759300.0,1.17,STOPPED,-1.0,13,0,0,False,39.7,DEEP_BELOW,2026-05-27_2131,2026-05-27
BTGO,LONG,BOUNCED_WAITING,0,64.63,6.07,5.988,11.37,64.63,6.199999809265137,6.239999771118164,5.420000076293945,5260100.0,2.14,STOPPED,-1.0,103,0,0,False,75.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
BTGO,LONG,BOUNCED_WAITING,0,38.41,6.07,5.988,9.22,38.41,6.199999809265137,6.239999771118164,5.420000076293945,5260100.0,2.14,STOPPED,-1.0,78,0,0,False,75.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
BTGO,LONG,BOUNCED_WAITING,0,27.32,6.07,5.988,8.31,27.32,6.199999809265137,6.239999771118164,5.420000076293945,5260100.0,2.14,STOPPED,-1.0,52,0,0,False,75.2,DEEP_BELOW,2026-05-27_2131,2026-05-27
VRRM,LONG,BOUNCED_WAITING,3,227.06,5.835,5.7984,14.15,227.06,3.8499999046325684,5.599999904632568,3.4000000953674316,75108200.0,-34.02,STOPPED,-1.0,56,0,0,False,77.4,DEEP_BELOW,2026-05-27_2131,2026-05-27
MRLN,LONG,BOUNCED_WAITING,0,2.31,7.58,6.8363,9.3,2.31,8.0,8.470000267028809,7.300000190734863,2117400.0,5.54,WINNING,0.56,15,0,0,False,55.4,DEEP_BELOW,2026-05-27_2131,2026-05-27
AEMD,LONG,BOUNCED_WAITING,4,11.48,2.76,2.6746,3.74,11.48,3.069999933242798,3.180000066757202,2.6500000953674316,15986900.0,11.23,STOPPED,-1.0,10,0,0,False,91.4,DEEP_BELOW,2026-05-27_2131,2026-05-27
