ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
COUR,Long,BOUNCE,T2-LONG,100,6.52,6.1983,9.0,,7.7,0.3217,6.52,1.2,CLOSE,2,2,"1h,4h",6.44,6.39,HIGHWAY,EXCITED,1.19,8904048.0,1.2,1.2,0.0,0.0,11.3,19.0,8.0,235.01,MEGA,0.02,6.435,6.47,6.4,-1.1,PREMIUM,DISCOUNT,168,4,10,38.0,B,,,,True,0.2670571428571429,1.2,N/A,
TSCO,Long,BREAKOUT,T3-LONG_WATCH,85,34.975,33.7366,37.945,,2.4,1.2384,34.9,0.0,INSIDE,2,2,,,,HIGHWAY,EXCITED,0.85,,,,,,,,,,MEGA,0.02,34.665,34.72,34.61,-0.3,FLAT,FLAT,368,4,106,8.7,A,False,0.8,True,False,1.0063428571428565,1.23,N/A,
EW,Long,BREAKOUT,T2-LONG,56,90.75,87.5037,97.2426,,2.0,3.2463,90.75,0.0,INSIDE,1,1,,,,OPEN_ROAD,EXCITED,1.36,,,,,,,,,,MEGA,0.01,90.605,90.21,91.0,0.9,PREMIUM,DISCOUNT,391,2,37,3.8,C,False,1.4,True,False,1.6753499999999997,1.94,N/A,
CTSH,Long,BOUNCE,T1-STRONG_LONG,100,64.58,60.528,72.684,,2.0,4.052,64.58,1.9,CLOSE,2,2,"1d,4h",63.38,62.4,HIGHWAY,EXCITED,0.84,245155980.0,1.1,0.8,0.0,0.0,7.1,34.0,8.0,449.16,MEGA,0.02,63.69,64.04,63.34,-1.1,PREMIUM,DISCOUNT,2844,11,1802,9.3,A,,,,False,2.128928571428571,1.9,N/A,
INTR,Long,BREAKOUT,T2-LONG,54,5.41,5.2186,7.7,5.415,12.0,0.1914,5.41,0.0,INSIDE,1,1,,,,HIGHWAY,EXCITED,0.61,,,,,,,,,,MEGA,0.02,5.415,5.38,5.45,1.3,MID,DISCOUNT,87,2,8,42.3,C,False,0.6,True,True,0.24220714285714282,0.79,N/A,
RZLV,Long,PULLBACK,T2-LONG,91,2.615,2.3959,3.415,3.0,3.7,0.2191,2.89,9.5,WAITING,1,1,1d,2.615,2.47,HIGHWAY,EXCITED,11.61,1475688683.0,2.0,1.5,1822692.0,1.0,18.2,18.0,8.0,195.95,HIGH,0.17,3.0,2.97,3.03,2.0,DISCOUNT,DISCOUNT,165,5,158,18.2,B,,,,True,0.16678571428571415,1.31,N/A,
INTC,Long,BOUNCE,T1-STRONG_LONG,79,89.51,85.6315,97.59,89.735,2.1,3.8785,89.51,1.2,CLOSE,1,1,1d,88.46,88.2799,HIGHWAY,EXCITED,0.96,1810021593.0,0.6,0.8,1281625.0,0.0,9.4,32.0,8.0,4618.89,MEGA,0.01,89.735,89.47,90.0,0.6,DISCOUNT,DISCOUNT,2185,10,1648,9.0,A,,,,False,4.681992857142858,0.83,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,8.7965,5.2,6.6,0.5679,5.03,3.0,CLOSE,1,1,4h,4.88,4.6014,HIGHWAY,EXCITED,1.32,9400005.0,0.2,0.6,0.0,1.0,195.8,9.0,3.0,0.59,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,74.9,C,,,,True,,,N/A,
