ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
TNON,72.95,59.02,4.22,3.12,3.36,3.88,16346307,1735986,9.42,0.69,True,2.44,3.88,3.8218,3.9964,1718,99.99,281.6948,1.0,,GENESIS,GENESIS
EHGO,26.58,5.84,1.22,0.9874,0.9874,1.0201,3839274,63079,60.86,0.14,False,0.9638,1.0201,1.0048,1.0507,6535,100.0,86.991,1.0,,GENESIS,GENESIS
