ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABT,101.92,104.18,101.49,101.95,REJECTED_PDH,TESTING_PDL,True,104.44,103.1,0.0,BELOW_ORL,0.0,False,False,0.0,3.13,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ACHR,5.53,5.65,5.47,5.58,BELOW_PDH,RECLAIMED_PDL,True,5.55,5.38,0.882,OR_TOP_THIRD,0.652,False,False,0.652,1.55,62,NEUTRAL,48,AVOID_SHORT
ACM,64.6318,64.11,62.79,63.53,ABOVE_PDH,ABOVE_PDL,True,64.59,63.3,1.0,ABOVE_ORH,0.708,True,False,0.708,3.97,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ACN,193.38,184.12,178.29,183.9,ABOVE_PDH,ABOVE_PDL,True,193.315,187.78,1.0,ABOVE_ORH,0.728,True,False,0.728,2.35,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ACVA,10.42,10.46,10.41,10.41,TESTING_PDH,RECLAIMED_PDL,True,10.43,10.41,0.5,OR_MIDDLE,0.333,False,False,0.333,1.4,62,NEUTRAL,42,AVOID_SHORT
ADSK,228.0,213.82,209.04,212.4,ABOVE_PDH,ABOVE_PDL,True,223.845,218.92,1.0,ABOVE_ORH,0.789,True,False,0.789,1.66,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
AGEN,7.11,7.02,6.7,6.94,ABOVE_PDH,ABOVE_PDL,True,7.15,6.82,0.879,OR_TOP_THIRD,0.806,True,False,0.806,1.49,92,PULLBACK_BUY_ZONE,32,NEUTRAL
ALLT,8.4911,7.61,7.45,7.52,ABOVE_PDH,ABOVE_PDL,True,8.4236,7.89,1.0,ABOVE_ORH,0.939,True,False,0.939,1.27,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
ARE,51.96,51.18,49.23,51.14,ABOVE_PDH,ABOVE_PDL,True,52.36,51.38,0.592,OR_MIDDLE,0.5,True,False,0.5,2.86,80,PULLBACK_BUY_ZONE,34,NEUTRAL
ASAN,9.65,8.86,8.5,8.77,ABOVE_PDH,ABOVE_PDL,True,9.395,9.11,1.0,ABOVE_ORH,0.788,True,False,0.788,2.52,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
ATEC,10.53,10.6,9.34,10.58,REJECTED_PDH,ABOVE_PDL,True,11.03,10.3901,0.219,OR_BOTTOM_THIRD,0.219,False,False,0.219,2.13,38,AVOID_LONG,74,NEUTRAL
AVAH,14.5,14.541,13.88,14.08,REJECTED_PDH,ABOVE_PDL,True,14.51,14.2,0.968,OR_TOP_THIRD,0.606,True,False,0.606,3.04,56,PULLBACK_BUY_ZONE,60,NEUTRAL
AVTR,15.16,15.045,14.7,14.81,ABOVE_PDH,RECLAIMED_PDL,True,14.94,14.7,1.0,ABOVE_ORH,0.979,False,False,0.979,1.57,96,AVOID_LONG_CHASE,18,AVOID_SHORT
BAX,23.86,24.77,23.665,23.8,BELOW_PDH,RECLAIMED_PDL,True,24.2179,23.805,0.133,OR_BOTTOM_THIRD,0.416,False,True,0.416,3.5,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
