ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAUC,22.96,22.96,22.17,22.38,TESTING_PDH,RECLAIMED_PDL,True,22.55,22.21,1.0,ABOVE_ORH,0.923,False,False,0.923,2.73,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ABT,104.0,103.2,101.84,102.98,ABOVE_PDH,ABOVE_PDL,True,104.35,102.895,0.759,OR_TOP_THIRD,0.672,True,False,0.672,2.94,80,PULLBACK_BUY_ZONE,40,NEUTRAL
ACVA,10.45,10.49,10.45,10.48,TESTING_PDH,TESTING_PDL,True,10.48,10.46,0.0,BELOW_ORL,0.0,False,False,0.0,2.35,30,AVOID_LONG,72,AVOID_SHORT_CHASE
ADMA,9.82,9.54,9.1,9.505,ABOVE_PDH,ABOVE_PDL,True,9.715,9.45,1.0,ABOVE_ORH,0.961,False,False,0.961,2.88,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AGEN,8.72,8.6,7.6,8.33,ABOVE_PDH,ABOVE_PDL,True,8.54,8.16,1.0,ABOVE_ORH,0.848,True,False,0.848,0.91,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
AHMA,1.32,1.31,1.25,1.25,ABOVE_PDH,ABOVE_PDL,True,1.41,1.3,0.182,OR_BOTTOM_THIRD,0.182,False,False,0.182,0.5,70,CONTINUATION_LONG,42,NEUTRAL
AIM,0.2121,0.2136,0.201,0.2095,REJECTED_PDH,ABOVE_PDL,True,0.2141,0.208,0.672,OR_TOP_THIRD,0.737,False,False,0.737,0.5,38,AVOID_LONG,68,NEUTRAL
AKAN,3.12,3.13,2.96,3.06,REJECTED_PDH,ABOVE_PDL,True,3.45,3.19,0.0,BELOW_ORL,0.0,False,False,0.0,0.61,26,AVOID_LONG,72,AVOID_SHORT_CHASE
AMKR,54.83,52.27,50.5,52.19,ABOVE_PDH,ABOVE_PDL,True,53.4,51.3,1.0,ABOVE_ORH,1.0,False,False,1.0,2.31,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMPG,3.39,3.5,3.37,3.39,BELOW_PDH,RECLAIMED_PDL,True,3.42,3.33,0.667,OR_TOP_THIRD,0.56,False,False,0.56,0.88,62,NEUTRAL,48,AVOID_SHORT
AMRX,19.64,21.175,18.775,20.16,BELOW_PDH,ABOVE_PDL,True,20.01,19.5376,0.217,OR_BOTTOM_THIRD,0.575,False,False,0.575,1.44,58,RELOAD_ZONE,50,NEUTRAL
ASAN,9.09,9.69,9.39,9.54,REJECTED_PDH,BELOW_PDL,True,9.84,9.06,0.038,OR_BOTTOM_THIRD,0.211,False,True,0.211,1.57,18,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AVTR,14.94,15.59,15.04,15.1,BELOW_PDH,BELOW_PDL,True,15.16,15.015,0.0,BELOW_ORL,0.073,False,False,0.073,3.55,18,AVOID_LONG,84,AVOID_SHORT_CHASE
BAX,23.68,23.08,22.56,22.93,ABOVE_PDH,ABOVE_PDL,True,23.675,23.21,1.0,ABOVE_ORH,0.718,True,False,0.718,2.69,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
BEEM,1.29,1.365,1.32,1.34,BELOW_PDH,BELOW_PDL,True,1.35,1.265,0.294,OR_BOTTOM_THIRD,0.4,False,True,0.4,1.54,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
BLDR,61.3964,59.2,57.02,58.52,ABOVE_PDH,ABOVE_PDL,True,61.32,59.94,1.0,ABOVE_ORH,1.0,False,False,1.0,2.48,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BMNR,28.86,28.33,27.08,28.25,ABOVE_PDH,ABOVE_PDL,True,28.44,27.79,1.0,ABOVE_ORH,1.0,False,False,1.0,0.97,72,AVOID_LONG_CHASE,34,AVOID_SHORT
BMY,62.3,63.395,62.62,62.62,BELOW_PDH,BELOW_PDL,True,62.765,62.03,0.367,OR_MIDDLE,0.257,False,False,0.257,4.45,38,NEUTRAL,62,CONTINUATION_SHORT
BSP,36.65,38.99,36.91,38.81,REJECTED_PDH,BELOW_PDL,True,39.1136,37.66,0.0,BELOW_ORL,0.298,False,True,0.298,2.11,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
BTE,4.5612,4.79,4.61,4.67,BELOW_PDH,BELOW_PDL,True,4.625,4.54,0.249,OR_BOTTOM_THIRD,0.125,False,False,0.125,1.04,46,NEUTRAL,62,AVOID_SHORT_CHASE
BULL,8.12,8.66,8.21,8.25,BELOW_PDH,BELOW_PDL,True,8.4,8.2101,0.0,BELOW_ORL,0.176,False,True,0.176,2.1,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
