ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
PACB,Long,PULLBACK,T1-STRONG_LONG,100,1.51,1.44,1.65,,2.0,0.07,1.61,6.2,APPROACH,6,6,"10m,15m,1h,30m,4h,5m",1.51,1.49,HIGHWAY,EXCITED,2.03,1271988.0,1.0,0.8,0.0,0.0,24.0,37.0,8.0,303.83,MEGA,0.02,1.505,1.5,1.51,0.7,PREMIUM,DISCOUNT,49,7,20,3.1,C,,,,True,0.13654285714285713,0.51,N/A,,TECH,,STRONG,,0.76,,-0.15,0.76,0.432,0.838,0.676,0.378,0.76,0.9834,CHOP,1.49,1.51,1.53,1999,1428,1111,3.2,2.0,1.33,2978.51,2156.28,1699.83,10:30,1.44,1.65,PULLBACK_LIMIT,,,,PENNY,MARKET
IOVA,Long,BOUNCE,T1-STRONG_LONG,100,4.37,4.1524,4.8052,,2.0,0.2176,4.37,0.3,CLOSE,5,5,"10m,1h,30m,4h,5m",4.355,4.2808,HIGHWAY,EXCITED,2.05,77542706.0,1.0,0.9,0.0,0.0,16.7,17.0,8.0,387.93,MEGA,0.04,4.29,4.28,4.3,0.5,FLAT,FLAT,118,6,2,8.5,B,,,,True,0.33132142857142866,0.66,N/A,,HEALTHCARE,BIOTECH,NEUTRAL,STRONG,0.64,0.84,1.65,0.84,0.432,0.041,0.676,0.865,0.84,0.6709,CHOP,4.2808,4.37,4.4137,778,459,382,4.08,2.0,1.5,3330.46,2005.83,1686.03,10:30,4.1524,4.8052,PULLBACK_LIMIT,,,,PENNY,MARKET
