ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
HTZ,39.11,25.25,2.81,2.26,2.75,2.53,13027834,1836395,7.09,0.49,False,2.02,2.53,2.492,2.6059,2635,100.0,108.4894,0.946,NEUTRAL,GENESIS,GENESIS
MP,8.84,5.71,51.69,48.5,48.53,50.2,330027,158665,2.08,0.53,True,47.49,50.2,49.447,51.706,132,99.4,18.0093,1.138,HOT,GENESIS,GENESIS
