ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
AMAT,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,626.84,daily,log_regression,AT_UPPER,0.753,26,453.01,476.0,weekly,24.06,100.0,nearest_support_gap_hi,626.0,True,False,0.13,0.13,18.0,18.0,6.63,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 18.0% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,mid_high_channel_location
CGNX,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,68.4,daily,log_regression,MID,0.42,31,44.1,56.5,daily,17.4,100.0,nearest_support_gap_hi,68.15,True,True,0.37,0.37,9.61,9.61,2.06,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 9.61% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,overhead_gap_too_close
SSRM,EARLY_RECLAIM_TRIGGER,100.0,99.0,99.0,EARLY_RECLAIM_TRIGGER,31.32,weekly,log_regression,AT_LOWER,0.211,27,27.23,29.395,weekly,6.15,100.0,nearest_support_gap_hi,30.8,True,True,1.66,1.69,16.59,16.59,2.3,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 16.59% from recent high | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase | overhead_gap_too_close
