ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
LNAI,Long,T2-LONG,100,PULLBACK,2.57,2.4541,2.825,4.0,5.02,3.64,26268727,55.64,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
NIVF,Long,T2-LONG,100,PULLBACK,0.6647,0.53,0.9341,0.8,1.06,0.7019,54712897,20.36,TARGET_HIT,0.42,True,2026-06-17_1331,2026-06-17_0509
CRE,Long,T1-STRONG_LONG,100,PULLBACK,3.06,2.8518,3.6,4.2,4.41,3.6301,7704859,37.25,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
CREG,Long,T1-STRONG_LONG,100,BOUNCE,2.07,1.835,2.54,2.64,3.03,1.93,8726655,27.54,TARGET_HIT,1.16,True,2026-06-17_1331,2026-06-17_0509
OTLK,Long,T2-LONG,82,PULLBACK,1.49,1.4214,1.6272,1.65,1.7,1.5,24309684,10.74,STOPPED,-1.0,True,2026-06-17_1331,2026-06-17_0509
INTC,Long,T1-STRONG_LONG,100,PULLBACK,117.05,103.8,143.55,121.1,125.2,118.06,113570964,3.46,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
SRXH,Long,T3-LONG_WATCH,41,PULLBACK,0.19,0.1332,0.3036,0.1995,0.2499,0.19,192703790,5.0,CLOSED,0.17,False,2026-06-17_1331,2026-06-17_0509
SMR,Long,T2-LONG,56,BOUNCE,9.89,9.2829,11.1042,10.34,10.8951,9.82,47573679,4.55,CLOSED,0.74,False,2026-06-17_1331,2026-06-17_0509
SPCX,Long,T1-STRONG_LONG,100,BOUNCE,201.8,187.21,230.98,191.82,213.7999,187.01,198569764,-4.95,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
SYRE,Long,T3-LONG_WATCH,96,BOUNCE,83.41,78.3663,93.4974,87.49,88.03,83.17,1514004,4.89,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
FROG,Long,T2-LONG,100,BOUNCE,78.48,75.4078,84.6244,81.35,84.295,77.75,2313041,3.66,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
AMN,Long,T1-STRONG_LONG,87,PULLBACK,31.88,29.6626,36.3148,32.38,33.13,30.85,1752969,1.57,CLOSED,0.23,False,2026-06-17_1331,2026-06-17_0509
AAON,Long,T1-STRONG_LONG,88,BREAKOUT,132.51,123.3743,150.7814,133.36,137.59,130.16,762171,0.64,CLOSED,0.09,False,2026-06-17_1331,2026-06-17_0509
MTSI,Long,T2-LONG,68,BOUNCE,368.32,345.6207,413.7186,367.11,380.8749,366.0,1229549,-0.33,CLOSED_LOSS,-0.05,False,2026-06-17_1331,2026-06-17_0509
MRVI,Long,T3-LONG_WATCH,68,BOUNCE,5.01,4.8112,5.4076,5.22,5.315,5.03,1919775,4.19,STOPPED,-1.0,True,2026-06-17_1331,2026-06-17_0509
NVT,Long,T2-LONG,100,BOUNCE,167.34,159.5844,182.8512,170.94,173.21,169.436,1844546,2.15,CLOSED,0.44,True,2026-06-17_1331,2026-06-17_0509
CARG,Long,T2-LONG,100,PULLBACK,27.2727,26.3549,31.16,29.36,29.94,29.08,1517265,7.65,CLOSED,0.48,True,2026-06-17_1331,2026-06-17_0509
TYL,Long,T3-LONG_WATCH,63,BOUNCE,298.27,281.1448,332.5204,287.71,301.0,287.3,736977,-3.54,CLOSED_LOSS,-0.62,False,2026-06-17_1331,2026-06-17_0509
PTC,Long,T1-STRONG_LONG,100,BOUNCE,118.18,111.4821,133.955,116.94,119.44,114.14,2539958,-1.05,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
EFX,Long,T3-LONG_WATCH,32,BREAKOUT,167.13,160.6999,179.9902,154.84,167.13,153.84,1910791,-7.35,STOPPED,-1.0,False,2026-06-17_1331,2026-06-17_0509
EPAM,Long,T3-LONG_WATCH,58,BREAKOUT,93.57,89.9384,100.8332,87.7,94.27,87.36,1321985,-6.27,STOPPED,-1.0,False,2026-06-17_1331,2026-06-17_0509
BFAM,Long,T1-STRONG_LONG,100,BOUNCE,64.87,61.8957,70.8186,64.01,65.89,63.8,1309111,-1.33,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
ADSK,Long,T2-LONG,77,BOUNCE,201.38,192.642,219.26,193.07,203.8,192.3,3122440,-4.13,STOPPED,-1.0,False,2026-06-17_1331,2026-06-17_0509
NRG,Long,T1-STRONG_LONG,79,BOUNCE,132.1,119.989,156.322,132.13,135.22,130.82,1627162,0.02,CLOSED,0.0,False,2026-06-17_1331,2026-06-17_0509
PRIM,Long,T1-STRONG_LONG,100,BOUNCE,103.27,95.6905,118.429,101.66,105.62,101.47,996936,-1.56,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
FA,Long,T2-LONG,100,BOUNCE,16.71,15.0,20.13,15.79,17.1,15.74,2621876,-5.51,TARGET_HIT,1.5,True,2026-06-17_1331,2026-06-17_0509
